caso,nodo,ux_m,uy_m,uz_m,rx_rad,ry_rad,rz_rad
EXG,700005,-7.54294593876692e-14,-1.236930448074757e-16,-2.0559836431572674e-13,1.6327338171802405e-16,-9.956684442357503e-14,-8.061680162320232e-22
EXG,700006,-8.08107077930696e-14,-1.0197544050168658e-16,-3.686973506109515e-15,1.3461102997133557e-16,-1.066700923036798e-13,-8.061680162219404e-22
EXG,700007,-8.233124025509481e-14,-4.0924426312091976e-16,6.654933679426662e-15,5.402009888746939e-16,-1.0867719868783186e-13,-8.061680162414699e-22
EXG,700008,-8.04619334066652e-14,-5.319533210279189e-17,1.1010328648376345e-14,7.022128701719649e-17,-1.0620971365722202e-13,-8.061680162261786e-22
EXG,701001,6.003244120387137e-11,1.877986041192775e-12,2.43077884213124e-07,1.0392139456911336e-07,3.584155213225794e-05,-6.383573981705539e-13
EXG,701002,6.002502645532261e-11,-4.5062383155960605e-12,-1.593109650510309e-06,-4.9386421884106654e-08,3.629252695893252e-05,-6.383573981748372e-13
EXG,701003,6.007724176807434e-11,-1.0951674802732148e-11,8.04166695032329e-07,-1.1771122596304749e-08,3.810453861684542e-05,-6.338710110056605e-13
EXG,701004,5.430876389343025e-11,6.668173454007565e-12,1.3072544386855928e-05,2.8778565064067954e-09,3.819580219771048e-05,-6.383573989594483e-13
EXG,701005,5.4363295472004013e-11,1.8772848397228732e-12,-5.538568387164881e-06,-5.387086468427048e-08,3.2850530002659306e-05,-6.383573981824551e-13
EXG,701006,5.434941442839549e-11,-4.506245617001865e-12,-9.932255528012778e-08,-4.440934386311198e-08,3.519413309024518e-05,-6.38357398174471e-13
EXG,701007,4.972227383656508e-11,1.8768355048201997e-12,1.7927577108030498e-07,-1.7823210342812535e-07,3.585634225423911e-05,-6.383573981899353e-13
EXG,701008,4.9721740990003336e-11,-4.506114841760276e-12,2.9660478276250767e-07,-2.3164977494844445e-08,3.5042235008830803e-05,-6.38357398177827e-13
EXG,702001,0.0004458299865946643,8.966895174857237e-08,2.4169226104734627e-07,2.3639625440591679e-07,9.516572037164985e-05,-1.593002228816561e-13
EXG,702002,0.000445829986597314,8.966735831444488e-08,-2.8084760278649395e-06,-4.6849952069408815e-08,9.839494043634117e-05,-1.5930022289050692e-13
EXG,702003,0.0004458299862402304,8.966574568675312e-08,1.6491654453609124e-06,1.7820519818622592e-08,0.0001546534007799096,-1.5854876553872367e-13
EXG,702004,0.0004458299851501792,8.967014801498293e-08,2.471085430100947e-05,1.3281947990400288e-06,0.00011358638064842751,-1.593002230228783e-13
EXG,702005,0.0004458299851867683,8.966895121348563e-08,-1.0526076286904804e-05,-6.898603562541498e-08,8.983717052704051e-05,-1.5930022289027738e-13
EXG,702006,0.0004458299851743006,8.966735824912072e-08,-5.577872469254191e-08,-5.0029809697758876e-08,9.588254569525725e-05,-1.5930022288933239e-13
EXG,702007,0.0004458299840224997,8.966895081468898e-08,1.298030620423292e-07,-2.6467718383808887e-07,9.546856947135615e-05,-1.5930022289634429e-13
EXG,702008,0.00044582998402071383,8.96673582728139e-08,7.450695846527268e-07,6.924497069153484e-09,9.570063228144863e-05,-1.5930022288628322e-13
EXG,703001,0.0010720810991701026,1.634512705413687e-08,3.109903399232597e-07,2.1671793827893362e-07,9.62638227913253e-05,-1.3986027265211344e-13
EXG,703002,0.0010720810991654822,1.6343728270852496e-08,-3.7481665009344285e-06,-1.2468749006196392e-07,9.556088480175788e-05,-1.3986027263925387e-13
EXG,703003,0.0010720810996097275,1.6342319162359084e-08,2.5677304600690107e-06,-4.423698360787806e-10,0.00018824409311926632,-1.4017620930577676e-13
EXG,703004,0.0010720810979457822,1.634617455487525e-08,3.213137682823992e-05,7.753629409986751e-07,0.00011025200106282187,-1.3986027238034321e-13
EXG,703005,0.0010720810979187854,1.6345127148424762e-08,-1.3552741709227723e-05,-1.7411150073556474e-07,8.897175078055651e-05,-1.398602726468133e-13
EXG,703006,0.0010720810979370095,1.634372849968767e-08,-1.415573127839846e-07,-1.4815993973682405e-07,9.674518047049843e-05,-1.3986027264564872e-13
EXG,703007,0.001072081096910757,1.6345127053167943e-08,1.6311296172112455e-07,-4.721538208561737e-07,9.604611646754067e-05,-1.3986027264307335e-13
EXG,703008,0.001072081096915728,1.6343728561274587e-08,1.087290618829506e-06,-1.1659688289855583e-07,9.600977039949361e-05,-1.398602726551217e-13
EXG,704001,0.0015409446227420934,9.154291789206167e-07,1.9708380162145726e-07,-2.2397365060755628e-08,6.295209113309492e-05,-2.8011181222354072e-14
EXG,704002,0.0015409446227422827,9.154288983090329e-07,-4.390739201992524e-06,-3.842788191860221e-07,6.819346949320462e-05,-2.8011181221480282e-14
EXG,704003,0.0015409446226677809,9.15428606461238e-07,4.210559872827902e-06,4.03436268572665e-08,4.68428792717033e-06,-2.934652460873423e-14
EXG,704004,0.0015409446225001827,9.154293889331796e-07,3.5513363688898804e-05,4.373384212641485e-07,7.247255900827891e-05,-2.801118105033418e-14
EXG,704005,0.0015409446224784844,9.154291782597974e-07,-1.4846761740106208e-05,-2.867160593655399e-07,6.0480825688732986e-05,-2.801118121059184e-14
EXG,704006,0.0015409446224808206,9.154288980314938e-07,-1.1735604835012985e-07,-2.8779800309911204e-07,5.858941275637757e-05,-2.801118120670355e-14
EXG,704007,0.001540944622289428,9.15429177593522e-07,-8.72067320979839e-09,-5.238927825070855e-07,6.351711541860814e-05,-2.8011181202804426e-14
EXG,704008,0.0015409446222945946,9.154288978218273e-07,1.5836845516246431e-06,-2.0402180001113598e-07,6.158428705406903e-05,-2.8011181199628293e-14
EXG,705001,0.001823307725137566,1.896213539143055e-06,-3.461093822834343e-08,3.780127527461179e-07,2.9002742999137365e-05,3.4388409160194476e-12
EXG,705002,0.0018233077251477979,1.8962479296668348e-06,-4.327733606020743e-06,-1.8104810758309688e-07,2.8217383722274056e-05,3.438840916001271e-12
EXG,705003,0.0018233077251773877,1.8962823175847082e-06,4.210559872827902e-06,-3.9170731006631123e-07,0.00010461357668399321,3.4388409160240536e-12
EXG,705004,0.0018233077557898401,1.8961877455691334e-06,3.6415066521729046e-05,9.056062218611814e-07,3.977288681337517e-05,3.4388409162445255e-12
EXG,705005,0.0018233077557351417,1.8962135413081887e-06,-1.5106990640258917e-05,-3.0061200454875194e-07,2.7942686269266015e-05,3.4388409160292505e-12
EXG,705006,0.0018233077557463112,1.8962479297767363e-06,-4.982707297418825e-07,-3.253925119675428e-07,3.4698516602549556e-05,3.438840915991043e-12
EXG,705007,0.001823307780675929,1.8962135432034032e-06,-2.40852613062699e-07,-8.888258206846986e-07,2.8909079385437372e-05,3.4388409160354956e-12
EXG,705008,0.0018233077806662408,1.896247929721567e-06,1.8986496564724583e-06,-3.8514187812290443e-07,2.6622557078453107e-05,3.4388409159952154e-12
EXG,900000,5.3027662822176355e-11,8.798373445988033e-12,1.639435827801191e-06,-1.0483205802343503e-08,2.6774176313072135e-05,-6.383573916294285e-13
EXG,900001,4.080170540264319e-11,-1.0606360225623627e-11,7.176964692950048e-07,-4.354907797457705e-09,2.9784598486643184e-05,2.741389157635441e-13
EXG,900002,3.980979099500931e-11,-1.0609424425074268e-11,7.176519088284526e-07,-4.354905032875643e-09,2.9784605381479655e-05,2.7668861288464147e-13
EXG,900003,6.3130503669145e-11,8.79878280756965e-12,1.5775322588300377e-06,-2.113343277435612e-08,2.676713563868777e-05,-6.383575858451742e-13
EXG,900004,3.590591314980784e-11,-1.0641930688758591e-11,1.0235407418371738e-06,1.2109920507925448e-07,8.637830380049165e-06,2.754921241571274e-13
EXG,900005,5.701134627438805e-11,9.05886000503428e-12,2.784170648312836e-06,-4.620970996736367e-07,-7.039159128276601e-08,-6.383573995893526e-13
EXG,900006,5.7011346274388036e-11,4.271179508114142e-12,9.968270720763759e-06,5.127359083909542e-06,-1.883555743837751e-06,-6.383573995893523e-13
EXG,900007,5.214706289379746e-11,9.058859996239425e-12,3.780000766499567e-06,5.32575239363735e-07,-5.723823354164509e-07,-6.383573904616374e-13
EXG,900008,5.2147062889517175e-11,4.271179508114141e-12,9.825692888506761e-06,-5.273295032509349e-06,-1.2326998256175992e-06,-6.383573995893523e-13
EXG,900009,4.9424468580268586e-11,6.665019756574213e-12,-1.340460017636872e-05,4.836485162796359e-06,-1.1651411450936695e-05,-6.383573995893523e-13
EXG,900010,5.973394058363666e-11,6.665019756574213e-12,-1.3514102617365282e-05,-4.387485137961471e-06,-1.1641353678032683e-05,-6.383573995893517e-13
EXG,900011,4.942446859170431e-11,4.2711795081136475e-12,3.7552912086591755e-05,-6.814117653841169e-06,-8.741145104220795e-06,-6.383573995902808e-13
EXG,900012,5.973394059509904e-11,4.271179508114778e-12,3.748930151429905e-05,6.82052369058439e-06,-8.776823832578359e-06,-6.383573995881602e-13
EXG,900013,4.942446859740682e-11,-1.31444773829285e-12,-7.657718813883302e-07,1.3916539424044924e-07,-1.774247989500933e-05,-6.383573995887058e-13
EXG,900014,5.973394060061672e-11,-1.3144477382924235e-12,-1.0194787091297555e-07,-5.4925988251393245e-08,-1.7758248029754983e-05,-6.383573995900266e-13
EXG,900015,4.942446836510429e-11,-7.698021734761601e-12,-1.0602061290710864e-05,4.772885712443495e-07,-1.600531275396101e-05,-6.38357400476048e-13
EXG,900016,5.97339399737792e-11,-7.698021734773578e-12,-3.957733132632499e-05,-3.744589757056701e-06,-1.081154431316037e-05,-6.383574005079586e-13
EXG,900017,0.00044582998433170844,8.967603254409333e-08,8.433194443978712e-05,-2.323764284452703e-05,6.69285524265232e-05,1.0184370089664199e-12
EXG,900018,0.0004458299843327281,8.968370476242215e-08,-0.00030958449069979786,7.40421733788784e-05,6.455924160219232e-05,1.0184370090214777e-12
EXG,900019,0.00044582998009465096,8.968113520090804e-08,-1.858367694286879e-05,7.472331502995167e-06,-4.661109448498028e-05,1.0184370089933002e-12
EXG,900020,0.00044582996364689326,8.968113520090802e-08,-1.4667072646983358e-05,-1.7905818136888227e-06,-4.7945092186097666e-05,1.0184370089838347e-12
EXG,900021,0.00044582998009465096,8.969131957099786e-08,8.963552821175656e-06,-4.424208891941908e-07,-4.736756086055991e-05,1.018437008981002e-12
EXG,900022,0.00044582996364689326,8.969131957099786e-08,8.013385249336822e-05,8.516363902840297e-06,-6.651531569136463e-05,1.0184370089839611e-12
EXG,900023,0.000445829980094651,8.968367110906159e-08,7.436557532771686e-05,9.827050289042778e-05,-1.655161585275903e-05,1.0184370091098214e-12
EXG,900024,0.00044582998009465096,8.970150394108774e-08,6.865107861769974e-05,-1.6451964136121836e-05,-6.407833156531732e-05,1.018437009057789e-12
EXG,900025,0.00044582996364689326,8.970150394108773e-08,0.0001380659892623814,2.3076721036228043e-05,-4.585364627200783e-05,1.0184370090211976e-12
EXG,900026,0.0010720810968405936,1.6339939456363968e-08,-1.5076662248928952e-06,2.780827392807776e-07,1.876046248937435e-05,-1.202568354725083e-13
EXG,900027,0.0010720810971364253,1.6339338172182125e-08,8.946809912841993e-07,-1.3727599189303104e-06,-4.66047936133645e-05,-1.2025683647876508e-13
EXG,900028,0.0010720810968405936,1.6339338172182128e-08,3.981003626147954e-06,-1.1930386400089678e-06,-1.3163374286193907e-05,-1.2025683649037883e-13
EXG,900029,0.0010720810968405936,1.6338736887999716e-08,-2.5719790803780143e-06,8.275887526929223e-07,2.2099232025167495e-05,-1.2025683561812851e-13
EXG,900030,0.0015409446221087252,9.154270090519242e-07,2.9830451399398055e-06,-1.4033610217965792e-06,3.509151184872376e-05,-1.645407656347083e-13
EXG,900031,0.001540944622513495,9.154266470622386e-07,-6.708173110265519e-05,6.373567612137436e-07,-1.9301997289895272e-06,-1.6454076576421712e-13
EXG,900032,0.0015409446221087255,9.154266470622383e-07,-6.872811985381846e-05,6.784814401425557e-07,3.015271851178232e-05,-1.6454076566187442e-13
EXG,900033,0.001540944623706416,9.154266470622387e-07,-6.305633200562548e-05,3.7768651936383656e-07,-3.625487801900369e-06,-1.6454076573450218e-13
EXG,900034,0.0015409446218651007,9.154253577763172e-07,6.585351578399015e-05,-1.842359667358958e-05,2.3650804044035943e-05,-1.6454060413955683e-13
EXG,900035,0.0015409446218651085,9.154237248907477e-07,-3.787963488610343e-05,1.0049262204831174e-05,2.363937742037942e-05,-1.6454060415640003e-13
EXG,900036,0.0015409446225134954,9.154208305461724e-07,-0.00023421994729529806,-4.500271823307366e-07,7.348002186426148e-05,-1.6454076569603283e-13
EXG,900037,0.0015409446251708292,9.154208305461724e-07,-0.0003582794789903162,-1.2118302174928957e-05,7.672793126401179e-05,-1.6454076572446876e-13
EXG,900038,0.001893469534651864,1.973737270982929e-05,4.151967070571805e-06,-2.467474619323766e-06,-1.9278154907405717e-05,1.892418519656205e-09
EXG,900039,0.0018934389720927716,1.9737372709829285e-05,-2.045292469114806e-06,1.1008745391477306e-06,-1.900582896258101e-05,1.892418519656191e-09
EXG,900040,0.001893469534651864,1.9756296895025853e-05,-1.957550692406662e-06,-1.0042217752726213e-06,-1.912010317683278e-05,1.892418519656165e-09
EXG,900041,0.0018934389720927716,1.9756296895025846e-05,6.774154307259736e-05,8.575305152276057e-06,-3.6730902875038746e-05,1.892418519656178e-09
EXG,900042,0.001893469534651864,1.9775221080222413e-05,7.370182855537527e-06,-5.717526995210884e-07,-2.298602761683615e-05,1.8924185196562022e-09
EXG,900043,0.0018934389720927716,1.9775221080222413e-05,8.425062754942179e-05,9.067322174343183e-06,-5.58620576201217e-06,1.892418519656206e-09
EXG,900044,0.0018934695346518639,1.9798970932644098e-05,-0.0002230059541065361,1.694024739162492e-07,7.545216131574589e-05,1.892418519656213e-09
EXG,900045,0.0018934389720927716,1.97989709326441e-05,-0.00034877196148951973,-1.4729992048573022e-05,7.84684001110314e-05,1.8924185196562097e-09
EXG,900046,0.001893477331386652,1.9746834808295517e-05,6.593187622429996e-05,-1.7153101962158253e-05,2.3294948744537726e-05,1.892418519495131e-09
EXG,900047,0.0018934773313866444,1.9765758980969993e-05,-3.786515558931538e-05,9.988560949210146e-06,2.3273252166400146e-05,1.89241851949514e-09
EXG,900048,0.000445829984592006,8.967067439996929e-08,3.147150753456425e-06,1.0443769579141448e-08,0.00015060898050682446,-1.5929818912551573e-13
EXG,900049,0.0004458299801756499,8.966573421987222e-08,1.885762717879633e-06,-3.229017161687421e-08,0.00012598587492545544,1.017666536725599e-12
EXG,900050,0.00044582997648381456,8.966572782956025e-08,1.8855780212947196e-06,-3.229016852360414e-08,0.00012598589789713407,1.0192073954234609e-12
EXG,900051,0.0004458299871121289,8.967067441712113e-08,3.0270411856980083e-06,3.058514079030512e-08,0.0001506597361552761,-1.5929992196495836e-13
EXG,900052,0.0004458299636468939,8.966560403652868e-08,1.8392205794921116e-05,1.9069701470535995e-06,8.656374034478148e-05,1.018437008031755e-12
EXG,900053,0.00044582998584475833,8.967074380609169e-08,-6.171061355978409e-06,1.8946743109056322e-06,8.201297194164638e-06,-1.5930022230701806e-13
EXG,900054,0.0004458299858447585,8.966954905442438e-08,-9.732340365623567e-06,6.472214674529734e-06,-6.9661568961365195e-06,-1.593002223070166e-13
EXG,900055,0.0004458299846308907,8.967074380609168e-08,-3.2665235990899686e-06,-1.7143236019964898e-06,5.952816432040722e-06,-1.5930022230701665e-13
EXG,900056,0.0004458299846308907,8.966954905442437e-08,-3.002701259856886e-06,-6.665031886808369e-06,-6.160536213170266e-06,-1.593002223070173e-13
EXG,900057,0.0004458299839514753,8.967014643025803e-08,-0.00016428281799157733,3.8261516234770526e-05,-3.2077959671113685e-05,-1.593002223070166e-13
EXG,900058,0.0004458299865241738,8.967014643025803e-08,-0.00016559529786295258,-3.6132183631337227e-05,-3.1741257280983715e-05,-1.5930022230701657e-13
EXG,900059,0.0004458299839514753,8.96695490544244e-08,3.6580817302497685e-05,-9.6463341115837e-06,-4.857841920964247e-05,-1.5930022230860914e-13
EXG,900060,0.0004458299865241738,8.966954905442438e-08,3.508022946039395e-05,1.155360485821183e-05,-4.8873582597249473e-05,-1.593002223068875e-13
EXG,900061,0.0004458299839514753,8.966815517747921e-08,7.438565059218651e-07,2.2546796708241512e-07,-4.788491336623073e-05,-1.5930022230653962e-13
EXG,900062,0.0004458299865241739,8.96681551774792e-08,2.7627868849244165e-06,2.268736697128352e-08,-4.793279358330868e-05,-1.593002223074648e-13
EXG,900063,0.00044582998395147516,8.966656217525517e-08,2.6337611262231212e-05,7.820817619941615e-07,-5.5934170222148155e-05,-1.593002240915906e-13
EXG,900064,0.00044582998652417324,8.966656217525512e-08,-2.084542511022811e-05,-6.052746158756633e-06,-4.8591127200970524e-05,-1.5930022420238106e-13
EXG,900065,0.0010720810961392646,1.634665748478307e-08,4.1381965943214776e-06,-4.793624319641067e-08,0.00011975322028006002,-1.398588045862166e-13
EXG,900066,0.0010720810968524652,1.6342366854040185e-08,1.7402705987699427e-06,8.981039958994613e-08,0.0001037458201712358,-1.2074443488572017e-13
EXG,900067,0.0010720810972038401,1.6342366431897325e-08,1.740117313705541e-06,8.981041011579466e-08,0.00010374583903852027,-1.2004348804756908e-13
EXG,900068,0.0010720810983527117,1.6346657386343196e-08,3.973512179560632e-06,-5.7484374026912725e-08,0.00011976959674892455,-1.398560587126137e-13
EXG,900069,0.001072081099078573,1.6342374657286716e-08,1.5634559809752455e-05,1.6930852536242911e-06,8.597601883765868e-05,-1.2025683899720458e-13
EXG,900070,0.001072081098682149,1.6346699948762105e-08,8.851989250840705e-07,3.281957901173948e-07,4.8339023765897015e-06,-1.3986027276488216e-13
EXG,900071,0.0010720810986821487,1.6345650996716362e-08,5.258801302587451e-06,9.509568430235261e-06,-5.868647342124746e-06,-1.3986027276542802e-13
EXG,900072,0.0010720810976164133,1.6346699948762105e-08,3.8370755483681755e-06,-1.1212492240485316e-07,2.785834662470629e-06,-1.3986027276542929e-13
EXG,900073,0.0010720810976164133,1.6345650996716362e-08,9.00616469199031e-06,-9.733659671025031e-06,-4.455106267539594e-06,-1.3986027276542823e-13
EXG,900074,0.0010720810970199094,1.6346175472739235e-08,-0.00011344629614767763,2.8663756359929613e-05,-3.178678189851757e-05,-1.3986027276542828e-13
EXG,900075,0.0010720810992786527,1.6346175472739235e-08,-0.00011406052313062026,-2.67090142697732e-05,-3.170197038488227e-05,-1.3986027276542865e-13
EXG,900076,0.0010720810970199094,1.6345650996716365e-08,6.227664710937678e-05,-1.2977440605686655e-05,-3.8664325952490653e-05,-1.3986027276444696e-13
EXG,900077,0.0010720810992786527,1.6345650996716365e-08,6.195270690196477e-05,1.4278643720823874e-05,-3.8896602466199184e-05,-1.3986027276444504e-13
EXG,900078,0.0010720810970199094,1.6344427219329667e-08,6.566071290072327e-07,4.530216003625163e-07,-4.815339597593217e-05,-1.3986027276531324e-13
EXG,900079,0.0010720810992786525,1.6344427219329664e-08,-2.5343848394113522e-06,-7.888274896300545e-07,-4.734979012268619e-05,-1.3986027276561558e-13
EXG,900080,0.0010720810970199094,1.6343028616602033e-08,-2.001222761989277e-06,4.607521469901437e-08,-4.983082856819361e-05,-1.3986027269953542e-13
EXG,900081,0.0010720810992786527,1.6343028616602033e-08,-1.9726684108289793e-05,-2.0212843626647314e-06,-4.752316013905096e-05,-1.39860272693427e-13
EXG,900082,0.001540944621414635,9.154294827869166e-07,4.673943751171829e-06,-1.7898402573333828e-07,8.431418707918558e-05,-2.8010908578497298e-14
EXG,900083,0.001540944622405351,9.15428851949672e-07,2.144799124640909e-05,-4.5392304342727825e-06,8.776097564134096e-05,-1.630270210989525e-13
EXG,900084,0.0015409446239359535,9.15428787613365e-07,2.0488800821111446e-06,-9.500658398028484e-07,0.00011831582439722653,-1.6495489466159316e-13
EXG,900085,0.001540944621857574,9.154294815661587e-07,4.477134535373161e-06,-1.647891867952253e-07,8.433702047827592e-05,-2.8010438057734867e-14
EXG,900086,0.001540944625170828,9.154286955946155e-07,-1.0221955375658726e-06,-5.907505672014767e-07,2.7892666136829792e-05,-1.6454072612634038e-13
EXG,900087,0.001540944622684463,9.154294935813513e-07,5.674440999564892e-06,-7.185990695698731e-07,3.082246472976139e-06,-2.8011183054030775e-14
EXG,900088,0.0015409446226844635,9.154292834974609e-07,6.614169082141468e-06,4.901460062422341e-06,-3.1915280310572205e-06,-2.8011185451366712e-14
EXG,900089,0.001540944622471018,9.154294935813516e-07,8.180982414782311e-06,9.605935671689198e-07,8.723390443243466e-07,-2.8011185451366854e-14
EXG,900090,0.001540944622471018,9.154292834974609e-07,1.1052444819737686e-05,-5.2948854911352355e-06,-1.7542495766639787e-06,-2.801118545136573e-14
EXG,900091,0.0015409446223515503,9.154293885394061e-07,-8.164898250008247e-05,2.2450932421783363e-05,-2.0928637774711725e-05,-2.8011185451365744e-14
EXG,900092,0.001540944622803931,9.154293885394062e-07,-8.294236417739296e-05,-2.0596667730966474e-05,-2.0590251863907152e-05,-2.801118545136729e-14
EXG,900093,0.0015409446223515503,9.154292834974608e-07,3.7904322107193553e-05,-6.230521492058418e-06,-2.6885261153937188e-05,-2.801118545295538e-14
EXG,900094,0.0015409446228039309,9.154292834974608e-07,3.629139041835673e-05,7.403817472486028e-06,-2.7132695667058163e-05,-2.8011185450508463e-14
EXG,900095,0.0015409446223515505,9.154290383995882e-07,-1.840925950920965e-06,-1.5822484298047583e-06,-3.15155035333915e-05,-2.8011185451014373e-14
EXG,900096,0.0015409446228039313,9.154290383995883e-07,4.270286449024616e-06,2.1327692408194086e-06,-3.2097937862952285e-05,-2.8011185451884713e-14
EXG,900097,0.0015409446223515503,9.154287582877339e-07,3.6845378976339816e-05,7.81214205981386e-06,-4.0602480388618725e-05,-2.8011185031003275e-14
EXG,900098,0.0015409446228039309,9.154287582877338e-07,-8.185474703135361e-05,-2.082322173029839e-05,-1.8837943369459633e-05,-2.8011185462518517e-14
EXG,900099,0.0018233077781308405,1.8961759090792333e-06,4.8902997147620425e-06,-9.067408343375282e-08,3.5999288285623847e-05,3.4433693198962146e-12
EXG,900100,0.001893469532690413,1.9708513317861075e-05,1.810599848006075e-05,-4.696547928857862e-06,6.368996512520414e-05,1.892435549140814e-09
EXG,900101,0.001823307724121271,1.8961761150400543e-06,4.675080065594606e-06,-1.607297441357882e-07,3.601193629936671e-05,3.438840720181665e-12
EXG,900102,0.0018934389702731512,1.9708513322007274e-05,7.392423224205762e-07,3.185120622673779e-06,4.128130888978461e-05,1.8924335025869194e-09
EXG,900103,0.0018233077399205286,1.8961748541366717e-06,1.1808280987607676e-05,-1.8853166831590627e-06,4.4127420973571334e-07,3.4388409232730925e-12
EXG,900104,0.0018233077399205286,1.8962006454435321e-06,3.859065999701176e-06,1.2849118017692344e-06,1.6026651158428273e-06,3.4388409204039543e-12
EXG,900105,0.0018233077661244964,1.8961748541366292e-06,9.171440100342168e-06,2.439268959711668e-06,-2.0445087720852375e-06,3.438840920403949e-12
EXG,900106,0.001823307766124496,1.8962006454435317e-06,6.245554157018539e-06,-1.6166922498194909e-06,2.901328367198472e-06,3.438840920403951e-12
EXG,900107,0.0018233077807911528,1.8961877497900603e-06,-3.00729329245115e-05,1.0067804334079948e-05,3.490056040714788e-06,3.438840939457317e-12
EXG,900108,0.0018233077252538719,1.8961877497900614e-06,-3.0333822301852545e-05,-9.070994998953094e-06,3.517739880586148e-06,3.438840938725326e-12
EXG,900109,0.001823307780791153,1.8962006454435321e-06,8.819118408248889e-06,5.253043333029264e-08,-1.4005712002608797e-05,3.4388409204078374e-12
EXG,900110,0.0018233077252538723,1.8962006454435321e-06,8.669876152229375e-06,8.775865515561981e-07,-1.4133663504020623e-05,3.438840920400352e-12
EXG,900111,0.0018233077807911528,1.8962307353015858e-06,-1.9570706335787784e-06,4.646323221052681e-07,-1.4213987215492672e-05,3.438840920401993e-12
EXG,900112,0.001823307725253872,1.8962307353015856e-06,-3.109714210457026e-06,-5.773894256736396e-07,-1.3670576002973013e-05,3.438840920406146e-12
EXG,900113,0.0018233077826115658,1.896265129110575e-06,4.98955612588183e-05,-1.7728670365710534e-05,-2.554040302441261e-05,3.4538267946477046e-12
EXG,900114,0.0018233077270734931,1.8962651291105748e-06,8.831361050133922e-06,1.172773066215593e-05,-1.8215384704023782e-05,3.4538267946720366e-12
EXG,900115,0.0010720810965998701,1.6341152496499164e-08,8.432568535616347e-05,-2.3241733382262593e-05,6.680389702072231e-05,-1.202568362192237e-13
EXG,900116,0.0010720810965988503,1.6340207647662418e-08,-0.0003095739840426797,7.548571819176733e-05,6.464363582380712e-05,-1.202568365279882e-13
EXG,900117,0.0010720810971364253,1.634054074054704e-08,-8.094186422955805e-06,5.94342734839838e-06,-4.570006761697906e-05,-1.202568364973546e-13
EXG,900118,0.001072081099078573,1.6340540740547032e-08,1.0851009268081797e-06,3.5779009826283884e-07,-4.6956133129739724e-05,-1.2025683649040796e-13
EXG,900119,0.001072081099078573,1.6339338172182128e-08,6.730032267422355e-05,9.230168536438899e-06,-6.565185390859043e-05,-1.2025683648962759e-13
EXG,900120,0.0010720810971364253,1.634024130102296e-08,8.0699062554668e-05,9.975993338946052e-05,-1.4335455074003843e-05,-1.2025683664790148e-13
EXG,900121,0.0010720810971364253,1.6338135603817224e-08,-2.005539737781571e-05,1.9082579472780644e-06,-4.495853498689748e-05,-1.2025683649340155e-13
EXG,900122,0.001072081099078573,1.6338135603817224e-08,5.387581722028737e-05,6.725056068489255e-06,-2.6960119199159403e-05,-1.2025683649253988e-13
EXG,900123,0.0015409446225134957,9.154261863480944e-07,-8.62971948999014e-08,8.573819034260784e-07,-3.4947930024976915e-05,-1.6454076565997432e-13
EXG,900124,0.0015409446251708288,9.154261863480946e-07,-4.709407841230782e-06,-1.5426945529533595e-06,-3.532033738304829e-05,-1.645407656617492e-13
EXG,900125,0.0015409446225134957,9.154245409404381e-07,-1.6426670471899143e-06,-1.1158568149331406e-06,-3.424420126704808e-05,-1.645407656436448e-13
EXG,900126,0.0015409446251708288,9.15424540940438e-07,6.720016443665409e-05,8.677169903684771e-06,-5.250933905580315e-05,-1.645407656574838e-13
EXG,900127,0.0015409446225134957,9.154228955327816e-07,6.722216493793709e-06,-1.0355693072965122e-06,-3.77778647413937e-05,-1.6454076567064085e-13
EXG,900128,0.0015409446251708288,9.154228955327814e-07,7.660801607804197e-05,8.781301458576639e-06,-1.9321341988186034e-05,-1.645407656668056e-13
EXG,900129,5.405255974906189e-11,4.271179508117189e-12,-6.089077105107095e-07,-1.2321329576761363e-06,-1.3934756329827073e-05,-6.383573995952655e-13
EXG,900130,5.405255974478998e-11,-1.3144477382927183e-12,8.728701091678843e-08,5.4531626617626946e-08,-1.782666003335344e-05,-6.383573995893071e-13
EXG,900131,5.4052559366298705e-11,-7.698021734764729e-12,-1.1819706982027716e-05,-1.4976328340747987e-06,-1.6058613207205433e-05,-6.383574004824599e-13
EXG,900132,5.701134627462516e-11,6.665019756672192e-12,4.508130885846957e-06,-3.3893286829245466e-06,-8.583419530626759e-07,-6.383573990398125e-13
EXG,900133,5.2147062890404934e-11,6.665019756726351e-12,6.454039443245672e-06,3.752674371216499e-06,-5.990968635667869e-07,-6.383574009143342e-13
EXG,900134,0.0004458299727109827,8.968113520090802e-08,-1.4698480553735619e-06,-6.864029814260439e-07,-4.669644025460261e-05,1.0184370089831295e-12
EXG,900135,0.0004458299727109827,8.969131957099788e-08,1.58895596565267e-05,3.7983989320376056e-06,-4.908965660948218e-05,1.0184370089881954e-12
EXG,900136,0.0004458299727109827,8.97015039410877e-08,-1.0326118739052498e-05,1.56521375689591e-06,-4.951995013551458e-05,1.0184370089794522e-12
EXG,900137,0.001540944623706416,9.154208305461725e-07,-0.00024737560992309335,-6.631548445835005e-06,7.90233393876619e-05,-1.6454076572734334e-13
EXG,900138,0.0018934558146175967,1.973737270982929e-05,-8.48312065897999e-06,-5.660563729786304e-07,-2.1059914504717348e-05,1.89241851965619e-09
