caso,elemento,tipo,eje,x_m,y_m,z_inferior_m,z_superior_m,nodo_inferior,nodo_superior,elementos_superiores,elementos_inferiores,P_compresion_kN,P_superior_kN,aporte_neto_nudo_kN,continuidad_nodal
Q,73,COLUMN,H,30.0,0.0,11.88,15.84,300301,400301,99,47,521.0356655232982,318.2997360527796,202.7359294705186,OK
Q,74,COLUMN,I,40.0,0.0,11.88,15.84,300401,400401,100,48,228.27958108072843,147.05275681155712,81.22682426917132,OK
Q,75,COLUMN,I_prima,45.0,0.0,11.88,15.84,300451,400451,101,49,347.03293671466594,193.005245317894,154.02769139677193,OK
Q,76,COLUMN,E,0.0,7.25,11.88,15.84,301001,401001,103,50,219.2929990540095,136.1772032105101,83.1157958434994,OK
Q,77,COLUMN,F,10.0,7.25,11.88,15.84,301101,401101,104,51,535.1208185556084,316.65321158215426,218.4676069734541,OK
Q,78,COLUMN,G,20.0,7.25,11.88,15.84,301201,401201,105,52,546.3683845894202,323.2817630567227,223.0866215326975,OK
Q,79,COLUMN,H,30.0,7.25,11.88,15.84,301301,401301,106,53,620.1030136975015,391.93571718785284,228.16729650964868,OK
Q,80,COLUMN,I,40.0,7.25,11.88,15.84,301401,401401,107,54,418.6942527688933,270.0064122503658,148.68784051852748,OK
Q,81,COLUMN,I_prima,45.0,7.25,11.88,15.84,301451,401451,108,55,538.1958268051053,297.97871544535315,240.21711135975215,OK
Q,82,COLUMN,E,0.0,16.15,11.88,15.84,302001,402001,110,56,-47.569035755701925,178.68822139780136,-226.25725715350328,OK
Q,83,COLUMN,F,10.0,16.15,11.88,15.84,302101,402101,111,57,402.68908901019955,240.41108256172635,162.2780064484732,OK
Q,84,COLUMN,G,20.0,16.15,11.88,15.84,302201,402201,112,58,403.42636544826684,248.14626892591346,155.28009652235338,OK
Q,85,COLUMN,H,30.0,16.15,11.88,15.84,302301,402301,113,59,411.32028997970474,251.10265832711917,160.21763165258557,OK
Q,86,COLUMN,I,40.0,16.15,11.88,15.84,302401,402401,114,60,273.74471951721654,170.14563483580295,103.59908468141359,OK
Q,87,COLUMN,I_prima,45.0,16.15,11.88,15.84,302451,402451,115,61,369.4842866158562,200.46195327482707,169.02233334102914,OK
Q,88,COLUMN,1B,-20.8,16.15,11.88,15.84,703001,704001,117,62,331.03794098618386,94.9020147454594,236.13592624072447,OK
Q,89,COLUMN,1C,-10.8,16.15,11.88,15.84,703002,704002,118,63,353.9025996986714,117.67223446073727,236.2303652379341,OK
Q,90,COLUMN,1D,-0.8,16.15,11.88,15.84,703003,704003,119,64,221.93629249932917,0.0,221.93629249932917,OK
Q,91,COLUMN,2A,-28.3,7.25,11.88,15.84,703004,704004,120,65,354.13872182233376,93.37616487221509,260.76255695011866,OK
Q,92,COLUMN,2B,-20.8,7.25,11.88,15.84,703005,704005,121,66,468.88287393967136,120.65621758244961,348.2266563572217,OK
Q,93,COLUMN,2C,-10.8,7.25,11.88,15.84,703006,704006,122,67,528.5415963305936,140.48265230547264,388.058944025121,OK
Q,94,COLUMN,3B,-20.8,0.0,11.88,15.84,703007,704007,123,68,261.748951083359,69.67192476631423,192.07702631704473,OK
Q,95,COLUMN,3C,-10.8,0.0,11.88,15.84,703008,704008,124,69,287.1984522130733,82.9967894603319,204.2016627527414,OK
Q,96,COLUMN,E,0.0,0.0,15.84,19.8,400001,500001,,70,83.41711383744887,0,83.41711383744887,OK
Q,97,COLUMN,F,10.0,0.0,15.84,19.8,400101,500101,,71,137.5693339310588,0,137.5693339310588,OK
Q,98,COLUMN,G,20.0,0.0,15.84,19.8,400201,500201,,72,244.54157018470542,0,244.54157018470542,OK
Q,99,COLUMN,H,30.0,0.0,15.84,19.8,400301,500301,,73,318.2997360527796,0,318.2997360527796,OK
Q,100,COLUMN,I,40.0,0.0,15.84,19.8,400401,500401,,74,147.05275681155712,0,147.05275681155712,OK
Q,101,COLUMN,I_prima,45.0,0.0,15.84,19.8,400451,500451,,75,193.005245317894,0,193.005245317894,OK
Q,102,COLUMN,J,50.0,0.0,15.84,19.8,400501,500501,,,23.51595751486248,0,23.51595751486248,OK
Q,103,COLUMN,E,0.0,7.25,15.84,19.8,401001,501001,,76,136.1772032105101,0,136.1772032105101,OK
Q,104,COLUMN,F,10.0,7.25,15.84,19.8,401101,501101,,77,316.65321158215426,0,316.65321158215426,OK
Q,105,COLUMN,G,20.0,7.25,15.84,19.8,401201,501201,,78,323.2817630567227,0,323.2817630567227,OK
Q,106,COLUMN,H,30.0,7.25,15.84,19.8,401301,501301,,79,391.93571718785284,0,391.93571718785284,OK
Q,107,COLUMN,I,40.0,7.25,15.84,19.8,401401,501401,,80,270.0064122503658,0,270.0064122503658,OK
Q,108,COLUMN,I_prima,45.0,7.25,15.84,19.8,401451,501451,,81,297.97871544535315,0,297.97871544535315,OK
Q,109,COLUMN,J,50.0,7.25,15.84,19.8,401501,501501,,,37.942840092703484,0,37.942840092703484,OK
Q,110,COLUMN,E,0.0,16.15,15.84,19.8,402001,502001,,82,178.68822139780136,0,178.68822139780136,OK
Q,111,COLUMN,F,10.0,16.15,15.84,19.8,402101,502101,,83,240.41108256172635,0,240.41108256172635,OK
Q,112,COLUMN,G,20.0,16.15,15.84,19.8,402201,502201,,84,248.14626892591346,0,248.14626892591346,OK
Q,113,COLUMN,H,30.0,16.15,15.84,19.8,402301,502301,,85,251.10265832711917,0,251.10265832711917,OK
Q,114,COLUMN,I,40.0,16.15,15.84,19.8,402401,502401,,86,170.14563483580295,0,170.14563483580295,OK
Q,115,COLUMN,I_prima,45.0,16.15,15.84,19.8,402451,502451,,87,200.46195327482707,0,200.46195327482707,OK
Q,116,COLUMN,J,50.0,16.15,15.84,19.8,402501,502501,,,22.06426389334299,0,22.06426389334299,OK
Q,117,COLUMN,1B,-20.8,16.15,15.84,19.8,704001,705001,,88,94.9020147454594,0,94.9020147454594,OK
Q,118,COLUMN,1C,-10.8,16.15,15.84,19.8,704002,705002,,89,117.67223446073727,0,117.67223446073727,OK
Q,119,COLUMN,1D,-0.8,16.15,15.84,19.8,704003,705003,,90,0.0,0,0.0,OK
Q,120,COLUMN,2A,-28.3,7.25,15.84,19.8,704004,705004,,91,93.37616487221509,0,93.37616487221509,OK
Q,121,COLUMN,2B,-20.8,7.25,15.84,19.8,704005,705005,,92,120.65621758244961,0,120.65621758244961,OK
Q,122,COLUMN,2C,-10.8,7.25,15.84,19.8,704006,705006,,93,140.48265230547264,0,140.48265230547264,OK
Q,123,COLUMN,3B,-20.8,0.0,15.84,19.8,704007,705007,,94,69.67192476631423,0,69.67192476631423,OK
Q,124,COLUMN,3C,-10.8,0.0,15.84,19.8,704008,705008,,95,82.9967894603319,0,82.9967894603319,OK
Q,355,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,10.0,-4.12,7.92,11.88,900017,900115,,,5.482712250993285,0,5.482712250993285,OK
Q,356,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,17.49,-4.12,7.92,11.88,900018,900116,,,4.830571391272116,0,4.830571391272116,OK
Q,357,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,20.0,-4.12,15.84,19.8,900034,900046,,,15.023504171191409,0,15.023504171191409,OK
Q,358,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,30.0,-4.12,15.84,19.8,900035,900047,,,15.226636850676549,0,15.226636850676549,OK
EX,1,COLUMN,E,0.0,0.0,0.0,3.96,1,100001,18,,122.00220804949325,137.82424790459504,-15.822039855101792,OK
EX,2,COLUMN,F,10.0,0.0,0.0,3.96,101,100101,19,,4.086499045146169,3.4022720147195975,0.6842270304265718,OK
EX,3,COLUMN,G,20.0,0.0,0.0,3.96,201,100201,20,,-0.5163449416045316,-0.5163449416045316,0.0,OK
EX,4,COLUMN,E,0.0,7.25,0.0,3.96,1001,101001,24,,-59.56450631921919,127.41696338651852,-186.9814697057377,OK
EX,5,COLUMN,F,10.0,7.25,0.0,3.96,1101,101101,25,,16.183374725529745,10.774455564402352,5.408919161127393,OK
EX,6,COLUMN,G,20.0,7.25,0.0,3.96,1201,101201,26,,-0.743574406622661,-0.7435744066226608,-2.220446049250313e-16,OK
EX,7,COLUMN,E,0.0,16.15,0.0,3.96,2001,102001,30,,52.24617705799025,187.69856086221446,-135.4523838042242,OK
EX,8,COLUMN,F,10.0,16.15,0.0,3.96,2101,102101,31,,3.675155578543037,4.967334038935357,-1.29217846039232,OK
EX,9,COLUMN,G,20.0,16.15,0.0,3.96,2201,102201,32,,-7.84429431885291,-7.844294318852908,-1.7763568394002505e-15,OK
EX,10,COLUMN,1B,-20.8,16.15,0.0,3.96,700001,701001,36,,-9.76932229398478,-8.185464986131217,-1.5838573078535632,OK
EX,11,COLUMN,1C,-10.8,16.15,0.0,3.96,700002,701002,37,,17.01972105049426,12.334753560839799,4.684967489654463,OK
EX,12,COLUMN,1D,-0.8,16.15,0.0,3.96,700003,701003,38,,259.4856670238977,198.9485186620421,60.5371483618556,OK
EX,13,COLUMN,2A,-28.3,7.25,0.0,3.96,700004,701004,39,,-141.59748075446382,-120.93375209358342,-20.663728660880395,OK
EX,14,COLUMN,2B,-20.8,7.25,0.0,3.96,700005,701005,40,,58.3296955084749,49.998402220014164,8.331293288460735,OK
EX,15,COLUMN,2C,-10.8,7.25,0.0,3.96,700006,701006,41,,-6.064098419339817,-10.652949046235527,4.58885062689571,OK
EX,16,COLUMN,3B,-20.8,0.0,0.0,3.96,700007,701007,42,,-4.730498032983604,-4.270691486022481,-0.459806546961123,OK
EX,17,COLUMN,3C,-10.8,0.0,0.0,3.96,700008,701008,43,,-10.172573837013639,-15.848344157772178,5.67577032075854,OK
EX,18,COLUMN,E,0.0,0.0,3.96,7.92,100001,200001,44,1,137.82424790459504,-107.81903193505478,245.64327983964984,OK
EX,19,COLUMN,F,10.0,0.0,3.96,7.92,100101,200101,45,2,3.4022720147195975,3.641652443144401,-0.23938042842480334,OK
EX,20,COLUMN,G,20.0,0.0,3.96,7.92,100201,200201,46,3,-0.5163449416045316,-5.598131853650738,5.081786912046207,OK
EX,21,COLUMN,H,30.0,0.0,3.96,7.92,100301,200301,47,,7.9863124280860776,8.748836679824574,-0.7625242517384967,OK
EX,22,COLUMN,I,40.0,0.0,3.96,7.92,100401,200401,48,,-294.20322993275954,-136.25678471847115,-157.9464452142884,OK
EX,23,COLUMN,I_prima,45.0,0.0,3.96,7.92,100451,200451,49,,280.42888262633875,199.87235628412088,80.55652634221786,OK
EX,24,COLUMN,E,0.0,7.25,3.96,7.92,101001,201001,50,4,127.41696338651852,159.6780612584963,-32.261097871977796,OK
EX,25,COLUMN,F,10.0,7.25,3.96,7.92,101101,201101,51,5,10.774455564402352,4.731707568419783,6.042747995982569,OK
EX,26,COLUMN,G,20.0,7.25,3.96,7.92,101201,201201,52,6,-0.7435744066226608,0.90536110787089,-1.6489355144935507,OK
EX,27,COLUMN,H,30.0,7.25,3.96,7.92,101301,201301,53,,-5.536091039383932,-4.524032291725667,-1.0120587476582656,OK
EX,28,COLUMN,I,40.0,7.25,3.96,7.92,101401,201401,54,,-198.6541186779794,-140.1379763636247,-58.51614231435471,OK
EX,29,COLUMN,I_prima,45.0,7.25,3.96,7.92,101451,201451,55,,295.2828529583473,210.51267986027025,84.77017309807704,OK
EX,30,COLUMN,E,0.0,16.15,3.96,7.92,102001,202001,56,7,187.69856086221446,196.18817060703594,-8.489609744821479,OK
EX,31,COLUMN,F,10.0,16.15,3.96,7.92,102101,202101,57,8,4.967334038935357,4.540502161790343,0.42683187714501436,OK
EX,32,COLUMN,G,20.0,16.15,3.96,7.92,102201,202201,58,9,-7.844294318852908,-4.907566814092953,-2.936727504759955,OK
EX,33,COLUMN,H,30.0,16.15,3.96,7.92,102301,202301,59,,-934.1119799098021,19.9413873304893,-954.0533672402914,OK
EX,34,COLUMN,I,40.0,16.15,3.96,7.92,102401,202401,60,,67.81889347929145,-133.91895231114304,201.7378457904345,OK
EX,35,COLUMN,I_prima,45.0,16.15,3.96,7.92,102451,202451,61,,1053.3983075274584,185.1720709522422,868.2262365752163,OK
EX,36,COLUMN,1B,-20.8,16.15,3.96,7.92,701001,702001,62,10,-8.185464986131217,-5.876764913317998,-2.3087000728132194,OK
EX,37,COLUMN,1C,-10.8,16.15,3.96,7.92,701002,702002,63,11,12.334753560839799,11.088379007514877,1.2463745533249213,OK
EX,38,COLUMN,1D,-0.8,16.15,3.96,7.92,701003,702003,64,12,198.9485186620421,95.18891094691833,103.75960771512376,OK
EX,39,COLUMN,2A,-28.3,7.25,3.96,7.92,701004,702004,65,13,-120.93375209358342,-86.1040129857003,-34.82973910788313,OK
EX,40,COLUMN,2B,-20.8,7.25,3.96,7.92,701005,702005,66,14,49.998402220014164,34.66513935036506,15.333262869649104,OK
EX,41,COLUMN,2C,-10.8,7.25,3.96,7.92,701006,702006,67,15,-10.652949046235527,-4.411964634573982,-6.240984411661545,OK
EX,42,COLUMN,3B,-20.8,0.0,3.96,7.92,701007,702007,68,16,-4.270691486022481,-3.8706556988036356,-0.4000357872188456,OK
EX,43,COLUMN,3C,-10.8,0.0,3.96,7.92,701008,702008,69,17,-15.848344157772178,-11.744470467581865,-4.103873690190314,OK
EX,44,COLUMN,E,0.0,0.0,7.92,11.88,200001,300001,70,18,-107.81903193505478,-106.57378980472893,-1.245242130325849,OK
EX,45,COLUMN,F,10.0,0.0,7.92,11.88,200101,300101,71,19,3.641652443144401,4.760762674349909,-1.1191102312055081,OK
EX,46,COLUMN,G,20.0,0.0,7.92,11.88,200201,300201,72,20,-5.598131853650738,-10.172789829455654,4.574657975804916,OK
EX,47,COLUMN,H,30.0,0.0,7.92,11.88,200301,300301,73,21,8.748836679824574,8.316881762408586,0.4319549174159878,OK
EX,48,COLUMN,I,40.0,0.0,7.92,11.88,200401,300401,74,22,-136.25678471847115,-70.23429779075624,-66.02248692771491,OK
EX,49,COLUMN,I_prima,45.0,0.0,7.92,11.88,200451,300451,75,23,199.87235628412088,107.18096576017693,92.69139052394395,OK
EX,50,COLUMN,E,0.0,7.25,7.92,11.88,201001,301001,76,24,159.6780612584963,48.56552412111832,111.11253713737798,OK
EX,51,COLUMN,F,10.0,7.25,7.92,11.88,201101,301101,77,25,4.731707568419783,0.9164330960953805,3.8152744723244028,OK
EX,52,COLUMN,G,20.0,7.25,7.92,11.88,201201,301201,78,26,0.90536110787089,1.1096659781007974,-0.2043048702299074,OK
EX,53,COLUMN,H,30.0,7.25,7.92,11.88,201301,301301,79,27,-4.524032291725667,-4.278206254461624,-0.24582603726404262,OK
EX,54,COLUMN,I,40.0,7.25,7.92,11.88,201401,301401,80,28,-140.1379763636247,-73.38633745765739,-66.7516389059673,OK
EX,55,COLUMN,I_prima,45.0,7.25,7.92,11.88,201451,301451,81,29,210.51267986027025,114.35144916657396,96.1612306936963,OK
EX,56,COLUMN,E,0.0,16.15,7.92,11.88,202001,302001,82,30,196.18817060703594,203.68711744476042,-7.498946837724475,OK
EX,57,COLUMN,F,10.0,16.15,7.92,11.88,202101,302101,83,31,4.540502161790343,1.1793311435308997,3.3611710182594434,OK
EX,58,COLUMN,G,20.0,16.15,7.92,11.88,202201,302201,84,32,-4.907566814092953,-3.3924907940769695,-1.5150760200159836,OK
EX,59,COLUMN,H,30.0,16.15,7.92,11.88,202301,302301,85,33,19.9413873304893,11.85807795108466,8.08330937940464,OK
EX,60,COLUMN,I,40.0,16.15,7.92,11.88,202401,302401,86,34,-133.91895231114304,-69.64259304516703,-64.27635926597601,OK
EX,61,COLUMN,I_prima,45.0,16.15,7.92,11.88,202451,302451,87,35,185.1720709522422,96.34941637380673,88.82265457843546,OK
EX,62,COLUMN,1B,-20.8,16.15,7.92,11.88,702001,703001,88,36,-5.876764913317998,-4.36181103606364,-1.5149538772543574,OK
EX,63,COLUMN,1C,-10.8,16.15,7.92,11.88,702002,703002,89,37,11.088379007514877,11.16476922850857,-0.07639022099369264,OK
EX,64,COLUMN,1D,-0.8,16.15,7.92,11.88,702003,703003,90,38,95.18891094691833,-56.17085275132095,151.35976369823928,OK
EX,65,COLUMN,2A,-28.3,7.25,7.92,11.88,702004,703004,91,39,-86.1040129857003,-46.1315235367822,-39.9724894489181,OK
EX,66,COLUMN,2B,-20.8,7.25,7.92,11.88,702005,703005,92,40,34.66513935036506,17.57404259338698,17.09109675697808,OK
EX,67,COLUMN,2C,-10.8,7.25,7.92,11.88,702006,703006,93,41,-4.411964634573982,-0.37319143825493983,-4.038773196319042,OK
EX,68,COLUMN,3B,-20.8,0.0,7.92,11.88,702007,703007,94,42,-3.8706556988036356,-3.6936924344337547,-0.17696326436988086,OK
EX,69,COLUMN,3C,-10.8,0.0,7.92,11.88,702008,703008,95,43,-11.744470467581865,-7.005798037040915,-4.73867243054095,OK
EX,70,COLUMN,E,0.0,0.0,11.88,15.84,300001,400001,96,44,-106.57378980472893,-50.28259805260179,-56.29119175212714,OK
EX,71,COLUMN,F,10.0,0.0,11.88,15.84,300101,400101,97,45,4.760762674349909,2.705669195219853,2.055093479130056,OK
EX,72,COLUMN,G,20.0,0.0,11.88,15.84,300201,400201,98,46,-10.172789829455654,-4.9082083855673515,-5.264581443888303,OK
EX,73,COLUMN,H,30.0,0.0,11.88,15.84,300301,400301,99,47,8.316881762408586,3.9868716536300237,4.330010108778563,OK
EX,74,COLUMN,I,40.0,0.0,11.88,15.84,300401,400401,100,48,-70.23429779075624,-24.419784099599344,-45.814513691156904,OK
EX,75,COLUMN,I_prima,45.0,0.0,11.88,15.84,300451,400451,101,49,107.18096576017693,41.75175572077867,65.42921003939827,OK
EX,76,COLUMN,E,0.0,7.25,11.88,15.84,301001,401001,103,50,48.56552412111832,-115.49269941792637,164.0582235390447,OK
EX,77,COLUMN,F,10.0,7.25,11.88,15.84,301101,401101,104,51,0.9164330960953805,-5.904280951665198,6.820714047760578,OK
EX,78,COLUMN,G,20.0,7.25,11.88,15.84,301201,401201,105,52,1.1096659781007974,1.3546344798739236,-0.24496850177312623,OK
EX,79,COLUMN,H,30.0,7.25,11.88,15.84,301301,401301,106,53,-4.278206254461624,-2.4923527946101416,-1.7858534598514826,OK
EX,80,COLUMN,I,40.0,7.25,11.88,15.84,301401,401401,107,54,-73.38633745765739,-26.206112234331794,-47.18022522332559,OK
EX,81,COLUMN,I_prima,45.0,7.25,11.88,15.84,301451,401451,108,55,114.35144916657396,44.997435539374976,69.35401362719898,OK
EX,82,COLUMN,E,0.0,16.15,11.88,15.84,302001,402001,110,56,203.68711744476042,-5.427787112054705,209.11490455681513,OK
EX,83,COLUMN,F,10.0,16.15,11.88,15.84,302101,402101,111,57,1.1793311435308997,3.6755525959324706,-2.4962214524015707,OK
EX,84,COLUMN,G,20.0,16.15,11.88,15.84,302201,402201,112,58,-3.3924907940769695,-2.299265203473583,-1.0932255906033865,OK
EX,85,COLUMN,H,30.0,16.15,11.88,15.84,302301,402301,113,59,11.85807795108466,5.170019295465981,6.688058655618678,OK
EX,86,COLUMN,I,40.0,16.15,11.88,15.84,302401,402401,114,60,-69.64259304516703,-25.10178062595371,-44.540812419213324,OK
EX,87,COLUMN,I_prima,45.0,16.15,11.88,15.84,302451,402451,115,61,96.34941637380673,36.77904792272129,59.57036845108544,OK
EX,88,COLUMN,1B,-20.8,16.15,11.88,15.84,703001,704001,117,62,-4.36181103606364,-1.8798309801352324,-2.4819800559284078,OK
EX,89,COLUMN,1C,-10.8,16.15,11.88,15.84,703002,704002,118,63,11.16476922850857,0.7209713412599099,10.44379788724866,OK
EX,90,COLUMN,1D,-0.8,16.15,11.88,15.84,703003,704003,119,64,-56.17085275132095,0.0,-56.17085275132095,OK
EX,91,COLUMN,2A,-28.3,7.25,11.88,15.84,703004,704004,120,65,-46.1315235367822,-14.079984982331823,-32.051538554450374,OK
EX,92,COLUMN,2B,-20.8,7.25,11.88,15.84,703005,704005,121,66,17.57404259338698,4.191513380119142,13.382529213267839,OK
EX,93,COLUMN,2C,-10.8,7.25,11.88,15.84,703006,704006,122,67,-0.37319143825493983,5.174717490291626,-5.547908928546566,OK
EX,94,COLUMN,3B,-20.8,0.0,11.88,15.84,703007,704007,123,68,-3.6936924344337547,-2.4057131694730898,-1.287979264960665,OK
EX,95,COLUMN,3C,-10.8,0.0,11.88,15.84,703008,704008,124,69,-7.005798037040915,-3.3170715239981194,-3.6887265130427953,OK
EX,96,COLUMN,E,0.0,0.0,15.84,19.8,400001,500001,,70,-50.28259805260179,0,-50.28259805260179,OK
EX,97,COLUMN,F,10.0,0.0,15.84,19.8,400101,500101,,71,2.705669195219853,0,2.705669195219853,OK
EX,98,COLUMN,G,20.0,0.0,15.84,19.8,400201,500201,,72,-4.9082083855673515,0,-4.9082083855673515,OK
EX,99,COLUMN,H,30.0,0.0,15.84,19.8,400301,500301,,73,3.9868716536300237,0,3.9868716536300237,OK
EX,100,COLUMN,I,40.0,0.0,15.84,19.8,400401,500401,,74,-24.419784099599344,0,-24.419784099599344,OK
EX,101,COLUMN,I_prima,45.0,0.0,15.84,19.8,400451,500451,,75,41.75175572077867,0,41.75175572077867,OK
EX,102,COLUMN,J,50.0,0.0,15.84,19.8,400501,500501,,,-3.348645900471259,0,-3.348645900471259,OK
EX,103,COLUMN,E,0.0,7.25,15.84,19.8,401001,501001,,76,-115.49269941792637,0,-115.49269941792637,OK
EX,104,COLUMN,F,10.0,7.25,15.84,19.8,401101,501101,,77,-5.904280951665198,0,-5.904280951665198,OK
EX,105,COLUMN,G,20.0,7.25,15.84,19.8,401201,501201,,78,1.3546344798739236,0,1.3546344798739236,OK
EX,106,COLUMN,H,30.0,7.25,15.84,19.8,401301,501301,,79,-2.4923527946101416,0,-2.4923527946101416,OK
EX,107,COLUMN,I,40.0,7.25,15.84,19.8,401401,501401,,80,-26.206112234331794,0,-26.206112234331794,OK
EX,108,COLUMN,I_prima,45.0,7.25,15.84,19.8,401451,501451,,81,44.997435539374976,0,44.997435539374976,OK
EX,109,COLUMN,J,50.0,7.25,15.84,19.8,401501,501501,,,-3.2647410348504007,0,-3.2647410348504007,OK
EX,110,COLUMN,E,0.0,16.15,15.84,19.8,402001,502001,,82,-5.427787112054705,0,-5.427787112054705,OK
EX,111,COLUMN,F,10.0,16.15,15.84,19.8,402101,502101,,83,3.6755525959324706,0,3.6755525959324706,OK
EX,112,COLUMN,G,20.0,16.15,15.84,19.8,402201,502201,,84,-2.299265203473583,0,-2.299265203473583,OK
EX,113,COLUMN,H,30.0,16.15,15.84,19.8,402301,502301,,85,5.170019295465981,0,5.170019295465981,OK
EX,114,COLUMN,I,40.0,16.15,15.84,19.8,402401,502401,,86,-25.10178062595371,0,-25.10178062595371,OK
EX,115,COLUMN,I_prima,45.0,16.15,15.84,19.8,402451,502451,,87,36.77904792272129,0,36.77904792272129,OK
EX,116,COLUMN,J,50.0,16.15,15.84,19.8,402501,502501,,,-3.3166162082553776,0,-3.3166162082553776,OK
EX,117,COLUMN,1B,-20.8,16.15,15.84,19.8,704001,705001,,88,-1.8798309801352324,0,-1.8798309801352324,OK
EX,118,COLUMN,1C,-10.8,16.15,15.84,19.8,704002,705002,,89,0.7209713412599099,0,0.7209713412599099,OK
EX,119,COLUMN,1D,-0.8,16.15,15.84,19.8,704003,705003,,90,0.0,0,0.0,OK
EX,120,COLUMN,2A,-28.3,7.25,15.84,19.8,704004,705004,,91,-14.079984982331823,0,-14.079984982331823,OK
EX,121,COLUMN,2B,-20.8,7.25,15.84,19.8,704005,705005,,92,4.191513380119142,0,4.191513380119142,OK
EX,122,COLUMN,2C,-10.8,7.25,15.84,19.8,704006,705006,,93,5.174717490291626,0,5.174717490291626,OK
EX,123,COLUMN,3B,-20.8,0.0,15.84,19.8,704007,705007,,94,-2.4057131694730898,0,-2.4057131694730898,OK
EX,124,COLUMN,3C,-10.8,0.0,15.84,19.8,704008,705008,,95,-3.3170715239981194,0,-3.3170715239981194,OK
EX,355,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,10.0,-4.12,7.92,11.88,900017,900115,,,-0.9716527766299963,0,-0.9716527766299963,OK
EX,356,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,17.49,-4.12,7.92,11.88,900018,900116,,,-0.0859390835812166,0,-0.0859390835812166,OK
EX,357,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,20.0,-4.12,15.84,19.8,900034,900046,,,0.05394562313747891,0,0.05394562313747891,OK
EX,358,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,30.0,-4.12,15.84,19.8,900035,900047,,,0.31921976847911593,0,0.31921976847911593,OK
EY,1,COLUMN,E,0.0,0.0,0.0,3.96,1,100001,18,,-1388.6037836886123,-2388.633439783303,1000.0296560946906,OK
EY,2,COLUMN,F,10.0,0.0,0.0,3.96,101,100101,19,,-87.79655847028808,-244.9031088501197,157.10655037983162,OK
EY,3,COLUMN,G,20.0,0.0,0.0,3.96,201,100201,20,,-237.3878938486194,-237.38789384861934,-5.684341886080802e-14,OK
EY,4,COLUMN,E,0.0,7.25,0.0,3.96,1001,101001,24,,1432.0194348963714,2336.475235715488,-904.4558008191166,OK
EY,5,COLUMN,F,10.0,7.25,0.0,3.96,1101,101101,25,,106.53262701674473,100.91919732744738,5.613429689297348,OK
EY,6,COLUMN,G,20.0,7.25,0.0,3.96,1201,101201,26,,71.69196655216294,71.69196655216292,1.4210854715202004e-14,OK
EY,7,COLUMN,E,0.0,16.15,0.0,3.96,2001,102001,30,,485.1697346794822,1038.7431275316333,-553.5733928521511,OK
EY,8,COLUMN,F,10.0,16.15,0.0,3.96,2101,102101,31,,63.65292546006655,159.83419727848016,-96.18127181841362,OK
EY,9,COLUMN,G,20.0,16.15,0.0,3.96,2201,102201,32,,169.52707105113723,169.52707105113714,8.526512829121202e-14,OK
EY,10,COLUMN,1B,-20.8,16.15,0.0,3.96,700001,701001,36,,33.8454932957449,23.755162168729825,10.090331127015077,OK
EY,11,COLUMN,1C,-10.8,16.15,0.0,3.96,700002,701002,37,,79.68397079126194,71.45367913673505,8.230291654526894,OK
EY,12,COLUMN,1D,-0.8,16.15,0.0,3.96,700003,701003,38,,2281.753903278633,1372.6980959225443,909.0558073560887,OK
EY,13,COLUMN,2A,-28.3,7.25,0.0,3.96,700004,701004,39,,2.17977656607422,-0.7420381378124012,2.9218147038866213,OK
EY,14,COLUMN,2B,-20.8,7.25,0.0,3.96,700005,701005,40,,10.57417798196196,7.452312895663601,3.1218650862983583,OK
EY,15,COLUMN,2C,-10.8,7.25,0.0,3.96,700006,701006,41,,55.83564081763832,50.24790577192432,5.587735045713998,OK
EY,16,COLUMN,3B,-20.8,0.0,0.0,3.96,700007,701007,42,,-47.826511658644435,-33.48913901863655,-14.337372640007885,OK
EY,17,COLUMN,3C,-10.8,0.0,0.0,3.96,700008,701008,43,,-123.23169627182169,-110.08844046980306,-13.14325580201863,OK
EY,18,COLUMN,E,0.0,0.0,3.96,7.92,100001,200001,44,1,-2388.633439783303,-1418.2367585806855,-970.3966812026174,OK
EY,19,COLUMN,F,10.0,0.0,3.96,7.92,100101,200101,45,2,-244.9031088501197,-182.04642943112262,-62.85667941899709,OK
EY,20,COLUMN,G,20.0,0.0,3.96,7.92,100201,200201,46,3,-237.38789384861934,-193.50521938769634,-43.882674460923,OK
EY,21,COLUMN,H,30.0,0.0,3.96,7.92,100301,200301,47,,-306.52746109920827,-245.5617349614136,-60.96572613779466,OK
EY,22,COLUMN,I,40.0,0.0,3.96,7.92,100401,200401,48,,-755.1069577367887,-323.13102140435694,-431.97593633243173,OK
EY,23,COLUMN,I_prima,45.0,0.0,3.96,7.92,100451,200451,49,,-401.3283300642914,-342.52157216557134,-58.806757898720036,OK
EY,24,COLUMN,E,0.0,7.25,3.96,7.92,101001,201001,50,4,2336.475235715488,1468.1863574516944,868.2888782637935,OK
