kind,id,type,i,j,x_m,y_m,z_m,level,status
N,800554,NODE,,,,12.5,-2.46,15.84,4,MISSING_LOAD_PANEL_NODE
N,800555,NODE,,,,12.5,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800556,NODE,,,,12.2,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800557,NODE,,,,12.5,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE
N,800558,NODE,,,,12.2,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE
N,800559,NODE,,,,12.5,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800560,NODE,,,,12.2,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800561,NODE,,,,12.5,0.0,15.84,4,MISSING_LOAD_PANEL_NODE
N,800562,NODE,,,,15.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800563,NODE,,,,19.7,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800564,NODE,,,,19.7,0.0,15.84,4,MISSING_LOAD_PANEL_NODE
N,800565,NODE,,,,19.7,-4.42,15.84,4,MISSING_LOAD_PANEL_NODE
N,800566,NODE,,,,20.0,-4.42,15.84,4,MISSING_LOAD_PANEL_NODE
N,800567,NODE,,,,19.7,-4.12,15.84,4,MISSING_LOAD_PANEL_NODE
N,800568,NODE,,,,20.0,-2.76,15.84,4,MISSING_LOAD_PANEL_NODE
N,800569,NODE,,,,19.7,-2.76,15.84,4,MISSING_LOAD_PANEL_NODE
N,800570,NODE,,,,20.0,-2.46,15.84,4,MISSING_LOAD_PANEL_NODE
N,800571,NODE,,,,19.7,-2.46,15.84,4,MISSING_LOAD_PANEL_NODE
N,800572,NODE,,,,20.0,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800573,NODE,,,,19.7,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800574,NODE,,,,20.0,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE
N,800575,NODE,,,,19.7,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE
N,800576,NODE,,,,20.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800577,NODE,,,,25.0,-4.42,15.84,4,MISSING_LOAD_PANEL_NODE
N,800578,NODE,,,,25.0,-4.12,15.84,4,MISSING_LOAD_PANEL_NODE
N,800579,NODE,,,,30.0,-4.42,15.84,4,MISSING_LOAD_PANEL_NODE
N,800580,NODE,,,,30.3,-4.42,15.84,4,MISSING_LOAD_PANEL_NODE
N,800581,NODE,,,,30.3,-4.12,15.84,4,MISSING_LOAD_PANEL_NODE
N,800582,NODE,,,,30.3,-2.76,15.84,4,MISSING_LOAD_PANEL_NODE
N,800583,NODE,,,,30.0,-2.76,15.84,4,MISSING_LOAD_PANEL_NODE
N,800584,NODE,,,,30.3,-2.46,15.84,4,MISSING_LOAD_PANEL_NODE
N,800585,NODE,,,,30.0,-2.46,15.84,4,MISSING_LOAD_PANEL_NODE
N,800586,NODE,,,,30.3,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800587,NODE,,,,30.0,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800588,NODE,,,,30.3,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE
N,800589,NODE,,,,30.0,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE
N,800590,NODE,,,,30.3,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800591,NODE,,,,30.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800592,NODE,,,,30.3,0.0,15.84,4,MISSING_LOAD_PANEL_NODE
N,800593,NODE,,,,35.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800594,NODE,,,,40.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800595,NODE,,,,44.65,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800596,NODE,,,,44.65,0.0,15.84,4,MISSING_LOAD_PANEL_NODE
N,800597,NODE,,,,44.65,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800598,NODE,,,,45.0,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800599,NODE,,,,45.0,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE
N,800600,NODE,,,,44.65,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE
N,800601,NODE,,,,45.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800602,NODE,,,,47.55,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800603,NODE,,,,47.55,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE
N,800604,NODE,,,,47.55,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800605,NODE,,,,50.0,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800606,NODE,,,,50.0,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE
N,800607,NODE,,,,50.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800608,NODE,,,,50.3,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800609,NODE,,,,50.3,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE
N,800610,NODE,,,,50.3,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800611,NODE,,,,50.3,0.0,15.84,4,MISSING_LOAD_PANEL_NODE
N,800612,NODE,,,,50.3,2.405,15.84,4,MISSING_LOAD_PANEL_NODE
N,800613,NODE,,,,50.0,2.405,15.84,4,MISSING_LOAD_PANEL_NODE
N,800614,NODE,,,,50.3,4.265,15.84,4,MISSING_LOAD_PANEL_NODE
N,800615,NODE,,,,50.0,4.265,15.84,4,MISSING_LOAD_PANEL_NODE
N,800616,NODE,,,,50.3,4.415,15.84,4,MISSING_LOAD_PANEL_NODE
N,800617,NODE,,,,50.0,4.415,15.84,4,MISSING_LOAD_PANEL_NODE
N,800618,NODE,,,,50.3,6.95,15.84,4,MISSING_LOAD_PANEL_NODE
N,800619,NODE,,,,50.0,6.95,15.84,4,MISSING_LOAD_PANEL_NODE
N,800620,NODE,,,,50.3,7.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800621,NODE,,,,50.3,7.55,15.84,4,MISSING_LOAD_PANEL_NODE
N,800622,NODE,,,,50.0,7.55,15.84,4,MISSING_LOAD_PANEL_NODE
N,800623,NODE,,,,50.3,10.0,15.84,4,MISSING_LOAD_PANEL_NODE
N,800624,NODE,,,,50.0,10.0,15.84,4,MISSING_LOAD_PANEL_NODE
N,800625,NODE,,,,50.3,10.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800626,NODE,,,,50.0,10.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800627,NODE,,,,50.3,11.865,15.84,4,MISSING_LOAD_PANEL_NODE
N,800628,NODE,,,,50.0,11.865,15.84,4,MISSING_LOAD_PANEL_NODE
N,800629,NODE,,,,50.3,11.885,15.84,4,MISSING_LOAD_PANEL_NODE
N,800630,NODE,,,,50.0,11.885,15.84,4,MISSING_LOAD_PANEL_NODE
N,800631,NODE,,,,50.3,12.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800632,NODE,,,,50.0,12.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800633,NODE,,,,50.3,12.82,15.84,4,MISSING_LOAD_PANEL_NODE
N,800634,NODE,,,,50.0,12.82,15.84,4,MISSING_LOAD_PANEL_NODE
N,800635,NODE,,,,50.3,15.85,15.84,4,MISSING_LOAD_PANEL_NODE
N,800636,NODE,,,,50.0,15.85,15.84,4,MISSING_LOAD_PANEL_NODE
N,800637,NODE,,,,50.3,16.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800638,NODE,,,,51.15,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800639,NODE,,,,51.15,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE
N,800640,NODE,,,,51.15,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800641,NODE,,,,51.15,0.0,15.84,4,MISSING_LOAD_PANEL_NODE
N,800642,NODE,,,,51.15,2.405,15.84,4,MISSING_LOAD_PANEL_NODE
N,800643,NODE,,,,51.15,4.265,15.84,4,MISSING_LOAD_PANEL_NODE
N,800644,NODE,,,,51.15,4.415,15.84,4,MISSING_LOAD_PANEL_NODE
N,800645,NODE,,,,51.15,6.95,15.84,4,MISSING_LOAD_PANEL_NODE
N,800646,NODE,,,,51.15,7.25,15.84,4,MISSING_LOAD_PANEL_NODE
N,800647,NODE,,,,51.15,7.55,15.84,4,MISSING_LOAD_PANEL_NODE
N,800648,NODE,,,,51.15,10.0,15.84,4,MISSING_LOAD_PANEL_NODE
N,800649,NODE,,,,51.15,10.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800650,NODE,,,,51.15,11.865,15.84,4,MISSING_LOAD_PANEL_NODE
N,800651,NODE,,,,51.15,11.885,15.84,4,MISSING_LOAD_PANEL_NODE
N,800652,NODE,,,,51.15,12.15,15.84,4,MISSING_LOAD_PANEL_NODE
N,800653,NODE,,,,51.15,12.82,15.84,4,MISSING_LOAD_PANEL_NODE
N,800654,NODE,,,,51.15,15.85,15.84,4,MISSING_LOAD_PANEL_NODE
N,800655,NODE,,,,-32.45,-1.09,19.8,5,MISSING_LOAD_PANEL_NODE
N,800656,NODE,,,,-32.05,-1.09,19.8,5,MISSING_LOAD_PANEL_NODE
N,800657,NODE,,,,-32.05,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800658,NODE,,,,-32.45,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800659,NODE,,,,-32.45,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800660,NODE,,,,-32.05,0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800661,NODE,,,,-32.45,0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800662,NODE,,,,-32.45,4.265,19.8,5,MISSING_LOAD_PANEL_NODE
N,800663,NODE,,,,-32.05,4.415,19.8,5,MISSING_LOAD_PANEL_NODE
N,800664,NODE,,,,-32.45,4.415,19.8,5,MISSING_LOAD_PANEL_NODE
N,800665,NODE,,,,-32.05,4.975,19.8,5,MISSING_LOAD_PANEL_NODE
N,800666,NODE,,,,-32.45,4.975,19.8,5,MISSING_LOAD_PANEL_NODE
N,800667,NODE,,,,-32.05,6.95,19.8,5,MISSING_LOAD_PANEL_NODE
N,800668,NODE,,,,-32.45,6.95,19.8,5,MISSING_LOAD_PANEL_NODE
N,800669,NODE,,,,-32.05,7.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800670,NODE,,,,-32.45,7.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800671,NODE,,,,-32.05,7.55,19.8,5,MISSING_LOAD_PANEL_NODE
N,800672,NODE,,,,-32.45,7.55,19.8,5,MISSING_LOAD_PANEL_NODE
N,800673,NODE,,,,-32.05,9.05,19.8,5,MISSING_LOAD_PANEL_NODE
N,800674,NODE,,,,-32.45,9.05,19.8,5,MISSING_LOAD_PANEL_NODE
N,800675,NODE,,,,-32.05,10.15,19.8,5,MISSING_LOAD_PANEL_NODE
N,800676,NODE,,,,-32.45,10.15,19.8,5,MISSING_LOAD_PANEL_NODE
N,800677,NODE,,,,-32.05,11.11,19.8,5,MISSING_LOAD_PANEL_NODE
N,800678,NODE,,,,-32.45,11.11,19.8,5,MISSING_LOAD_PANEL_NODE
N,800679,NODE,,,,-32.05,11.865,19.8,5,MISSING_LOAD_PANEL_NODE
N,800680,NODE,,,,-32.45,11.865,19.8,5,MISSING_LOAD_PANEL_NODE
N,800681,NODE,,,,-32.45,11.885,19.8,5,MISSING_LOAD_PANEL_NODE
N,800682,NODE,,,,-32.05,12.82,19.8,5,MISSING_LOAD_PANEL_NODE
N,800683,NODE,,,,-32.45,12.82,19.8,5,MISSING_LOAD_PANEL_NODE
N,800684,NODE,,,,-32.05,15.85,19.8,5,MISSING_LOAD_PANEL_NODE
N,800685,NODE,,,,-32.45,15.85,19.8,5,MISSING_LOAD_PANEL_NODE
N,800686,NODE,,,,-31.6501,-1.09,19.8,5,MISSING_LOAD_PANEL_NODE
N,800687,NODE,,,,-31.6501,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800688,NODE,,,,-31.6501,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800689,NODE,,,,-30.15,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800690,NODE,,,,-30.15,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800691,NODE,,,,-28.3,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800692,NODE,,,,-28.0,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800693,NODE,,,,-28.0,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800694,NODE,,,,-24.55,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800695,NODE,,,,-22.877,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800696,NODE,,,,-22.877,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800697,NODE,,,,-21.1,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800698,NODE,,,,-21.1,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800699,NODE,,,,-20.8,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800700,NODE,,,,-20.5,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800701,NODE,,,,-20.5,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800702,NODE,,,,-18.723,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800703,NODE,,,,-18.723,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800704,NODE,,,,-15.8,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800705,NODE,,,,-10.8,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800706,NODE,,,,-5.8,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800707,NODE,,,,-5.5,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800708,NODE,,,,-5.5,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800709,NODE,,,,-3.723,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800710,NODE,,,,-3.723,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800711,NODE,,,,-3.22,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800712,NODE,,,,-3.22,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800713,NODE,,,,-0.8,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800714,NODE,,,,-0.8,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800715,NODE,,,,-0.4717,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800716,NODE,,,,-0.4717,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800717,NODE,,,,-0.45,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800718,NODE,,,,-0.45,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800719,NODE,,,,-0.25,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800720,NODE,,,,0.0,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800721,NODE,,,,0.0,0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800722,NODE,,,,-0.25,0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800723,NODE,,,,0.0,4.265,19.8,5,MISSING_LOAD_PANEL_NODE
N,800724,NODE,,,,-0.25,4.265,19.8,5,MISSING_LOAD_PANEL_NODE
N,800725,NODE,,,,0.0,4.415,19.8,5,MISSING_LOAD_PANEL_NODE
N,800726,NODE,,,,-0.25,4.415,19.8,5,MISSING_LOAD_PANEL_NODE
N,800727,NODE,,,,0.0,4.975,19.8,5,MISSING_LOAD_PANEL_NODE
N,800728,NODE,,,,-0.25,4.975,19.8,5,MISSING_LOAD_PANEL_NODE
N,800729,NODE,,,,0.0,6.95,19.8,5,MISSING_LOAD_PANEL_NODE
N,800730,NODE,,,,-0.25,6.95,19.8,5,MISSING_LOAD_PANEL_NODE
N,800731,NODE,,,,0.0,7.55,19.8,5,MISSING_LOAD_PANEL_NODE
N,800732,NODE,,,,-0.25,7.55,19.8,5,MISSING_LOAD_PANEL_NODE
N,800733,NODE,,,,0.0,9.05,19.8,5,MISSING_LOAD_PANEL_NODE
N,800734,NODE,,,,-0.25,9.05,19.8,5,MISSING_LOAD_PANEL_NODE
N,800735,NODE,,,,0.0,10.15,19.8,5,MISSING_LOAD_PANEL_NODE
N,800736,NODE,,,,-0.25,10.15,19.8,5,MISSING_LOAD_PANEL_NODE
N,800737,NODE,,,,0.0,11.11,19.8,5,MISSING_LOAD_PANEL_NODE
N,800738,NODE,,,,-0.25,11.11,19.8,5,MISSING_LOAD_PANEL_NODE
N,800739,NODE,,,,0.0,11.865,19.8,5,MISSING_LOAD_PANEL_NODE
N,800740,NODE,,,,-0.25,11.865,19.8,5,MISSING_LOAD_PANEL_NODE
N,800741,NODE,,,,0.0,11.885,19.8,5,MISSING_LOAD_PANEL_NODE
N,800742,NODE,,,,-0.25,11.885,19.8,5,MISSING_LOAD_PANEL_NODE
N,800743,NODE,,,,0.0,12.82,19.8,5,MISSING_LOAD_PANEL_NODE
N,800744,NODE,,,,-0.25,12.82,19.8,5,MISSING_LOAD_PANEL_NODE
N,800745,NODE,,,,0.0,15.85,19.8,5,MISSING_LOAD_PANEL_NODE
N,800746,NODE,,,,-0.25,15.85,19.8,5,MISSING_LOAD_PANEL_NODE
N,800747,NODE,,,,9.7,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800748,NODE,,,,9.7,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800749,NODE,,,,10.0,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800750,NODE,,,,10.3,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800751,NODE,,,,10.3,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800752,NODE,,,,15.0,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800753,NODE,,,,19.7,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800754,NODE,,,,19.7,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800755,NODE,,,,19.7,-4.42,19.8,5,MISSING_LOAD_PANEL_NODE
N,800756,NODE,,,,20.0,-4.42,19.8,5,MISSING_LOAD_PANEL_NODE
N,800757,NODE,,,,19.7,-4.12,19.8,5,MISSING_LOAD_PANEL_NODE
N,800758,NODE,,,,20.0,-1.15,19.8,5,MISSING_LOAD_PANEL_NODE
N,800759,NODE,,,,19.7,-1.15,19.8,5,MISSING_LOAD_PANEL_NODE
N,800760,NODE,,,,20.0,-1.09,19.8,5,MISSING_LOAD_PANEL_NODE
N,800761,NODE,,,,19.7,-1.09,19.8,5,MISSING_LOAD_PANEL_NODE
N,800762,NODE,,,,20.0,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800763,NODE,,,,25.0,-4.42,19.8,5,MISSING_LOAD_PANEL_NODE
N,800764,NODE,,,,25.0,-4.12,19.8,5,MISSING_LOAD_PANEL_NODE
N,800765,NODE,,,,30.0,-4.42,19.8,5,MISSING_LOAD_PANEL_NODE
N,800766,NODE,,,,30.3,-4.42,19.8,5,MISSING_LOAD_PANEL_NODE
N,800767,NODE,,,,30.3,-4.12,19.8,5,MISSING_LOAD_PANEL_NODE
N,800768,NODE,,,,30.3,-1.15,19.8,5,MISSING_LOAD_PANEL_NODE
N,800769,NODE,,,,30.0,-1.15,19.8,5,MISSING_LOAD_PANEL_NODE
N,800770,NODE,,,,30.3,-1.09,19.8,5,MISSING_LOAD_PANEL_NODE
N,800771,NODE,,,,30.0,-1.09,19.8,5,MISSING_LOAD_PANEL_NODE
N,800772,NODE,,,,30.3,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800773,NODE,,,,30.0,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800774,NODE,,,,30.3,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800775,NODE,,,,35.0,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800776,NODE,,,,40.0,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800777,NODE,,,,44.7,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800778,NODE,,,,44.7,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800779,NODE,,,,44.7,-1.15,19.8,5,MISSING_LOAD_PANEL_NODE
N,800780,NODE,,,,45.0,-1.15,19.8,5,MISSING_LOAD_PANEL_NODE
N,800781,NODE,,,,45.0,-1.09,19.8,5,MISSING_LOAD_PANEL_NODE
N,800782,NODE,,,,44.7,-1.09,19.8,5,MISSING_LOAD_PANEL_NODE
N,800783,NODE,,,,45.0,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800784,NODE,,,,47.55,-1.15,19.8,5,MISSING_LOAD_PANEL_NODE
N,800785,NODE,,,,47.55,-1.09,19.8,5,MISSING_LOAD_PANEL_NODE
N,800786,NODE,,,,47.55,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800787,NODE,,,,50.0,-1.15,19.8,5,MISSING_LOAD_PANEL_NODE
N,800788,NODE,,,,50.0,-1.09,19.8,5,MISSING_LOAD_PANEL_NODE
N,800789,NODE,,,,50.0,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800790,NODE,,,,51.15,-1.15,19.8,5,MISSING_LOAD_PANEL_NODE
N,800791,NODE,,,,51.15,-1.09,19.8,5,MISSING_LOAD_PANEL_NODE
N,800792,NODE,,,,51.15,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800793,NODE,,,,51.15,0.0,19.8,5,MISSING_LOAD_PANEL_NODE
N,800794,NODE,,,,51.15,0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800795,NODE,,,,50.0,0.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800796,NODE,,,,51.15,4.265,19.8,5,MISSING_LOAD_PANEL_NODE
N,800797,NODE,,,,50.0,4.265,19.8,5,MISSING_LOAD_PANEL_NODE
N,800798,NODE,,,,51.15,4.415,19.8,5,MISSING_LOAD_PANEL_NODE
N,800799,NODE,,,,50.0,4.415,19.8,5,MISSING_LOAD_PANEL_NODE
N,800800,NODE,,,,51.15,4.975,19.8,5,MISSING_LOAD_PANEL_NODE
N,800801,NODE,,,,50.0,4.975,19.8,5,MISSING_LOAD_PANEL_NODE
N,800802,NODE,,,,51.15,6.95,19.8,5,MISSING_LOAD_PANEL_NODE
N,800803,NODE,,,,50.0,6.95,19.8,5,MISSING_LOAD_PANEL_NODE
N,800804,NODE,,,,51.15,7.25,19.8,5,MISSING_LOAD_PANEL_NODE
N,800805,NODE,,,,51.15,7.55,19.8,5,MISSING_LOAD_PANEL_NODE
N,800806,NODE,,,,50.0,7.55,19.8,5,MISSING_LOAD_PANEL_NODE
N,800807,NODE,,,,51.15,9.05,19.8,5,MISSING_LOAD_PANEL_NODE
N,800808,NODE,,,,50.0,9.05,19.8,5,MISSING_LOAD_PANEL_NODE
N,800809,NODE,,,,51.15,10.15,19.8,5,MISSING_LOAD_PANEL_NODE
N,800810,NODE,,,,50.0,10.15,19.8,5,MISSING_LOAD_PANEL_NODE
N,800811,NODE,,,,51.15,11.11,19.8,5,MISSING_LOAD_PANEL_NODE
N,800812,NODE,,,,50.0,11.11,19.8,5,MISSING_LOAD_PANEL_NODE
N,800813,NODE,,,,51.15,11.865,19.8,5,MISSING_LOAD_PANEL_NODE
N,800814,NODE,,,,50.0,11.865,19.8,5,MISSING_LOAD_PANEL_NODE
N,800815,NODE,,,,51.15,11.885,19.8,5,MISSING_LOAD_PANEL_NODE
N,800816,NODE,,,,50.0,11.885,19.8,5,MISSING_LOAD_PANEL_NODE
N,800817,NODE,,,,51.15,12.82,19.8,5,MISSING_LOAD_PANEL_NODE
N,800818,NODE,,,,50.0,12.82,19.8,5,MISSING_LOAD_PANEL_NODE
N,800819,NODE,,,,51.15,15.85,19.8,5,MISSING_LOAD_PANEL_NODE
N,800820,NODE,,,,50.0,15.85,19.8,5,MISSING_LOAD_PANEL_NODE
E,1,COLUMN,1,100001,,,,,,MANUAL
E,2,COLUMN,101,100101,,,,,,MANUAL
E,3,COLUMN,201,100201,,,,,,MANUAL
E,4,COLUMN,401,100401,,,,,,MANUAL
E,5,COLUMN,1001,101001,,,,,,MANUAL
E,6,COLUMN,1101,101101,,,,,,MANUAL
E,7,COLUMN,1201,101201,,,,,,MANUAL
E,8,COLUMN,1401,101401,,,,,,MANUAL
E,9,COLUMN,2001,102001,,,,,,MANUAL
E,10,COLUMN,2101,102101,,,,,,MANUAL
E,11,COLUMN,2201,102201,,,,,,MANUAL
E,12,COLUMN,2401,102401,,,,,,MANUAL
E,13,COLUMN,700001,701001,,,,,,MANUAL
E,14,COLUMN,700002,701002,,,,,,MANUAL
E,15,COLUMN,700003,701003,,,,,,MANUAL
E,16,COLUMN,700004,701004,,,,,,MANUAL
E,17,COLUMN,700005,701005,,,,,,MANUAL
E,18,COLUMN,700006,701006,,,,,,MANUAL
E,19,COLUMN,700007,701007,,,,,,MANUAL
E,20,COLUMN,700008,701008,,,,,,MANUAL
E,21,COLUMN,100001,200001,,,,,,MANUAL
E,22,COLUMN,100101,200101,,,,,,MANUAL
E,23,COLUMN,100201,200201,,,,,,MANUAL
E,24,COLUMN,100301,200301,,,,,,MANUAL
E,25,COLUMN,100401,200401,,,,,,MANUAL
E,26,COLUMN,100451,200451,,,,,,MANUAL
E,27,COLUMN,101001,201001,,,,,,MANUAL
E,28,COLUMN,101101,201101,,,,,,MANUAL
E,29,COLUMN,101201,201201,,,,,,MANUAL
E,30,COLUMN,101301,201301,,,,,,MANUAL
E,31,COLUMN,101401,201401,,,,,,MANUAL
E,32,COLUMN,101451,201451,,,,,,MANUAL
E,33,COLUMN,102001,202001,,,,,,MANUAL
E,34,COLUMN,102101,202101,,,,,,MANUAL
E,35,COLUMN,102201,202201,,,,,,MANUAL
E,36,COLUMN,102301,202301,,,,,,MANUAL
E,37,COLUMN,102401,202401,,,,,,MANUAL
E,38,COLUMN,102451,202451,,,,,,MANUAL
E,39,COLUMN,701001,702001,,,,,,MANUAL
E,40,COLUMN,701002,702002,,,,,,MANUAL
E,41,COLUMN,701003,702003,,,,,,MANUAL
E,42,COLUMN,701004,702004,,,,,,MANUAL
E,43,COLUMN,701005,702005,,,,,,MANUAL
E,44,COLUMN,701006,702006,,,,,,MANUAL
E,45,COLUMN,701007,702007,,,,,,MANUAL
E,46,COLUMN,701008,702008,,,,,,MANUAL
E,47,COLUMN,200001,300001,,,,,,MANUAL
E,48,COLUMN,200101,300101,,,,,,MANUAL
E,49,COLUMN,200201,300201,,,,,,MANUAL
E,50,COLUMN,200301,300301,,,,,,MANUAL
E,51,COLUMN,200401,300401,,,,,,MANUAL
E,52,COLUMN,200451,300451,,,,,,MANUAL
E,53,COLUMN,201001,301001,,,,,,MANUAL
E,54,COLUMN,201101,301101,,,,,,MANUAL
E,55,COLUMN,201201,301201,,,,,,MANUAL
E,56,COLUMN,201301,301301,,,,,,MANUAL
E,57,COLUMN,201401,301401,,,,,,MANUAL
E,58,COLUMN,201451,301451,,,,,,MANUAL
E,59,COLUMN,202001,302001,,,,,,MANUAL
E,60,COLUMN,202101,302101,,,,,,MANUAL
E,61,COLUMN,202201,302201,,,,,,MANUAL
E,62,COLUMN,202301,302301,,,,,,MANUAL
E,63,COLUMN,202401,302401,,,,,,MANUAL
E,64,COLUMN,202451,302451,,,,,,MANUAL
E,65,COLUMN,702001,703001,,,,,,MANUAL
