P_objetivo_kN,phi_1_m,M_kNm,P_seccion_kN,eps0,eps_c_extrema,eps_s_max_abs
0.0,0.023250000000000017,740.4520655767393,-2.0463630789890885e-12,0.005701493603427543,-0.0024360063965724625,0.012443993603427548
0.0,0.023500000000000017,740.3062050501428,-1.3073986337985843e-12,0.00576794945987454,-0.002457050540125465,0.012582949459874544
0.0,0.023750000000000018,740.1577573519222,4.035882739117369e-12,0.005834355520241729,-0.0024781444797582763,0.012721855520241734
0.0,0.024000000000000018,740.0066911597771,1.1368683772161603e-13,0.0059007111329928644,-0.002499288867007142,0.012860711132992869
0.0,0.024250000000000018,739.8529744621688,-3.467448550509289e-12,0.005967015631916717,-0.0025204843680832886,0.012999515631916722
0.0,0.02450000000000002,739.6965745365476,2.1600499167107046e-12,0.006033268335658859,-0.0025417316643411474,0.013138268335658863
0.0,0.02475000000000002,739.5374579266335,-2.2737367544323206e-12,0.006099468547234058,-0.0025630314527659475,0.013276968547234064
0.0,0.02500000000000002,739.375590418824,2.5011104298755527e-12,0.006165615553518168,-0.002584384446481838,0.013415615553518173
0.0,0.02525000000000002,739.2109370175401,-6.821210263296962e-13,0.006231708624718701,-0.0026057913752813057,0.013554208624718705
0.0,0.02550000000000002,739.0434619195831,-3.126388037344441e-12,0.006297747013822719,-0.0026272529861772866,0.013692747013822724
0.0,0.02575000000000002,738.8731284873498,-1.1937117960769683e-12,0.006363729956021039,-0.002648770043978968,0.013831229956021044
0.0,0.02600000000000002,738.6998992209099,-2.7284841053187847e-12,0.006429656668107414,-0.002670343331892592,0.013969656668107419
0.0,0.02625000000000002,738.4791398685906,-1.9099388737231493e-11,0.0064946004699357445,-0.002692899530064262,0.014107100469935751
0.0,0.02650000000000002,738.0508998271368,7.332801033044234e-12,0.006555669690385035,-0.0027193303096149724,0.01424066969038504
0.0,0.02675000000000002,737.6195020182774,-3.637978807091713e-12,0.006616652217145833,-0.002745847782854173,0.014374152217145839
0.0,0.02700000000000002,737.1848834711155,1.4210854715202004e-12,0.006677546184464168,-0.0027724538155358388,0.014507546184464173
0.0,0.02725000000000002,736.7469789222305,-2.2737367544323206e-13,0.006738349657197185,-0.002799150342802821,0.01464084965719719
0.0,0.02750000000000002,736.3057206952329,-4.092726157978177e-12,0.006799060627136027,-0.0028259393728639797,0.014774060627136033
0.0,0.02775000000000002,735.8610385720143,4.547473508864641e-12,0.006859677009074179,-0.002852822990925829,0.014907177009074185
0.0,0.02800000000000002,735.4128596549743,5.6843418860808015e-12,0.006920196636599348,-0.0028798033634006587,0.015040196636599354
