caso,nodo,ux_m,uy_m,uz_m,rx_rad,ry_rad,rz_rad
EX,900022,0.0001698332964083533,1.7393519668712355e-06,4.303805403342535e-05,4.688354103293048e-06,-1.9535200305460124e-05,2.6988351136074576e-09
EX,900023,0.0001698768825954446,1.7190837151680432e-06,1.9093052311751815e-05,8.641548439871338e-06,-3.56418453962638e-06,2.69883511360751e-09
EX,900024,0.0001698768825954446,1.766340318007366e-06,3.435942241023715e-05,-7.80928699827904e-06,-1.888473566830838e-05,2.698835113747362e-09
EX,900025,0.00016983329640834685,1.7663403180073659e-06,4.865339155713149e-05,8.691731013508334e-06,-1.3300053890640153e-05,2.6988351137473607e-09
EX,900026,0.00020319717963224277,1.2401121831217187e-05,-7.500219012963594e-07,1.1514818767904774e-06,-5.35309077324002e-06,7.233453424212868e-07
EX,900027,0.0002014177500898864,1.601784854332361e-05,-4.126588943652646e-07,-4.609552518961156e-07,1.1969540840308013e-05,7.233453424212848e-07
EX,900028,0.0002031971796322428,1.601784854332361e-05,6.198156941706117e-07,-3.977772229386693e-07,3.3411213179424383e-06,7.233453424212848e-07
EX,900029,0.00020319717963224277,1.963457525543003e-05,-9.591810586095416e-07,-1.167231990706003e-07,-4.6781440192156155e-06,7.233453424212867e-07
EX,900030,1.5071966275752528e-10,-2.5787483728768817e-10,-1.5049467943259841e-06,-1.2012091058647612e-07,6.757862863507367e-06,6.445387618721058e-12
EX,900031,1.348640092353434e-10,-2.436949845189044e-10,-1.3188613679444014e-05,9.289954478429297e-07,-7.549960320401273e-07,6.445387622396303e-12
EX,900032,1.5071966275447994e-10,-2.436949845189675e-10,-1.5402821628622234e-05,8.823854851671309e-07,5.850743488529331e-06,6.445387622463934e-12
EX,900033,8.813494897045928e-11,-2.436949845188993e-10,-5.893972020250552e-06,9.50342332651781e-07,-1.5701161642824726e-06,6.445387622390646e-12
EX,900034,1.6144839133856823e-10,-1.9342669406095956e-10,5.741806741467285e-05,-1.6133862188961393e-05,2.2982939985226664e-05,6.445387760338988e-12
EX,900035,1.6144838985819788e-10,-1.289605015793644e-10,-4.742364007099324e-05,1.1673880399986375e-05,2.298289619490123e-05,6.445387760343298e-12
EX,900036,1.3486400527748217e-10,-1.585053205071516e-11,-6.58266586270542e-06,8.089966535858309e-07,-2.551492767745338e-06,6.445387633816735e-12
EX,900037,3.077099823364838e-11,-1.5850532050720355e-11,-2.717074673158489e-05,-1.4081866241006397e-06,-1.5275815564601613e-05,6.445387633820935e-12
EX,900038,0.00035040818640652435,9.75367377447679e-06,9.13257370031255e-06,-3.2114565370925175e-06,-2.4444159067426252e-05,1.6371547363686865e-09
EX,900039,0.0003503817463575319,9.75367377447679e-06,-1.219291997417145e-06,1.466073480775571e-06,-2.4793162178179643e-05,1.6371547363686727e-09
EX,900040,0.00035040818640652435,9.770045321840478e-06,5.754546960617349e-07,-2.594660175850922e-07,-2.467448200116406e-05,1.6371547363686472e-09
EX,900041,0.0003503817463575319,9.770045321840476e-06,2.7245750034767615e-05,3.054094563956741e-06,-3.168194750474107e-05,1.6371547363686677e-09
EX,900042,0.00035040818640652435,9.786416869204164e-06,-1.023666658901705e-05,-3.015075295959982e-07,-2.4532973780003916e-05,1.637154736368686e-09
EX,900043,0.0003503817463575319,9.786416869204164e-06,1.9598282488649295e-05,3.4758690221915244e-06,-1.751551651709614e-05,1.6371547363686782e-09
EX,900044,0.0003504081864065242,9.80696316114559e-06,2.2253072060450284e-05,2.842845753245342e-07,-1.898429474114676e-05,1.6371547363686969e-09
EX,900045,0.00035038174635753185,9.80696316114559e-06,-1.9042228696010846e-06,-3.503483563996756e-06,-2.9699970590355003e-05,1.6371547363686801e-09
EX,900046,0.00035041493145465295,9.76185955389163e-06,5.757811920109731e-05,-1.4262888605375703e-05,2.3463188106831522e-05,1.6371547362302301e-09
EX,900047,0.0003504149314546543,9.77823108893906e-06,-4.7361978906095624e-05,1.2630899936055675e-05,2.3469807808046558e-05,1.6371547362302285e-09
EX,900048,0.0002718808363152747,-4.104290906824038e-06,5.738410830411053e-07,4.6303817489962834e-08,1.4826903905913794e-05,-1.2694822673091946e-12
EX,900049,0.0001698768852024267,1.6712063283777704e-06,4.7321944650049e-06,-1.7953773248182064e-06,5.235650338389832e-05,2.6988416448772013e-09
EX,900050,0.00016985731872243368,1.6712063472536737e-06,5.358685198268805e-06,2.229065820080248e-06,5.5277698425187624e-05,2.698838525881787e-09
EX,900051,0.0002718808564460975,-4.1042909073070045e-06,5.442878728276904e-07,5.227380592195134e-08,1.4833129907031951e-05,-1.2694795339523127e-12
EX,900052,0.00016983329905607863,1.6712063785035357e-06,4.721387928774265e-06,-7.938085912170527e-07,2.2059776462857535e-05,2.6988399652567874e-09
EX,900053,0.0002718808521202101,-4.1042904890202665e-06,-6.172566588084233e-07,2.3129420352395537e-07,1.091527973240967e-06,-1.2694926174333375e-12
EX,900054,0.0002718808521202101,-4.104300010214898e-06,-3.0598575001345327e-06,-5.021064564748051e-07,-3.868089450606533e-07,-1.2694926174333379e-12
EX,900055,0.0002718808424466764,-4.104290489020266e-06,-2.705011209978511e-07,-2.3858930151739443e-07,8.67442194176447e-07,-1.2694926174333379e-12
EX,900056,0.0002718808424466764,-4.104300010214897e-06,-1.8784366838572304e-06,4.454550401700861e-07,-4.055360338734244e-07,-1.269492617433338e-12
EX,900057,0.0002718808370322904,-4.104295249617581e-06,-1.9511495743458843e-05,4.426558606754351e-06,-1.6799142608488408e-06,-1.2694926174333379e-12
EX,900058,0.0002718808575345961,-4.104295249617581e-06,-1.991918632796799e-05,-4.226323486031618e-06,-1.5469508666713727e-06,-1.2694926174333379e-12
EX,900059,0.0002718808370322904,-4.104300010214897e-06,-3.83481920377616e-06,5.220997477813159e-07,-4.552945697458249e-06,-1.2694926174297674e-12
EX,900060,0.0002718808575345961,-4.104300010214897e-06,-4.487270433440411e-06,-3.0910363361803614e-07,-4.593262939519799e-06,-1.2694926174303801e-12
EX,900061,0.0002718808370322904,-4.1043111182753e-06,-5.480864577699152e-06,-2.856506205399888e-07,-1.9431196795133303e-06,-1.2694926174336258e-12
EX,900062,0.0002718808575345961,-4.104311118275299e-06,-1.94253575116369e-06,6.716663825742823e-07,-2.4076552744521263e-06,-1.2694926174330662e-12
EX,900063,0.0002718808343857015,-4.104323811452374e-06,6.791399564032012e-05,1.4036218719565702e-06,-1.494278762495904e-05,-1.2646367633240107e-12
EX,900064,0.00027188085488687587,-4.104323811452374e-06,2.511354428910051e-05,-6.267204074121113e-06,-7.535674425638818e-06,-1.2646367632737914e-12
EX,900065,0.00018677683299506075,-2.460842351904322e-06,7.420387893911627e-07,-4.177893100211535e-07,-6.09513770069372e-05,2.333776614035498e-12
EX,900066,0.00020141774927501276,-2.2466213076505274e-06,-1.4091623641397327e-05,2.844432211564937e-06,-5.280418434212008e-05,7.233453441712166e-07
EX,900067,0.00019617349552667555,-2.246621296072183e-06,-1.555967518068092e-05,-2.6501160679052235e-06,-6.558445200007767e-05,7.233453360167053e-07
EX,900068,0.00018677679598774774,-2.4608423517816672e-06,6.994394881594264e-07,-4.390256904598947e-07,-6.0966525209974136e-05,2.333780173119005e-12
EX,900069,0.0001897357227330105,-2.246621352270073e-06,-6.85072348539023e-06,2.165206107895895e-06,-1.9318926424260867e-05,7.233453403493504e-07
EX,900070,0.00018677680697236563,-2.4608432238212014e-06,8.73271096323416e-06,-1.8142716413023656e-06,-4.070916420594941e-06,2.3337722993640094e-12
EX,900071,0.00018677680697236563,-2.4608257205289563e-06,1.1288062854142768e-05,-1.097919472350648e-06,3.2371685782983473e-06,2.333772299363401e-12
EX,900072,0.00018677682475571057,-2.460843223821201e-06,7.4432828159791874e-06,1.946238356779597e-06,-3.979868301543516e-06,2.3337722993634015e-12
EX,900073,0.00018677682475571052,-2.460825720528956e-06,8.79586497563667e-06,1.0854454373866618e-06,3.6105459192871478e-06,2.333772299363401e-12
EX,900074,0.00018677683470924938,-2.4608344721750787e-06,7.463756465894833e-05,-1.5313750271249324e-05,1.0540589102646729e-05,2.333772299363401e-12
EX,900075,0.00018677679701882674,-2.4608344721750787e-06,7.521754882825904e-05,1.4921189143257241e-05,1.0331180736054938e-05,2.333772299363401e-12
EX,900076,0.00018677683470924935,-2.460825720528956e-06,-1.0064410161347758e-06,2.560012505830857e-06,2.0032286973243204e-05,2.333772299363129e-12
EX,900077,0.00018677679701882677,-2.460825720528956e-06,-5.662887379474594e-08,-3.1030565663159198e-06,2.0093304599373667e-05,2.333772299363209e-12
EX,900078,0.0001867768347092494,-2.460805300021337e-06,2.1724980576424525e-06,-1.8790049441815126e-07,1.3975687515201985e-05,2.3337722993635517e-12
EX,900079,0.00018677679701882677,-2.4608053000213367e-06,-3.6047454403489175e-06,-5.340100974189681e-07,1.5009306577735529e-05,2.333772299363271e-12
EX,900080,0.00018677683508912178,-2.460781962842091e-06,-3.271813711237316e-05,-4.329125940200708e-06,2.3131331446161813e-05,2.3328264335555725e-12
EX,900081,0.00018677679709559885,-2.4607819628420907e-06,1.6325740227886203e-05,9.725762531163897e-06,1.346667051864093e-05,2.3328264335009814e-12
EX,900082,1.9965703805468705e-10,-4.3126733101172336e-10,1.0958328150441206e-06,-2.8183864284433863e-07,4.948318127463357e-06,3.509235445407299e-12
EX,900083,1.355248931072219e-10,-3.239283026621964e-10,-7.0519800445237065e-06,2.1182059420720262e-08,1.3689323603139874e-05,6.437324262209658e-12
EX,900084,8.926040821030869e-11,-3.2387972408191186e-10,-8.409433508145398e-08,6.12666721020118e-07,4.920601281319516e-05,6.454981702243511e-12
EX,900085,1.4401157858376203e-10,-4.312674226192275e-10,1.0387958327633427e-06,-2.702587297662121e-07,4.9305032722791334e-06,3.5092354450863427e-12
EX,900086,3.0771047791839454e-11,-3.2394005558248043e-10,-5.262256197519457e-07,-6.849137149222252e-07,4.300453376503399e-06,6.44538680285404e-12
EX,900087,1.5487972367194517e-10,-4.325476206379862e-10,1.8158013872908462e-06,-1.2567342523827897e-07,1.309308349371519e-07,3.50924042943051e-12
EX,900088,1.5487972366707623e-10,-4.0622831738260777e-10,2.4119743143744306e-06,5.425909104602213e-07,-2.856485514176653e-07,3.5092404398136027e-12
EX,900089,1.816201358184559e-10,-4.3254762068120977e-10,1.6064119383729112e-06,2.5080341584367605e-07,-4.0351932704869947e-07,3.5092404398136023e-12
EX,900090,1.8162013581845587e-10,-4.062283173826077e-10,3.1907927341231795e-06,-5.78468785175318e-07,-3.150317456963141e-08,3.5092404398136023e-12
EX,900091,1.9658704629426092e-10,-4.193879690319088e-10,-2.3368767279236894e-06,1.2980779158856483e-06,-1.8364047974456425e-06,3.509240439813603e-12
EX,900092,1.3991281319127125e-10,-4.193879690319088e-10,-2.4074080179313964e-06,-9.970109361261253e-07,-1.8318913358166403e-06,3.5092404398136027e-12
EX,900093,1.9658704630825736e-10,-4.062283173826084e-10,5.629171093339382e-06,-5.360778990994778e-07,-1.2057187787035772e-06,3.5092404398124346e-12
EX,900094,1.3991281320537563e-10,-4.0622831738260844e-10,5.626958169951103e-06,8.100478633827896e-07,-1.2482215513129258e-06,3.509240439812498e-12
EX,900095,1.965870463154221e-10,-3.755224635342395e-10,-9.74099807564726e-07,-1.2775957979920117e-06,-3.894925539678479e-06,3.50924043981298e-12
EX,900096,1.3991281321183842e-10,-3.7552246353423914e-10,-1.7387985964047021e-06,1.0559930406442273e-06,-3.6377907301417723e-06,3.5092404398137796e-12
EX,900097,1.9658704472060937e-10,-3.404300591394692e-10,8.94245030199492e-06,9.530832721982515e-06,-3.6582441417424565e-06,3.5092404327535306e-12
EX,900098,1.399128132058526e-10,-3.4043005913620304e-10,-7.3203211122146716e-06,-1.0677020995232133e-05,-1.3184316091931235e-06,3.5092404395536204e-12
EX,900099,0.00024631843250096655,1.1055297813736052e-06,1.4244179008121985e-06,-8.635309646119774e-08,7.76269527140862e-05,3.210826117070501e-12
EX,900100,0.0003504081833881595,9.728707213991293e-06,8.781823307445154e-06,-4.5938587857794804e-06,0.00010445696956692965,1.6371597480935055e-09
EX,900101,0.00024631838173594893,1.105529972172371e-06,1.3557089277337722e-06,-1.1094305247069715e-07,7.769239578676092e-05,3.2176397139815595e-12
EX,900102,0.0003503817436575111,9.72870716213588e-06,1.0796568427482638e-05,2.7535796479635683e-06,4.7370335957952154e-05,1.637161987513398e-09
EX,900103,0.0002463183969396277,1.10552879429953e-06,4.713003836530013e-07,-6.349416234658678e-09,6.556090919920135e-06,3.217642157256867e-12
EX,900104,0.0002463183969396277,1.1055529266156417e-06,-2.5301777202334293e-05,-1.9974779444865357e-06,3.1601729827776443e-07,3.217642153506578e-12
EX,900105,0.0002463184214580608,1.1055287942994904e-06,1.6931162509269143e-06,1.8528518889762308e-07,6.103366130763191e-06,3.2176421535065794e-12
EX,900106,0.00024631842145806087,1.1055529266156415e-06,-2.0879022741940853e-05,1.9012593596488308e-06,2.3774805674884995e-07,3.217642153506577e-12
EX,900107,0.00024631843518130455,1.105540860457547e-06,-8.301238555056496e-05,1.695493445633248e-05,1.58928678961158e-05,3.2176421713584323e-12
EX,900108,0.0002463183832163838,1.1055408604575478e-06,-8.351630884466671e-05,-1.6087138869630944e-05,1.6225934518015965e-05,3.217642170657299e-12
EX,900109,0.00024631843518130466,1.1055529266156417e-06,-2.974333145083624e-05,2.366270719281487e-06,-2.739457159289354e-05,3.2176421535064065e-12
EX,900110,0.0002463183832163839,1.1055529266156417e-06,-3.1184605477228445e-05,-1.2951022110699297e-06,-2.739715389054937e-05,3.217642153506547e-12
EX,900111,0.0002463184351813047,1.1055810809844848e-06,-7.22452441761411e-07,2.516626848827397e-06,-1.5826891381574114e-05,3.2176421535073553e-12
EX,900112,0.00024631838321638395,1.1055810809844848e-06,7.097661773682407e-06,-1.4475773270618164e-06,-1.681532151226152e-05,3.2176421535063977e-12
EX,900113,0.00024631843788201156,1.1056132600195039e-06,9.328420500535499e-05,-2.5222519016008438e-05,-3.56308007692123e-05,3.2248958432655524e-12
EX,900114,0.0002463183859164061,1.1056132600195037e-06,1.2715961996095304e-05,1.4088140095401842e-05,-2.2276512372447308e-05,3.2248958432278062e-12
EX,900115,0.00020439793289828918,5.167668407429889e-06,5.0072423568755475e-06,-2.128879609229934e-06,3.045194096449411e-06,7.233453423598263e-07
EX,900116,0.0002043979328982775,1.058552501971292e-05,-1.5219085345219433e-05,-2.285892093214987e-06,3.6387897202592698e-06,7.233453423598254e-07
EX,900117,0.0002014177500898864,8.784395119110764e-06,-1.95973024598732e-06,-6.288143228203937e-07,1.0613805301440139e-05,7.233453424212849e-07
EX,900118,0.0001897357228097827,8.784395119110762e-06,6.544284443327921e-07,8.734700807388318e-07,1.1507812986113524e-05,7.233453424212848e-07
EX,900119,0.0001897357228097827,1.6017848543323608e-05,2.239861938037706e-05,3.186539202804233e-06,5.0589259293230816e-06,7.233453424212848e-07
EX,900120,0.0002014177500898864,1.0585525021739762e-05,-2.1014975354063783e-05,-9.15164725964175e-07,1.9832435673343507e-06,7.233453424212848e-07
EX,900121,0.0002014177500898864,2.3251301967536457e-05,3.1948394098496105e-06,8.583232246080029e-07,1.0583247206731765e-05,7.233453424212848e-07
EX,900122,0.0001897357228097827,2.3251301967536454e-05,3.3802176298975004e-05,2.6972976381541758e-06,1.808242064926065e-05,7.233453424212848e-07
EX,900123,1.3486400921676927e-10,-2.2564789917606493e-10,2.044558471484648e-07,1.0970566670540732e-06,-6.796750280661746e-06,6.445387622473473e-12
EX,900124,3.077099912691917e-11,-2.2564789917605668e-10,-1.4047129074547197e-06,-1.2296972636565714e-06,-6.943457785843213e-06,6.445387622468667e-12
EX,900125,1.3486400923027405e-10,-1.611940229514097e-10,2.34357524981508e-07,-5.932954163380805e-07,-5.388229596229713e-06,6.445387622487085e-12
EX,900126,3.0770999126734683e-11,-1.6119402295141016e-10,2.6048906187464465e-05,3.605051993179581e-06,-1.3550384943531551e-05,6.445387622470865e-12
EX,900127,1.3486400923103195e-10,-9.674014672676042e-11,5.916748574946221e-07,-2.889210472849059e-07,-7.033086827540134e-06,6.4453876224592e-12
EX,900128,3.077099912726801e-11,-9.674014672676425e-11,2.700374305095656e-05,3.5737326899227506e-06,-3.376698597786047e-07,6.445387622467079e-12
EX,900129,0.00013914054609979,-1.9286689752162632e-06,-7.988581619259579e-06,-4.5324641931374883e-07,-1.4194636031189701e-05,-1.1682973504290275e-13
EX,900130,0.00013914054609979006,-1.928669997476445e-06,6.808312207300546e-06,2.9948215375470975e-08,-1.433654805164413e-05,-1.1682973504217906e-13
EX,900131,0.00013914054248965755,-1.9286711651889436e-06,-2.8718956886920573e-05,-3.6053687967798516e-07,-1.013811547700707e-05,-1.152067707178541e-13
EX,900132,0.0001391405466412959,-1.928668537104757e-06,-1.1162228133351522e-05,-7.037296486181224e-06,2.5791943974763416e-07,-1.168297350915126e-13
EX,900133,0.00013914054575105326,-1.9286685371047568e-06,-9.89676978137326e-06,7.077712969025922e-06,4.173155684212495e-07,-1.1682973492294424e-13
EX,900134,0.00016985731604087095,1.712363615735161e-06,1.8975507291307816e-06,-2.534975498704537e-07,-9.741327029899799e-06,2.69883511360746e-09
EX,900135,0.00016985731604087095,1.7393519668712353e-06,7.011072705194142e-06,2.105952614691558e-06,-1.1456543744288625e-05,2.698835113607463e-09
EX,900136,0.00016985731604087092,1.76634031800731e-06,-5.183263126559471e-06,-2.887371212556713e-07,-1.1307778692531546e-05,2.6988351136074596e-09
EX,900137,8.81349463873231e-11,-1.5850532050705153e-11,-7.041282354743908e-06,-1.0443899802627708e-06,-2.7403128841729535e-06,6.445387633811536e-12
EX,900138,0.0003503963170346855,9.75367377447679e-06,-8.469672865702017e-06,-9.158227577661247e-07,-2.624599201993423e-05,1.6371547363686727e-09
EX,900139,0.00035039631703468545,9.770045321840478e-06,3.215774685287491e-06,1.442203754068301e-06,-2.522807358822093e-05,1.6371547363686706e-09
EX,900140,0.0003503963170346855,9.786416869204164e-06,-7.668352588139653e-06,1.585157517165836e-06,-2.4128442055900315e-05,1.6371547363686772e-09
EX,900141,0.00035039631703468545,9.80696316114559e-06,2.208077312697526e-05,-1.1826859084550859e-06,-1.8981934248255967e-05,1.6371547363686785e-09
EX,900142,0.00027188084623611184,-4.104300010214897e-06,-1.058957825062272e-06,-3.7624440798382804e-08,-2.3157198275725013e-06,-1.2694926174290915e-12
EX,900143,0.0002718808462361118,-4.1043111182753e-06,-6.5651628851896034e-06,1.515111448566987e-07,-1.676707470795052e-06,-1.2694926174334087e-12
EX,900144,0.00027188084358901505,-4.104323811452374e-06,7.013941156451055e-05,-2.0641107829757784e-06,-1.5877856178640657e-05,-1.2646367633286675e-12
EX,900145,0.0002718808521202101,-4.104295249617582e-06,-3.5111938850004444e-06,-2.819015323521858e-06,3.2695094772483526e-07,-1.2694926176260273e-12
EX,900146,0.00027188084244667634,-4.104295249617581e-06,-2.4782072700851486e-06,2.855452672597133e-06,2.3284516394656517e-07,-1.2694926169687493e-12
EX,900147,0.00018677681778940023,-2.460825720528956e-06,1.0094939247096128e-05,4.1721585450820894e-07,1.6873901836161636e-05,2.3337722993645255e-12
EX,900148,0.0001867768177894002,-2.4608053000213367e-06,5.423216672430086e-07,-3.310104034324286e-07,1.345403212986526e-05,2.333772299363395e-12
EX,900149,0.00018677681803320591,-2.4607819628420907e-06,-4.987422214710625e-05,1.985632899198682e-06,2.6077080252870905e-05,2.332826433680055e-12
EX,900150,0.00018677680697236565,-2.460834472175079e-06,1.8374066271580838e-05,9.042666452551734e-06,-3.847383880348309e-07,2.3337722991157183e-12
EX,900151,0.00018677682475571052,-2.4608344721750787e-06,1.6781192868958892e-05,-8.990240588947777e-06,-3.266231690660386e-07,2.3337722999605855e-12
EX,900152,1.7114505313162967e-10,-4.062283173826054e-10,1.7282300255071733e-06,-2.919421708602802e-07,-1.6986320276678473e-06,3.5092404398062154e-12
EX,900153,1.7114505312622397e-10,-3.755224635342395e-10,-7.836281174204858e-06,-2.0958038056842086e-07,-2.1966594984864645e-06,3.509240439813322e-12
EX,900154,1.711450509909552e-10,-3.404300591394693e-10,5.7870127050633563e-05,4.0966709102196417e-07,-1.3466126836091676e-05,3.5092404327667634e-12
EX,900155,1.5487972366735964e-10,-4.193879690318096e-10,1.6536549345157774e-06,-7.791437950498478e-07,-6.774011561554744e-08,3.5092404404703934e-12
EX,900156,1.816201358195169e-10,-4.193879690317546e-10,2.945973499670141e-06,1.0074462405159099e-06,-1.8374115605127764e-07,3.5092404382300297e-12
EX,900157,0.00024631841185339913,1.1055529266156417e-06,-1.751175414283756e-05,-1.3675129816294185e-07,-1.7445876797646975e-05,3.2176421535112234e-12
EX,900158,0.0002463184118533991,1.105581080984485e-06,1.3848182013147521e-05,7.600891963590196e-07,-1.822653679666694e-05,3.2176421535070443e-12
EX,900159,0.00024631841455379855,1.1056132600195452e-06,-5.167872103661856e-05,-7.721806251558764e-06,-9.438644499253393e-06,3.2248959579728056e-12
EX,900160,0.00024631839693962774,1.1055408604575658e-06,-1.918728437827525e-05,-1.1550268690777347e-05,3.629070370302156e-06,3.2176421531605756e-12
EX,900161,0.0002463184214580608,1.1055408604575655e-06,-1.5331371648895926e-05,1.2109979182397614e-05,3.205604610109123e-06,3.2176421543408153e-12
EX,900162,0.00019617349635733211,8.784395119110764e-06,-4.84651065317862e-06,7.054839910068633e-08,1.0672466341230011e-05,7.233453424212848e-07
EX,900163,0.00019617349635733214,1.6017848543323608e-05,-5.652603684989892e-07,1.1220259586011805e-06,1.177522913277225e-05,7.233453424212847e-07
EX,900164,0.00019617349635733211,2.3251301967536457e-05,1.1817940358771022e-05,1.7818360616544777e-06,9.855748892605211e-06,7.233453424212849e-07
EX,900165,8.813494895382281e-11,-2.2564789917606043e-10,6.06310380441206e-06,1.0020142524144012e-07,-5.32350828348887e-06,6.4453876224847216e-12
EX,900166,8.813494896708808e-11,-1.6119402295140807e-10,2.3588067899498783e-07,1.3071848675157355e-06,-6.662363759130633e-06,6.445387622468629e-12
EX,900167,8.813494896806283e-11,-9.674014672676257e-11,1.6897815597498309e-06,1.3349243699429483e-06,-6.744847683554606e-06,6.445387622468364e-12
EY,1,2.3783188504210862e-15,-4.7079241246715356e-14,4.903955406802612e-14,7.43938125819085e-14,8.758681534783901e-15,-8.069655282180043e-17
EY,101,5.02043758177433e-15,-2.2888925116994694e-14,4.0994013006439315e-14,4.092875846290741e-14,7.548816153991903e-15,5.468231878914568e-17
EY,201,5.54251189447965e-15,-2.1495448734968035e-14,9.711916239674828e-14,2.8373972925699773e-14,7.316109652054991e-15,-1.2056711387440872e-21
EY,1001,9.53078724499952e-15,-2.937038458592571e-15,-9.698784079109052e-13,6.331378496211433e-14,1.5772311001356486e-14,5.6134238904057865e-18
EY,1101,1.3454708991451404e-15,-2.586128777686098e-14,-7.774377944091926e-14,3.4136873088660274e-14,1.7760208734801122e-15,-1.2056711389716533e-21
EY,1201,1.0221738461707219e-16,-2.7968971933111564e-14,-2.5500636487478812e-14,3.6919023496576405e-14,1.3492623927891116e-16,-1.2056711387440872e-21
EY,2001,-1.8994536050550947e-15,-1.65462730321338e-14,7.041311888967937e-14,2.2580829914281392e-14,3.9558881541940125e-16,2.8711708718302902e-18
EY,2101,-5.007949183176064e-15,-1.8890854757557144e-14,-2.8552545433162e-14,3.3460285707053343e-14,-8.717210705723615e-15,3.591620075964552e-18
EY,2201,-7.254903688781087e-15,-2.0381398986507996e-14,-7.76186367833441e-14,2.690342726645299e-14,-9.576467016686005e-15,-1.2056711387440872e-21
EY,100001,-7.845153361018666e-12,4.42915250870481e-11,1.9444010257334113e-06,-9.198482671067578e-06,2.295634348093665e-06,-9.547020345070048e-13
EY,100101,-7.963545762855061e-12,3.471541183337902e-11,1.3395373652605968e-06,-2.8354698670231366e-06,-6.176212307515861e-07,-9.548025705557052e-13
EY,100201,-7.86829159938592e-12,2.5218818833783886e-11,2.616271410664218e-06,-9.36155793592754e-06,-2.4138393981525088e-06,-9.54700602970635e-13
EY,100301,-3.934042552693685e-12,7.812784059282259e-12,1.290668711462921e-13,-5.2480613353431614e-14,-2.899191176651694e-14,-4.773503023895709e-13
EY,100401,-4.720366940045272e-12,3.850305000325731e-12,3.945199792680005e-12,-5.721246497092816e-14,-1.0102377363325584e-13,-5.727734355100059e-13
EY,100451,-3.938602473892084e-12,6.219059692719522e-13,1.5925112609013259e-13,2.8324263261938523e-14,-4.103010369367066e-14,-4.77350302389571e-13
EY,101001,-9.200050628582044e-13,4.4403882448975925e-11,-3.408981012829017e-05,-1.2912089201497796e-05,-3.062984702840119e-06,-9.547009618544563e-13
EY,101101,-9.2369504934305e-13,3.48238770193436e-11,-2.0943222994175226e-06,-1.1262942005741303e-05,-5.859703986498898e-07,-9.547006031508312e-13
EY,101201,-9.249358978439089e-13,2.52447129266961e-11,-6.869559472041473e-07,-1.2180860805362283e-05,-4.45174566672219e-08,-9.54700602970635e-13
EY,101301,-4.625415211408348e-13,7.8293253530978e-12,-3.3792831360969815e-14,-9.61496288636245e-14,-7.339409249878892e-16,-4.773503023895709e-13
EY,101401,-4.621048063384379e-13,3.0309783094001175e-12,-2.4757766789681013e-14,-3.0588954223023143e-14,4.1898614933900175e-16,-4.773503023895709e-13
EY,101451,-4.626326786787537e-13,6.420104047166177e-13,-4.2585965422486334e-14,-2.47514461267224e-14,-9.74596824176583e-16,-4.773503023895709e-13
EY,102001,7.601699756080355e-12,4.440305725747899e-11,2.5328593275771266e-06,-1.375790023542399e-05,5.231480017037275e-07,-9.547005580780141e-13
EY,102101,7.690347149366896e-12,3.470125785620114e-11,-9.64361771858433e-07,-2.9078192161987975e-06,7.478936913334279e-07,-9.547066345741165e-13
EY,102201,7.601346553242975e-12,2.5214362634772968e-11,-2.0909511093332126e-06,-8.876374897821311e-06,3.1596079783123147e-06,-9.54700602970635e-13
EY,102301,4.6038135230405165e-12,9.37583660336957e-12,-5.184096006242885e-14,1.5290594877196345e-14,7.481696929184405e-14,-5.724918318497713e-13
EY,102401,4.609262313449243e-12,3.8477813978710516e-12,-3.9001531366080124e-12,-4.763250403925283e-14,1.3688522735355372e-13,-5.727453379964159e-13
EY,102451,4.611185525889625e-12,7.507092587584547e-13,-1.7862285015198768e-13,2.644226871359365e-13,8.863451640187913e-14,-5.730136666545343e-13
EY,200001,1.669740262897968e-06,0.00011147031104765846,6.1787223557569185e-06,-1.0173960673369533e-05,2.0995763591115388e-05,1.1316252165160269e-09
EY,200101,1.6697403721986502e-06,0.0001114816272869456,4.729228241039769e-06,-2.544518263995239e-05,1.0151766667078352e-05,1.1316406936557946e-09
EY,200201,1.6697403729042295e-06,0.00011149294371975917,5.232542724209274e-06,-4.7018119603796095e-05,1.0920312409052804e-05,1.1316406936566088e-09
EY,200301,1.669740379928039e-06,0.00011150426009473829,3.476903596681271e-06,-6.715777891170196e-05,1.0830375670988618e-05,1.1316406936567541e-09
EY,200401,1.6697403512489045e-06,0.00011151563265913147,3.480304169527201e-05,-4.556342100192057e-05,5.628454848968358e-06,1.1316353301251528e-09
EY,200451,1.6697403755434374e-06,0.00011152123467739455,4.290030494740412e-06,-9.38309212808886e-05,1.4802184669363712e-05,1.1316406935986137e-09
EY,201001,1.6615359451666065e-06,0.00011147031091987562,-5.431349829643008e-05,-7.366256129627318e-06,-7.106336753760699e-07,1.131640693975744e-09
EY,201101,1.6615359981043428e-06,0.00011148162731049939,-4.10695966132907e-06,-2.1736164662312943e-05,8.964037099195107e-07,1.1316406936561737e-09
EY,201201,1.661535991840701e-06,0.00011149294370409727,-1.3739118689076584e-06,-3.574090812764127e-05,1.4368092142146309e-06,1.1316406936561346e-09
EY,201301,1.6615359920427673e-06,0.00011150426007145937,-9.103375316801814e-07,-5.274988525454138e-05,1.5008918146203496e-06,1.1316406937116018e-09
