caso,elemento,Ni_kN,Vyi_kN,Vzi_kN,Ti_kNm,Myi_kNm,Mzi_kNm,Nj_kN,Vyj_kN,Vzj_kN,Tj_kNm,Myj_kNm,Mzj_kNm
EYG,356,-0.0339018882682048,-1.15963364538077,-2.1022804860600384,-0.0872336538562515,4.153209737020203,-2.299667967609966,0.0339018882682048,1.15963364538077,2.1022804860600384,0.0872336538562515,4.17182098777755,-2.2924812680978843
EYG,357,-0.348509890680261,0.19714286741777803,-1.7355628303445625,-0.00014819856194383504,3.364999202683398,0.3889517674329572,0.348509890680261,-0.19714286741777803,1.7355628303445625,0.00014819856194383504,3.5078296054810707,0.391733987541444
EYG,358,-0.9498265467932532,0.1945569932220825,-1.7895806212822398,-0.00014819856194383548,3.3695203230615025,0.38397577530940225,0.9498265467932532,-0.1945569932220825,1.7895806212822398,0.00014819856194383548,3.7172189372161686,0.3864699178500446
EYG,679,-4.632383886205014e-07,0.007084856892737999,354.9864167945588,1.8571152946378183e-08,-39.93597065659267,0.0007970464484512646,4.632383886205014e-07,-0.007084856892737999,-354.9864167945588,-1.8571152946378183e-08,-39.935973122183086,0.0007970463524147855
EYG,680,-5.557120388854919e-06,0.991546887876283,97.77970163151193,-3.11888264780541e-08,-12.222461356080188,0.12394292587301504,5.557120388854919e-06,-0.991546887876283,-97.77970163151193,3.11888264780541e-08,-12.222464051797793,0.12394379609605569
EYG,681,2.5356746002871377e-06,0.00045790356656674074,-1.7833865793867112,0.026614290028128786,0.26413739859252927,5.7653749494415504e-05,-2.5356746002871377e-06,-0.00045790356656674074,1.7833865793867112,-0.026614290028128786,0.18170924625414853,5.6822142147269676e-05
EYG,682,3.920169488980205e-07,0.0012144268795784142,-82.71845738148643,0.02754303130991724,17.300830384169032,0.00015249855178285946,-3.920169488980205e-07,-0.0012144268795784142,82.71845738148643,-0.02754303130991724,3.3787839612025765,0.00015110816811174412
EYG,683,-1.1944028795242483e-06,1.153127684887266e-05,-163.4344020579686,1.8318841080472275,9.635603373374128,1.858419793723236e-06,1.1944028795242483e-06,-1.153127684887266e-05,163.4344020579686,-1.8318841080472275,31.22299714111802,1.024399418494929e-06
EYG,684,1.079120707587122e-05,0.0008372249184388903,-295.38967384350485,0.7502083547345146,24.922634337819375,0.0001057204580125708,-1.079120707587122e-05,-0.0008372249184388903,295.38967384350485,-0.7502083547345146,48.924784123056845,0.00010358577159715176
EYG,685,5.861880597623267e-06,0.0013228219474586348,224.39793316241185,-0.8014487918202811,-6.01964005336615,0.0001664395590666969,-5.861880597623267e-06,-0.0013228219474586348,-224.39793316241185,0.8014487918202811,-50.07984323723681,0.0001642659277979618
EYG,686,6.92371355560939e-06,-1.6192803886320233e-05,5.407710797694879,17.595449836680714,4.332713846745592,-9.355869090891052e-07,-6.92371355560939e-06,1.6192803886320233e-05,-5.407710797694879,-17.595449836680714,-5.684641546169312,-3.112614062490953e-06
EYG,687,-0.00013434575093021484,0.0002715186448098636,-477.4286277037198,6.081366285421827,33.43390268588959,3.4690421445594116e-05,0.00013434575093021484,-0.0002715186448098636,477.4286277037198,-6.081366285421827,85.92325424004036,3.318923975687178e-05
EYG,688,-7.0468176704020086e-06,0.0006020269308539689,388.6291676809471,-1.1920232527469428,-12.601266853146413,7.596486228922915e-05,7.0468176704020086e-06,-0.0006020269308539689,-388.6291676809471,1.1920232527469428,-84.55602506709036,7.454187042426307e-05
