caso,panel_id,source_wall_id,floor,z_cut_m,P_compresion_kN,M_principal_kNm,V_en_plano_kN,V_fuera_plano_kN,M_vertical_kNm,shells_corte,terminos_nodales
EY,1103,11,3,7.92,-2.4236658303492504,-1410.1536430036003,-723.0751926899391,-0.3740737263824394,-9.78911013665984e-07,1,2
EY,1104,11,4,11.88,-87.94125607171884,-1016.2406287297309,-524.880764375333,-3.1305193717835857,-1.6709208039422663e-07,1,2
EY,1105,11,5,15.84,1.1368683772161603e-13,-1413.7412726087537,-357.00537187089765,0.05315834216976431,-0.002005684379082894,1,2
EY,1201,12,1,0.0,-2.97802773887069,58.63114050323086,44.417848999828365,-0.1574598152758629,-1.5246006930119682e-06,1,2
EY,1202,12,2,3.96,-2.071058029157939,-1369.764292673658,-660.2873100254076,0.27587362084980116,9.875973969453167e-07,1,2
EY,1203,12,3,7.92,-2.4236653014089597,-1410.153682000559,-723.0752118886186,-0.37406920379227043,7.170064725003922e-07,1,2
EY,1204,12,4,11.88,-87.94125589014436,-1016.2406570117864,-524.8807771950937,-3.130518526924109,1.4790954838694859e-07,1,2
EY,1205,12,5,15.84,-216.07533648295305,-1455.0631473661715,-415.801126467852,-8.058353042642016,-8.687145506129811,1,2
EY,1301,13,1,0.0,-6.397216762540111,125.94816153241152,95.4160138725916,-0.33830214083065724,4.464070779289231e-05,4,8
EY,1302,13,2,3.96,-4.44890302990234,-2942.456671593578,-1418.3949817623136,0.5926530617959929,-2.8976731733798555e-05,4,8
EY,1303,13,3,7.92,-5.206369659170093,-3029.219162523439,-1553.2727256010226,-0.8035312192746666,-2.5397161113160927e-05,4,8
EY,1304,13,4,11.88,493.1041353162122,-3070.0158830130363,-894.1022712555817,2.84763095192568,67.02798071536805,4,8
EY,1305,13,5,15.84,64.33837966814565,-3642.851541164826,-1368.0943143665907,-5.226095542960426,114.28754889292568,4,8
EY,1401,14,1,0.0,-3.000080421374756,0.1258052384373427,0.09525744055258478,74.57872001523407,3.070390121706623e-06,2,4
EY,1402,14,2,3.96,-2.086390616302517,-0.6109318095120052,-0.3801542432631176,-258.7184941045402,-1.9838427647300705e-06,2,4
EY,1403,14,3,7.92,-2.4416172127479205,-2.2150572492419354,-0.7472745490632922,-238.51923724397932,-1.457742612842594e-06,2,4
EY,1404,14,4,11.88,-88.59267575376208,-5.81505382543142,-2.085358086681577,-173.42387894443937,-2.4479771809637896e-07,2,4
EY,1405,14,5,15.84,-262.4312287918554,-49.47397219722798,-18.05706940928397,-29.92292400915874,-0.4598184779995371,2,4
EY,1501,15,1,0.0,-1.7426838492654646,34.310062191485265,25.992660111813258,-0.09216063455084436,8.821661263841429e-07,1,2
EY,1502,15,2,3.96,-1.2119348904632261,-801.5657473337126,-386.39034038851054,0.1614484503845067,-5.703384079874807e-07,1,2
EY,1503,15,3,7.92,-1.4182930276271009,-825.2010202683407,-423.13288998042833,-0.21889144849768666,-4.2535143938982056e-07,1,2
EY,1504,15,4,11.88,-51.46192290282926,-594.6889646440123,-307.1524493549705,-1.8319316863405049,-8.753924274351732e-08,1,2
EY,1505,15,5,15.84,123.98700788809401,-730.3024075498897,-202.04968014767013,-3.394475680478309,2.5171218266041646,1,2
EY,1601,16,1,0.0,-1.7426815094801817,34.310085268367715,25.992671765897263,-0.09216063297197583,8.817504802416387e-07,1,2
EY,1602,16,2,3.96,-1.2119317149234803,-801.5657622659473,-386.3903479342455,0.1614484506099804,-5.70399428204138e-07,1,2
EY,1603,16,3,7.92,-1.4182924077521193,-825.2010313250835,-423.13289559352665,-0.21889148339325792,-4.161650371814485e-07,1,2
EY,1604,16,4,11.88,-51.46192325943332,-594.6889668981473,-307.15245053647203,-1.8319317651740499,-6.768450755423316e-08,1,2
EY,1605,16,5,15.84,138.4442209037619,-734.4085372302214,-205.83411395729672,4.719990522375084,-3.462151276412617,1,2
EY,1701,17,1,0.0,-2.4706225404105155,0.10350971165045397,0.078395989216209,61.41776072246451,1.813734314737303e-06,1,2
EY,1801,18,1,0.0,43.472915128747395,27.092085918974345,-17.171648518264682,1.514581403108806,-3.7163124766972273,2,4
EY,1901,19,1,0.0,6.995297212659791,-0.8024127528868661,2.8593235196009914,4.654110297468669,8.704276524242072,2,4
EY,2001,20,1,0.0,-0.8316959393311185,-66.63213749669204,18.09913945949542,0.25909950193379255,-2.4343175263783783,8,16
EY,2101,21,1,0.0,-12.929095185286336,28.419984914895412,-4.104080185447311,27.343659366237866,-68.97819765564077,5,10
EY,2201,22,1,0.0,47.934656813123816,-201.06664545347127,27.555313116479578,-1.3147388474118684,-10.456585775788795,8,16
EY,2302,23,2,3.96,27.020492892059064,-53.34367767692133,3.863647056965821,-52.37853006026623,1.8003363996869837,8,16
EY,2402,24,2,3.96,-3.6757525991768034,-12399.314760928233,-4573.540833115467,0.4600340694019249,35.688691603928014,8,16
R,101,1,1,0.0,3319.633953209445,22.089698778776437,16.733920680394363,-309.4494880785162,-4.58984797546691e-06,1,2
R,102,1,2,3.96,2648.516985554753,1269.3689179518924,610.9983992246533,217.8883286366153,3.4604901486545714e-06,1,2
R,103,1,3,7.92,1973.3319332506962,1295.011147641631,669.9077347331511,279.6854080936853,2.8333222985565953e-06,1,2
R,104,1,4,11.88,1292.8346202723144,666.7830697658245,345.9173712374084,110.5427043024722,-1.2169570169362487e-06,1,2
R,105,1,5,15.84,605.3596026751629,303.24891160031524,179.44054215829345,192.71382552952903,-1.0120044066752598e-05,1,2
R,201,2,1,0.0,1053.4002076839106,77.77080225864051,58.91737547613067,8.849693954447307,-7.832928474726941e-07,1,2
R,202,2,2,3.96,840.4385126042775,-1257.4350652072817,-570.5948178364166,111.22415270380401,-3.223884448289027e-07,1,2
R,203,2,3,7.92,626.1859514955868,-1609.0248722060978,-826.7298821542963,110.13477000168169,-5.164531131640615e-07,1,2
R,204,2,4,11.88,410.247690329472,-1276.9706873058992,-651.8212046708255,65.41306826444315,-7.879396939358685e-07,1,2
R,205,2,5,15.84,192.0952493679406,-1120.7375513859758,-583.1045452716717,63.93549390805384,-1.3570196699674852e-06,1,2
R,301,3,1,0.0,3698.122247740985,-115.50765343726698,-87.50650778302241,-342.74841635644003,-4.6114069220948295e-06,1,2
R,302,3,2,3.96,2937.8587712512817,904.0583672612702,437.91567016894146,173.338344072692,3.476739905750037e-06,1,2
R,303,3,3,7.92,2175.7941542104745,988.7354244869002,507.20856494690395,236.17173331439233,2.8466359367484984e-06,1,2
R,304,3,4,11.88,1407.4885807237688,351.2009034491497,200.5534892239574,74.84753978729417,-1.2226603729459384e-06,1,2
R,305,3,5,15.84,637.8513010770746,-63.47640599621781,-46.497349894056114,137.08505794403473,-8.20427553094305e-06,1,2
R,401,4,1,0.0,1171.4942807652465,85.99220179608801,65.14564472362761,-46.20108151379703,-4.6306166368026425e-07,1,2
R,402,4,2,3.96,930.6573350094952,-1237.9431258328593,-562.0562908334082,19.288670143887167,3.6718954987691177e-07,1,2
R,403,4,3,7.92,689.2498642907658,-1594.9376253867888,-818.3681674673128,23.628126913291325,2.137413073199923e-07,1,2
R,404,4,4,11.88,445.8653870627247,-1259.9797583506472,-645.0006178496787,-11.647688298992422,-1.1659743393011013e-08,1,2
R,405,4,5,15.84,202.0590778821096,-1105.6822536904592,-572.4683374737132,-55.514993043525735,-6.085539645539484e-07,1,2
R,501,5,1,0.0,3288.485003703776,-48.85967052568071,-37.015245635542016,-232.09376096483766,-5.058022284742947e-05,4,8
R,502,5,2,3.96,2635.3134327282933,1244.5118373510245,600.3818778914646,704.2012440307352,3.8115532731808344e-05,4,8
R,503,5,3,7.92,1965.9268018751602,1314.1160153262067,679.8547878254853,898.3455357429585,3.123543251604133e-05,4,8
R,504,5,4,11.88,825.8790497878555,593.6569297711252,312.3064331528469,584.7578998799968,-1.340451842679613e-05,4,8
R,505,5,5,15.84,115.7748582375004,214.74736599444537,54.229132826880004,1.367909701098248,-1.1220747290208166e-06,4,8
R,601,6,1,0.0,2457.8455275698248,225.99842545476872,-113.58796911915071,-51.40929209865339,-90.0569602603817,3,6
R,602,6,2,3.96,2161.847563804898,774.1309696659307,305.7743477684266,41.33014107458961,78.87846586649961,3,6
R,603,6,3,7.92,1789.1904091852882,144.8766980727912,497.00848994104683,-28.98766243099,-71.80265875653888,3,6
R,604,6,4,11.88,1162.0509375135407,-433.96189849765625,739.7762413356037,38.6009075354714,119.35206075666014,3,6
R,705,7,5,15.84,428.18986032456354,-276.1968576346287,198.08456644928626,34.03265709659388,106.18548656874968,3,6
R,801,8,1,0.0,1312.9121169257953,-73.3883391518242,-55.59733339103559,24.630527882407087,-2.2715889294033786e-06,1,2
R,802,8,2,3.96,1052.1364734191197,1979.9737830765453,925.173879224938,-96.51533197750175,-5.561251867902683e-07,1,2
R,803,8,3,7.92,784.8870024564372,2590.6079991477122,1321.0625398820598,-103.29575123836034,-1.0525393605576028e-06,1,2
R,804,8,4,11.88,329.7282793303368,2047.8913298131365,1041.9140858812782,-39.77036794934168,-1.4023138810159708e-06,1,2
R,805,8,5,15.84,31.51174996868815,1632.7740559348417,595.5908241564641,-6.008693342690255,22.145051680251818,1,2
R,901,9,1,0.0,1218.1871854536698,-18.099544327559784,-13.71192466637828,-85.97689062284925,1.6209618181051155e-06,1,2
R,902,9,2,3.96,976.2261517642282,461.0172247870471,222.405581809723,260.864525687678,8.215228007202313e-06,1,2
R,903,9,3,7.92,728.2584154101896,486.80138984680093,251.8455379659047,332.78339249540795,1.1722863263230465e-05,1,2
R,904,9,4,11.88,305.93883948889686,219.91436784331535,115.69084856317109,216.6178800296329,8.378193740554707e-06,1,2
R,905,9,5,15.84,-275.9326875135016,-10.7551742836404,-118.43981981661531,36.49428251028042,51.93697111306047,1,2
R,1002,10,2,3.96,1763.5052727717857,-3318.6707658794508,-1550.7010981049746,161.7711342562666,3.6853564466809985e-06,3,6
R,1003,10,3,7.92,1315.5635958188043,-4342.166243013981,-2214.257488225561,173.13592539788485,1.3042537759133666e-05,3,6
R,1004,10,4,11.88,552.6637049739871,-3432.508788216095,-1746.3715548153968,66.65984425935332,1.9451222925681577e-06,3,6
R,1005,10,5,15.84,-374.33779094494537,-5617.915714824114,-1773.162338623018,13.398396549959934,42.630047300844055,3,6
R,1101,11,1,0.0,1116.8439420906009,-16.593869851975114,-12.571234019996496,-78.82433150965987,6.249849207051739e-07,1,2
R,1102,11,2,3.96,895.0121185349993,422.6643563124665,203.9032636764168,239.1627120494665,9.20087813938153e-07,1,2
R,1103,11,3,7.92,667.6732515281664,446.3035416016443,230.89407322250366,305.0985235646399,7.157024697335146e-07,1,2
R,1104,11,4,11.88,280.4872217367532,201.61931652918565,106.06632489173278,198.59702578416477,-3.351065913648199e-08,1,2
R,1105,11,5,15.84,39.319763175000105,275.9589413252413,69.68660134475805,1.986938479691129,0.0011781755022860496,1,2
R,1201,12,1,0.0,1116.8439650937871,-16.593868563868227,-12.571225936599575,-78.82432825594236,1.840493247584618e-06,1,2
R,1202,12,2,3.96,895.0121255078734,422.6644009999659,203.9032871200739,239.16271923366313,3.5465441214910243e-06,1,2
R,1203,12,3,7.92,667.6732539782399,446.3035980225679,230.89410193789448,305.09853485724557,4.82835500292822e-06,1,2
R,1204,12,4,11.88,280.4872283785654,201.61936542942908,106.06634689928057,198.597036962083,4.079026652448192e-06,1,2
R,1205,12,5,15.84,491.1320504499447,392.70362007703864,221.0675296387487,51.434817967100706,52.9459039596676,1,2
R,1301,13,1,0.0,2399.146269007906,-35.64623953147429,-27.004792724292457,-169.32630426265135,-2.456967605724003e-05,4,8
R,1302,13,2,3.96,1922.6184383205805,907.945584622147,438.0146778606937,513.7569888160692,-5.748302143615547e-05,4,8
R,1303,13,3,7.92,1434.2611454995854,958.7268393782658,495.99501677043054,655.3968819515119,-8.190227299564867e-05,4,8
R,1304,13,4,11.88,1940.8829932207186,-1015.2020871175811,644.9425633888458,253.51017410905033,213.99277631286128,4,8
R,1305,13,5,15.84,1030.3526015103707,2155.2830350115737,1303.647780021481,317.7763980502392,449.28053565681756,4,8
R,1401,14,1,0.0,1125.1168913376441,62.89109330800761,47.644842212942734,-21.107460760743628,-1.032710295945094e-06,2,4
R,1402,14,2,3.96,901.6418316125041,-1696.7639536490676,-792.8396453626926,82.71005759009822,9.882113971571016e-08,2,4
R,1403,14,3,7.92,672.6189822195872,-2220.0548377699884,-1132.1015315920836,88.52062991398725,1.0657812623549034e-06,2,4
R,1404,14,4,11.88,282.5649049450931,-1754.966851325101,-892.8816812196587,34.08172666109713,1.2531917903402245e-07,2,4
R,1405,14,5,15.84,90.25221302766022,-2177.4016545999975,-801.4908317399121,6.012763861691818,-20.262949200273884,2,4
R,1501,15,1,0.0,653.5605414591855,-9.71050451778271,-7.356499567252797,-46.1268233796215,-7.569687348052412e-07,1,2
R,1502,15,2,3.96,523.7478152905301,247.3369497500272,119.32118491718933,139.95448387022347,-9.449576978681762e-07,1,2
R,1503,15,3,7.92,390.712495741653,261.17025310053646,135.11580735697473,178.5391428156302,-1.1744650123546307e-06,1,2
R,1504,15,4,11.88,164.13696374716858,117.98467149632623,62.06845773901938,116.21604827263045,-1.16967645880095e-06,1,2
R,1505,15,5,15.84,-326.8800552048449,231.3013839882339,123.7536506651573,28.512193478154526,-20.41358370918946,1,2
R,1601,16,1,0.0,653.5605485856443,-9.71051976780555,-7.356510304806449,-46.12682392363067,-6.137130625916143e-07,1,2
R,1602,16,2,3.96,523.7478271411765,247.33691548327502,119.3211624901478,139.95448368769004,-8.968899578576384e-07,1,2
R,1603,16,3,7.92,390.7124965181718,261.17019508122644,135.11577752217684,178.5391425659,-1.1087019231581507e-06,1,2
R,1604,16,4,11.88,164.13696956920703,117.98460557297616,62.06842715016974,116.21604803268393,-1.1063161835522806e-06,1,2
R,1605,16,5,15.84,322.2575486471835,54.930595202750325,-44.250990163100255,26.946349916870446,-19.259767048294027,1,2
R,1701,17,1,0.0,926.5668150084309,51.79270050769526,39.23694948371636,-17.382610965984046,-3.4985679420174165e-07,1,2
R,1801,18,1,0.0,827.3085805071971,451.98886226342256,-364.7147200833073,13.686037689766609,-33.58125437505626,2,4
R,1901,19,1,0.0,1099.994821249707,-140.9418045548585,404.77202004467574,-2.919253503193891,-5.459687294973513,2,4
R,2001,20,1,0.0,3425.4326048989938,-297.29406391327484,25.65559148142423,64.65023843018788,261.7903620966821,8,16
R,2101,21,1,0.0,2532.8635058630966,-2472.47950444471,342.40885322908264,4.325187170386251,82.1464309767232,5,10
R,2201,22,1,0.0,1482.953914765732,-1571.2828516167594,118.71667106846978,25.245291998545113,444.7226256470011,8,16
R,2302,23,2,3.96,2520.9201514345614,-11896.413280531171,-5644.588157705423,-170.79181549479267,337.34617121883264,8,16
R,2402,24,2,3.96,2190.6856057254217,3300.494913466373,1436.2296691007691,311.2306745076287,159.43229051391495,8,16
EXG,101,1,1,0.0,-22.6276158348218,0.07551113185094493,0.057236076086939924,-243.89558458519406,7.989328594248946e-07,1,2
EXG,102,1,2,3.96,-20.80959567785783,-1.1492325266390981,-0.6185466466017226,435.277250146233,-5.995615310894209e-07,1,2
EXG,103,1,3,7.92,-13.678491519853264,1.197042346288809,0.7109279205073165,418.3589530884499,-2.4331939130206592e-08,1,2
EXG,104,1,4,11.88,-7.394428153503916,-10.302138423410335,-4.964347483913847,298.1707083218023,-1.3998200643072778e-07,1,2
EXG,105,1,5,15.84,-2.9861652241984866,-10.164188045448928,-5.294317922728667,203.08631038179772,-7.65217350817693e-06,1,2
EXG,201,2,1,0.0,-7.180279770691939,61.29586176026511,46.436319426960566,0.030290460988968364,7.759760513835479e-08,1,2
EXG,202,2,2,3.96,-6.603371925636111,-1465.6969915833456,-668.659053762955,-0.13078484542353389,-5.8222832013954395e-08,1,2
EXG,203,2,3,7.92,-4.340516388804417,-1751.6230922221628,-902.4966383853953,0.21542271451842993,-6.222852094728282e-10,1,2
EXG,204,2,4,11.88,-2.346438968638722,-1291.6147655686345,-672.8188176713998,-0.6566401132664299,-1.0554878748791907e-08,1,2
EXG,205,2,5,15.84,-0.9475861993620356,-755.8400906253862,-409.6694146491251,-0.6523247798962484,-6.405187999436457e-07,1,2
EXG,301,3,1,0.0,-21.810565415385675,0.15260978962239413,0.11564420818972376,-244.24964011642663,8.026875377709075e-07,1,2
EXG,302,3,2,3.96,-20.04054834091213,-1.1428270742267372,-0.671571611666959,435.62493595225976,-6.02378918301838e-07,1,2
EXG,303,3,3,7.92,-13.085673583133744,0.976976801151606,0.6541495044057686,418.4639673028148,-2.4446876523143146e-08,1,2
EXG,304,3,4,11.88,-6.9629624565452035,-10.28438654870045,-4.998303336230276,298.3243524909633,-1.4063948583498131e-07,1,2
EXG,305,3,5,15.84,-2.736750431278699,-9.880507471043773,-4.997563696790075,203.11064479528883,-6.236114899138556e-06,1,2
EXG,401,4,1,0.0,-6.909158901367299,61.279699592113424,46.42408645998562,0.0610762585213953,7.759784981242746e-08,1,2
EXG,402,4,2,3.96,-6.3484453829127006,-1465.612997693946,-668.5832195910755,-0.15822017606495808,-5.811404960032185e-08,1,2
EXG,403,4,3,7.92,-4.145290675714705,-1751.3532028148147,-902.3802053286533,0.18480170210296026,-4.049766771929697e-10,1,2
EXG,404,4,4,11.88,-2.2057410660640926,-1291.487498429013,-672.7508092213045,-0.6700719789747847,-1.0800099037311384e-08,1,2
EXG,405,4,5,15.84,-0.8669527898711067,-755.7063502430474,-409.60775667497,-0.49085238284871113,-6.172866470199878e-07,1,2
EXG,501,5,1,0.0,-11.255786798468405,0.03587126913201022,0.027132870343260507,-308.31677143680133,8.79468635162084e-06,4,8
EXG,502,5,2,3.96,-18.317930950119557,-1.0563090867464702,-0.4756545136483754,718.3578913247487,-6.615510812935099e-06,4,8
EXG,503,5,3,7.92,2.2814170505015756,0.9316629017316689,0.21775050808507068,895.9962211509608,-2.4938236720117857e-07,4,8
EXG,504,5,4,11.88,10.689706057691678,-11.044095862332359,-4.283572676447896,589.5464186402248,-1.5409947309308336e-06,4,8
EXG,505,5,5,15.84,-4.440892098500626e-16,-13.198756441874,-3.3330193035035336,-0.39428949644695244,-8.679573665348883e-07,4,8
EXG,601,6,1,0.0,-10.222039545979776,0.13693408199974755,0.055263126472891,-56.32264870117309,-96.5390031070499,3,6
EXG,602,6,2,3.96,-10.070466013039624,-0.5628029897723312,-0.7666542536303987,44.883525022384774,83.22480952530086,3,6
EXG,603,6,3,7.92,-9.797378944999844,1.6072729892401698,0.0008931545939607766,-29.300187125695107,-70.52873350614163,3,6
EXG,604,6,4,11.88,-7.108822932255463,-6.92737134334174,-7.454787723643863,37.7089848475076,116.60940251604305,3,6
EXG,705,7,5,15.84,216.45084466667748,-293.7250733086526,99.6530260549434,16.80465070363232,55.2539430318511,3,6
EXG,801,8,1,0.0,-4.493808648357451,-97.49021927261734,-73.85632282678745,-0.018019965656941486,2.973772020922749e-07,1,2
EXG,802,8,2,3.96,-7.31333026118989,2156.439097773753,1009.594318477482,0.03573270036095363,-2.298928027701097e-07,1,2
EXG,803,8,3,7.92,0.9108438651717279,2717.934489370622,1391.0769964965327,0.08467441461042335,2.1114393636278983e-09,1,2
EXG,804,8,4,11.88,4.267777669232373,1978.3319913208531,1022.007372065233,0.03536023061922614,-4.127107710444333e-08,1,2
EXG,805,8,5,15.84,5.257788937799546,1035.797923439388,389.8968298642801,-3.742409646337995,14.611005089120141,1,2
EXG,901,9,1,0.0,-4.169608711352415,0.013281562970976601,0.010043039993415381,-114.21293302538469,2.731395284172322e-06,1,2
EXG,902,9,2,3.96,-6.785718634855738,-0.39131861383992206,-0.1762188636712554,266.1086974517658,8.290032582181084e-06,1,2
EXG,903,9,3,7.92,0.8451286889946841,0.3450723871208771,0.08063670288752539,331.9130975546447,1.1718212363120983e-05,1,2
EXG,904,9,4,11.88,3.9599039159144915,-4.09123078769039,-1.5868294897432504,218.39174593773052,8.578538484016462e-06,1,2
EXG,905,9,5,15.84,-221.7086336044773,-37.19966779522355,-89.89316222599527,18.580172934147104,27.02556177861521,1,2
EXG,1002,10,2,3.96,-12.258047255461634,-3614.4475543164026,-1692.1997690857147,-0.05989601831273177,-3.6110764070479417e-06,3,6
EXG,1003,10,3,7.92,1.526683023138503,-4555.580530734787,-2331.6100159074463,-0.14191883475209488,5.512395418266758e-06,3,6
EXG,1004,10,4,11.88,7.153360003652324,-3315.9190357989846,-1713.0055262352735,-0.0592676989286019,2.277603185496524e-07,3,6
EXG,1005,10,5,15.84,-252.41383845167297,-3525.997742305638,-1089.282296561868,3.386705100209517,11.701175147035704,3,6
EXG,1101,11,1,0.0,-3.8227206033413417,0.012177226986287426,0.009211966718882358,-104.71136557755979,1.3534281464444575e-06,1,2
EXG,1102,11,2,3.96,-6.2211828822139825,-0.35875488160274305,-0.16154682121021136,243.97061301495307,5.53408057157867e-07,1,2
EXG,1103,11,3,7.92,0.77482091816856,0.31642491772974013,0.07395860537578282,304.30062902576185,4.4467546445048356e-07,1,2
EXG,1104,11,4,11.88,3.6304662479257868,-3.7508238124221496,-1.454797227989352,200.22331997399442,1.7293814380536787e-08,1,2
EXG,1105,11,5,15.84,-3.552713678800501e-15,-67.30987628263077,-16.99744350571484,0.5181856800137332,-0.0001349644337568512,1,2
EXG,1201,12,1,0.0,-3.822712106508953,0.012181346084723543,0.009217052244130053,-104.71136425578536,1.8468489670908639e-06,1,2
EXG,1202,12,2,3.96,-6.221170754952427,-0.35873485106233094,-0.16153274453598643,243.97062284890035,4.1711266476340825e-06,1,2
EXG,1203,12,3,7.92,0.7748218720637381,0.3164727451386493,0.07398278004058209,304.3006425750485,5.396777623900562e-06,1,2
EXG,1204,12,4,11.88,3.6304659629870994,-3.7507823353526244,-1.4547792255239573,200.22333130900222,4.181666199087886e-06,1,2
EXG,1205,12,5,15.84,252.41383845167326,0.5143006292313146,70.0662560024992,26.488259600201587,27.80648599627946,1,2
EXG,1301,13,1,0.0,-8.211831384438497,0.02603133341903341,0.019835800457217667,-224.93552457574776,-2.2210069161587853e-05,4,8
EXG,1302,13,2,3.96,-13.364230039286982,-0.7709043273129321,-0.34680197837034477,524.0850589804023,-9.127334456593417e-05,4,8
EXG,1303,13,3,7.92,1.6644771395870113,0.6804842794994281,0.15917839276171453,653.6828746817453,-0.0001097145901667318,4,8
EXG,1304,13,4,11.88,-54.27160954945155,-105.14560282127883,24.004858438296917,36.14454206076654,-61.79537631138955,4,8
EXG,1305,13,5,15.84,31.465672393311213,-157.34918812712692,-19.328075151566964,44.02663900921321,61.35358431401885,4,8
EXG,1401,14,1,0.0,-3.851036479588789,83.54553371871742,63.292136685990016,0.015441573818286352,-1.601386635241564e-07,2,4
EXG,1402,14,2,3.96,-6.267267067811531,-1847.9882125340223,-865.184845056939,-0.030624489258188566,-4.3211657155262095e-07,2,4
EXG,1403,14,3,7.92,0.7805603410448612,-2329.16893053194,-1192.101329726976,-0.0725585292649838,6.621808953388708e-07,2,4
EXG,1404,14,4,11.88,3.6573582008049925,-1695.3570666288633,-875.8223589848824,-0.030302202400710965,1.3854733462922986e-07,2,4
EXG,1405,14,5,15.84,-11.770255830576275,-1328.8346127461036,-500.23059341374784,-1.6325401762546106,-13.041404717380916,2,4
EXG,1501,15,1,0.0,-2.23700369004157,0.007131678277645714,0.0053954305648503675,-61.27553947091606,-5.071188660110693e-07,1,2
EXG,1502,15,2,3.96,-3.6405525163091017,-0.20991619334559108,-0.09452131814127906,142.76800044230419,-1.1640940513757414e-06,1,2
EXG,1503,15,3,7.92,0.4534133357393694,0.18520124542422425,0.04329669549844542,178.07223003338578,-1.3456866838623682e-06,1,2
EXG,1504,15,4,11.88,2.1244962145238646,-2.194893950988868,-0.8513113243970428,117.16773091994958,-1.1336696701391702e-06,1,2
EXG,1505,15,5,15.84,-202.95000861373177,21.74874398095659,44.428340466106114,14.607534094295344,-10.608359765017111,1,2
EXG,1601,16,1,0.0,-2.236994911858239,0.007121704078016378,0.0053869787516216405,-61.275539470337264,-5.072712667697488e-07,1,2
EXG,1602,16,2,3.96,-3.6405388938081407,-0.2099585734428091,-0.09454816795982912,142.7680004441724,-1.1645860240605543e-06,1,2
EXG,1603,16,3,7.92,0.4534130123111633,0.1851351218597446,0.04326327129241256,178.07223003738926,-1.346740944541125e-06,1,2
EXG,1604,16,4,11.88,2.124494728531389,-2.1949588769563366,-0.8513403585500129,117.16773091605451,-1.1326845736903124e-06,1,2
EXG,1605,16,5,15.84,214.72026444430801,-91.81061745995984,-63.68854623983904,14.97147455315728,-10.876535063549493,1,2
EXG,1701,17,1,0.0,-3.1714366651688053,68.8022115206224,52.122937796597775,0.012716636083285063,-3.389542288165237e-08,1,2
EXG,1801,18,1,0.0,1.3367027038273167,3.250075167914397,4.743475915645756,-0.08933640328443083,0.2192037345975092,2,4
EXG,1901,19,1,0.0,-3.3365860124268973,5.410105754939828,5.4550951517620625,0.04939272164547686,0.09237584885366464,2,4
EXG,2001,20,1,0.0,5.532565408963552,-2.7542287543535027,0.057288236640182094,-23.20819599479971,-20.581644931328654,8,16
EXG,2101,21,1,0.0,12.069150486686606,90.39673700335346,24.469845285919057,-0.23451269351942905,-1.2610220477767864,5,10
EXG,2201,22,1,0.0,-4.451357333633434,4.681746371636576,-0.39915692925392887,-24.22158208685331,110.78577354689502,8,16
EXG,2302,23,2,3.96,32.039243339324,-15916.16618208591,-5832.991312641767,-0.08229016522452792,13.494421054080188,8,16
EXG,2402,24,2,3.96,-47.98325687491323,-42.99865127027343,3.728926407408435,134.29099109127102,-42.25249461201611,8,16
EXQ,101,1,1,0.0,-6.444691017121315,0.0228851126241425,0.017345221687816825,-72.40120708704325,2.302184185509759e-07,1,2
EXQ,102,1,2,3.96,-5.907690541757345,-0.3384568846676448,-0.18252216997655324,129.05964563356997,-1.7821938058659725e-07,1,2
EXQ,103,1,3,7.92,-3.8154106591712162,0.3720766044143433,0.21927324423614297,121.50471388736523,-8.8056424374372e-09,1,2
EXQ,104,1,4,11.88,-1.9939689311442197,-2.97715243583062,-1.4370792292761745,86.37391413367617,-4.184902024917392e-08,1,2
EXQ,105,1,5,15.84,-0.7774552172434124,-2.778908712536668,-1.4518883938503873,51.81294263628065,-2.0326665719494486e-06,1,2
EXQ,201,2,1,0.0,-2.045053378142013,18.195878411106346,13.784774299626804,0.009178615950103143,2.2361968323066084e-08,1,2
EXQ,202,2,2,3.96,-1.8746483938364804,-431.89746909125824,-197.15821693321618,-0.03862224092654119,-1.731145890873642e-08,1,2
EXQ,203,2,3,7.92,-1.2107222461487481,-510.6975542836608,-263.38392856061114,0.06519926311913046,-3.533551368173349e-10,1,2
EXQ,204,2,4,11.88,-0.6327371086776452,-366.76986371405684,-191.941564832121,-0.19201375393496517,-3.2178358588819123e-09,1,2
EXQ,205,2,5,15.84,-0.24670658280334123,-198.86480411395866,-108.59769398997526,-0.17788441537966934,-1.693385842660433e-07,1,2
EXQ,301,3,1,0.0,-6.212611287888875,0.0449462160698495,0.03405819414618827,-72.50672791543666,2.3130032644758103e-07,1,2
EXQ,302,3,2,3.96,-5.689508851422302,-0.3380904261057016,-0.1988010432665015,129.16365346303655,-1.7905693994180183e-07,1,2
EXQ,303,3,3,7.92,-3.6484281760500954,0.3048309795781958,0.20087123256867595,121.53390539402284,-8.847123922350875e-09,1,2
EXQ,304,3,4,11.88,-1.8734051879366984,-2.9723802761988596,-1.4459311873623177,86.42000702950355,-4.204535031249179e-08,1,2
EXQ,305,3,5,15.84,-0.7077807343519215,-2.6966009989339663,-1.3681551791937576,51.816304212441096,-1.6489227547822338e-06,1,2
EXQ,401,4,1,0.0,-1.968033176670966,18.19118584186269,13.781222521431765,0.017986824425577176,2.2363358203464356e-08,1,2
EXQ,402,4,2,3.96,-1.8023226176756566,-431.87269632851866,-197.1359067835939,-0.04705167359219124,-1.727540297966068e-08,1,2
