wall_id,segmento,z_min_m,z_max_m,identificacion_plano,confianza,length_m,thickness_m,vertical_diameter_mm,vertical_spacing_mm,horizontal_diameter_mm,horizontal_spacing_mm,boundary_bars_each_end,boundary_diameter_mm,boundary_bars_left,boundary_diameter_left_mm,boundary_bars_right,boundary_diameter_right_mm,As_m2,punto,ramal,P_kN,M_kNm,c_m
7,1,15.84,19.8,M-LT2-D-D'-2/3 (piso 4),media,6.5,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,A,+principal,40293.32862364371,0.0,
7,1,15.84,19.8,M-LT2-D-D'-2/3 (piso 4),media,6.5,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,A,-principal,40293.32862364371,-0.0,
7,1,15.84,19.8,M-LT2-D-D'-2/3 (piso 4),media,6.5,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,B,+principal,40120.83343747404,26482.426094208487,6.5
7,1,15.84,19.8,M-LT2-D-D'-2/3 (piso 4),media,6.5,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,B,-principal,40120.83343747404,-26482.426094208487,6.5
7,1,15.84,19.8,M-LT2-D-D'-2/3 (piso 4),media,6.5,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,C,+principal,23435.126225849486,41924.960763330404,3.8700000000000006
7,1,15.84,19.8,M-LT2-D-D'-2/3 (piso 4),media,6.5,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,C,-principal,23435.126225849486,-41924.960763330404,3.8700000000000006
7,1,15.84,19.8,M-LT2-D-D'-2/3 (piso 4),media,6.5,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,D,+principal,19172.640205113574,40692.59760817314,3.2250000000000005
7,1,15.84,19.8,M-LT2-D-D'-2/3 (piso 4),media,6.5,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,D,-principal,19172.640205113574,-40692.59760817314,3.2250000000000005
7,1,15.84,19.8,M-LT2-D-D'-2/3 (piso 4),media,6.5,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,E,+principal,13842.80662974156,35926.27479382427,2.41875
7,1,15.84,19.8,M-LT2-D-D'-2/3 (piso 4),media,6.5,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,E,-principal,13842.80662974156,-35926.27479382427,2.41875
7,1,15.84,19.8,M-LT2-D-D'-2/3 (piso 4),media,6.5,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,F,+principal,0.0,6784.342038035507,0.32419856660542223
7,1,15.84,19.8,M-LT2-D-D'-2/3 (piso 4),media,6.5,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,F,-principal,0.0,-6784.342038035507,0.32419856660542223
7,1,15.84,19.8,M-LT2-D-D'-2/3 (piso 4),media,6.5,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,G,+principal,-2177.123708937727,0.0,0.0
7,1,15.84,19.8,M-LT2-D-D'-2/3 (piso 4),media,6.5,0.25,10,200,8,160,0,10,0,10,0,10,0.0051836278784231585,G,-principal,-2177.123708937727,-0.0,0.0
8,1,0.0,7.92,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,100,3,22,3,22,3,22,0.005447521661324701,A,+principal,20586.016262665577,0.0,
8,1,0.0,7.92,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,100,3,22,3,22,3,22,0.005447521661324701,A,-principal,20586.016262665577,-0.0,
8,1,0.0,7.92,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,100,3,22,3,22,3,22,0.005447521661324701,B,+principal,20256.804762314285,5932.019037215579,2.6450000000000005
8,1,0.0,7.92,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,100,3,22,3,22,3,22,0.005447521661324701,B,-principal,20256.804762314285,-5932.019037215579,2.6450000000000005
8,1,0.0,7.92,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,100,3,22,3,22,3,22,0.005447521661324701,C,+principal,11342.431416892563,9707.7323038718,1.5570000000000004
8,1,0.0,7.92,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,100,3,22,3,22,3,22,0.005447521661324701,C,-principal,11342.431416892563,-9707.7323038718,1.5570000000000004
8,1,0.0,7.92,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,100,3,22,3,22,3,22,0.005447521661324701,D,+principal,9241.191592902394,9452.377873759238,1.2975000000000003
8,1,0.0,7.92,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,100,3,22,3,22,3,22,0.005447521661324701,D,-principal,9241.191592902394,-9452.377873759238,1.2975000000000003
8,1,0.0,7.92,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,100,3,22,3,22,3,22,0.005447521661324701,E,+principal,6605.989288436626,8485.315434870103,0.9731250000000002
8,1,0.0,7.92,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,100,3,22,3,22,3,22,0.005447521661324701,E,-principal,6605.989288436626,-8485.315434870103,0.9731250000000002
8,1,0.0,7.92,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,100,3,22,3,22,3,22,0.005447521661324701,F,+principal,0.0,2893.8133739113273,0.15753899884802364
8,1,0.0,7.92,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,100,3,22,3,22,3,22,0.005447521661324701,F,-principal,0.0,-2893.8133739113273,0.15753899884802364
8,1,0.0,7.92,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,100,3,22,3,22,3,22,0.005447521661324701,G,+principal,-2287.9590977563744,0.0,0.0
8,1,0.0,7.92,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,100,3,22,3,22,3,22,0.005447521661324701,G,-principal,-2287.9590977563744,-0.0,0.0
8,2,7.92,11.88,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,200,3,22,3,22,3,22,0.005447521661324701,A,+principal,20586.016262665577,0.0,
8,2,7.92,11.88,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,200,3,22,3,22,3,22,0.005447521661324701,A,-principal,20586.016262665577,-0.0,
8,2,7.92,11.88,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,200,3,22,3,22,3,22,0.005447521661324701,B,+principal,20256.804762314285,5932.019037215579,2.6450000000000005
8,2,7.92,11.88,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,200,3,22,3,22,3,22,0.005447521661324701,B,-principal,20256.804762314285,-5932.019037215579,2.6450000000000005
8,2,7.92,11.88,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,200,3,22,3,22,3,22,0.005447521661324701,C,+principal,11342.431416892563,9707.7323038718,1.5570000000000004
8,2,7.92,11.88,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,200,3,22,3,22,3,22,0.005447521661324701,C,-principal,11342.431416892563,-9707.7323038718,1.5570000000000004
8,2,7.92,11.88,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,200,3,22,3,22,3,22,0.005447521661324701,D,+principal,9241.191592902394,9452.377873759238,1.2975000000000003
8,2,7.92,11.88,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,200,3,22,3,22,3,22,0.005447521661324701,D,-principal,9241.191592902394,-9452.377873759238,1.2975000000000003
8,2,7.92,11.88,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,200,3,22,3,22,3,22,0.005447521661324701,E,+principal,6605.989288436626,8485.315434870103,0.9731250000000002
8,2,7.92,11.88,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,200,3,22,3,22,3,22,0.005447521661324701,E,-principal,6605.989288436626,-8485.315434870103,0.9731250000000002
8,2,7.92,11.88,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,200,3,22,3,22,3,22,0.005447521661324701,F,+principal,0.0,2893.8133739113273,0.15753899884802364
8,2,7.92,11.88,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,200,3,22,3,22,3,22,0.005447521661324701,F,-principal,0.0,-2893.8133739113273,0.15753899884802364
8,2,7.92,11.88,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,200,3,22,3,22,3,22,0.005447521661324701,G,+principal,-2287.9590977563744,0.0,0.0
8,2,7.92,11.88,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,12,200,12,200,3,22,3,22,3,22,0.005447521661324701,G,-principal,-2287.9590977563744,-0.0,0.0
8,3,11.88,19.8,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,10,200,10,200,3,16,3,16,3,16,0.0034054864364913354,A,+principal,19948.492865472603,0.0,
8,3,11.88,19.8,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,10,200,10,200,3,16,3,16,3,16,0.0034054864364913354,A,-principal,19948.492865472603,-0.0,
8,3,11.88,19.8,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,10,200,10,200,3,16,3,16,3,16,0.0034054864364913354,B,+principal,19756.20781112344,5547.736278943161,2.6450000000000005
8,3,11.88,19.8,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,10,200,10,200,3,16,3,16,3,16,0.0034054864364913354,B,-principal,19756.20781112344,-5547.736278943161,2.6450000000000005
8,3,11.88,19.8,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,10,200,10,200,3,16,3,16,3,16,0.0034054864364913354,C,+principal,11273.54348395317,8916.497469466693,1.5570000000000004
8,3,11.88,19.8,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,10,200,10,200,3,16,3,16,3,16,0.0034054864364913354,C,-principal,11273.54348395317,-8916.497469466693,1.5570000000000004
8,3,11.88,19.8,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,10,200,10,200,3,16,3,16,3,16,0.0034054864364913354,D,+principal,9248.206661737775,8636.866054360748,1.2975000000000003
8,3,11.88,19.8,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,10,200,10,200,3,16,3,16,3,16,0.0034054864364913354,D,-principal,9248.206661737775,-8636.866054360748,1.2975000000000003
8,3,11.88,19.8,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,10,200,10,200,3,16,3,16,3,16,0.0034054864364913354,E,+principal,6710.526936414324,7672.1392529620425,0.9731250000000002
8,3,11.88,19.8,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,10,200,10,200,3,16,3,16,3,16,0.0034054864364913354,E,-principal,6710.526936414324,-7672.1392529620425,0.9731250000000002
8,3,11.88,19.8,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,10,200,10,200,3,16,3,16,3,16,0.0034054864364913354,F,+principal,0.0,1822.6887042058936,0.11714992925725062
8,3,11.88,19.8,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,10,200,10,200,3,16,3,16,3,16,0.0034054864364913354,F,-principal,0.0,-1822.6887042058936,0.11714992925725062
8,3,11.88,19.8,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,10,200,10,200,3,16,3,16,3,16,0.0034054864364913354,G,+principal,-1430.304303326361,0.0,0.0
8,3,11.88,19.8,M-LT2-1'-C'/D',media,2.6450000000000005,0.3,10,200,10,200,3,16,3,16,3,16,0.0034054864364913354,G,-principal,-1430.304303326361,-0.0,0.0
9,1,0.0,3.96,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,150,2,25,2,25,2,25,0.004476769531365455,A,+principal,18920.3974476923,0.0,
9,1,0.0,3.96,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,150,2,25,2,25,2,25,0.004476769531365455,A,-principal,18920.3974476923,-0.0,
9,1,0.0,3.96,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,150,2,25,2,25,2,25,0.004476769531365455,B,+principal,18644.46659120013,6034.158525249388,2.9450000000000003
9,1,0.0,3.96,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,150,2,25,2,25,2,25,0.004476769531365455,B,-principal,18644.46659120013,-6034.158525249388,2.9450000000000003
9,1,0.0,3.96,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,150,2,25,2,25,2,25,0.004476769531365455,C,+principal,10518.257646426071,9831.957941777935,1.7370000000000003
9,1,0.0,3.96,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,150,2,25,2,25,2,25,0.004476769531365455,C,-principal,10518.257646426071,-9831.957941777935,1.7370000000000003
9,1,0.0,3.96,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,150,2,25,2,25,2,25,0.004476769531365455,D,+principal,8595.533433749903,9559.374375294143,1.4475000000000002
9,1,0.0,3.96,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,150,2,25,2,25,2,25,0.004476769531365455,D,-principal,8595.533433749903,-9559.374375294143,1.4475000000000002
9,1,0.0,3.96,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,150,2,25,2,25,2,25,0.004476769531365455,E,+principal,6190.0752808917605,8565.84266492636,1.0856250000000003
9,1,0.0,3.96,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,150,2,25,2,25,2,25,0.004476769531365455,E,-principal,6190.0752808917605,-8565.84266492636,1.0856250000000003
9,1,0.0,3.96,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,150,2,25,2,25,2,25,0.004476769531365455,F,+principal,0.0,2662.267947481121,0.15348285467304607
9,1,0.0,3.96,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,150,2,25,2,25,2,25,0.004476769531365455,F,-principal,0.0,-2662.267947481121,0.15348285467304607
9,1,0.0,3.96,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,150,2,25,2,25,2,25,0.004476769531365455,G,+principal,-1880.2432031734913,0.0,0.0
9,1,0.0,3.96,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,150,2,25,2,25,2,25,0.004476769531365455,G,-principal,-1880.2432031734913,-0.0,0.0
9,2,3.96,7.92,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,200,0,10,0,10,0,10,0.0025132741228718345,A,+principal,18307.39418116059,0.0,
9,2,3.96,7.92,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,200,0,10,0,10,0,10,0.0025132741228718345,A,-principal,18307.39418116059,-0.0,
9,2,3.96,7.92,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,200,0,10,0,10,0,10,0.0025132741228718345,B,+principal,18221.63168863081,5462.550842349736,2.9450000000000003
9,2,3.96,7.92,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,200,0,10,0,10,0,10,0.0025132741228718345,B,-principal,18221.63168863081,-5462.550842349736,2.9450000000000003
9,2,3.96,7.92,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,200,0,10,0,10,0,10,0.0025132741228718345,C,+principal,10518.257646426071,8658.867609973422,1.7370000000000003
9,2,3.96,7.92,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,200,0,10,0,10,0,10,0.0025132741228718345,C,-principal,10518.257646426071,-8658.867609973422,1.7370000000000003
9,2,3.96,7.92,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,200,0,10,0,10,0,10,0.0025132741228718345,D,+principal,8595.533433749903,8386.28404348963,1.4475000000000002
9,2,3.96,7.92,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,200,0,10,0,10,0,10,0.0025132741228718345,D,-principal,8595.533433749903,-8386.28404348963,1.4475000000000002
9,2,3.96,7.92,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,200,0,10,0,10,0,10,0.0025132741228718345,E,+principal,6190.0752808917605,7392.752333121845,1.0856250000000003
9,2,3.96,7.92,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,200,0,10,0,10,0,10,0.0025132741228718345,E,-principal,6190.0752808917605,-7392.752333121845,1.0856250000000003
9,2,3.96,7.92,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,200,0,10,0,10,0,10,0.0025132741228718345,F,+principal,0.0,1489.1776156766073,0.15348285467304607
9,2,3.96,7.92,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,200,0,10,0,10,0,10,0.0025132741228718345,F,-principal,0.0,-1489.1776156766073,0.15348285467304607
9,2,3.96,7.92,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,200,0,10,0,10,0,10,0.0025132741228718345,G,+principal,-1055.5751316061705,0.0,0.0
9,2,3.96,7.92,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,10,200,0,10,0,10,0,10,0.0025132741228718345,G,-principal,-1055.5751316061705,-0.0,0.0
9,3,7.92,19.8,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,8,160,2,25,2,25,2,25,0.004476769531365455,A,+principal,18920.3974476923,0.0,
9,3,7.92,19.8,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,8,160,2,25,2,25,2,25,0.004476769531365455,A,-principal,18920.3974476923,-0.0,
9,3,7.92,19.8,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,8,160,2,25,2,25,2,25,0.004476769531365455,B,+principal,18644.46659120013,6034.158525249388,2.9450000000000003
9,3,7.92,19.8,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,8,160,2,25,2,25,2,25,0.004476769531365455,B,-principal,18644.46659120013,-6034.158525249388,2.9450000000000003
9,3,7.92,19.8,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,8,160,2,25,2,25,2,25,0.004476769531365455,C,+principal,10518.257646426071,9831.957941777935,1.7370000000000003
9,3,7.92,19.8,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,8,160,2,25,2,25,2,25,0.004476769531365455,C,-principal,10518.257646426071,-9831.957941777935,1.7370000000000003
9,3,7.92,19.8,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,8,160,2,25,2,25,2,25,0.004476769531365455,D,+principal,8595.533433749903,9559.374375294143,1.4475000000000002
9,3,7.92,19.8,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,8,160,2,25,2,25,2,25,0.004476769531365455,D,-principal,8595.533433749903,-9559.374375294143,1.4475000000000002
9,3,7.92,19.8,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,8,160,2,25,2,25,2,25,0.004476769531365455,E,+principal,6190.0752808917605,8565.84266492636,1.0856250000000003
9,3,7.92,19.8,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,8,160,2,25,2,25,2,25,0.004476769531365455,E,-principal,6190.0752808917605,-8565.84266492636,1.0856250000000003
9,3,7.92,19.8,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,8,160,2,25,2,25,2,25,0.004476769531365455,F,+principal,0.0,2662.267947481121,0.15348285467304607
9,3,7.92,19.8,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,8,160,2,25,2,25,2,25,0.004476769531365455,F,-principal,0.0,-2662.267947481121,0.15348285467304607
9,3,7.92,19.8,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,8,160,2,25,2,25,2,25,0.004476769531365455,G,+principal,-1880.2432031734913,0.0,0.0
9,3,7.92,19.8,M-LT2-C'-1'/2,alta,2.9450000000000003,0.25,10,200,8,160,2,25,2,25,2,25,0.004476769531365455,G,-principal,-1880.2432031734913,-0.0,0.0
10,1,3.96,7.92,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,28,0.007948229413582177,A,+principal,34135.43722292036,0.0,
10,1,3.96,7.92,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,28,0.007948229413582177,A,-principal,34135.43722292036,-0.0,
10,1,3.96,7.92,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,28,0.007948229413582177,B,+principal,33472.16863927819,23482.3121023858,6.65
10,1,3.96,7.92,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,28,0.007948229413582177,B,-principal,33472.16863927819,-23482.3121023858,6.65
10,1,3.96,7.92,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,28,0.007948229413582177,C,+principal,18814.598633484788,39281.860515732034,3.9600000000000004
10,1,3.96,7.92,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,28,0.007948229413582177,C,-principal,18814.598633484788,-39281.860515732034,3.9600000000000004
10,1,3.96,7.92,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,28,0.007948229413582177,D,+principal,15234.970394148988,38327.240826627814,3.3000000000000003
10,1,3.96,7.92,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,28,0.007948229413582177,D,-principal,15234.970394148988,-38327.240826627814,3.3000000000000003
10,1,3.96,7.92,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,28,0.007948229413582177,E,+principal,10760.054566323624,34337.30008875107,2.475
10,1,3.96,7.92,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,28,0.007948229413582177,E,-principal,10760.054566323624,-34337.30008875107,2.475
10,1,3.96,7.92,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,28,0.007948229413582177,F,+principal,0.0,12010.40578918632,0.4921270110067012
10,1,3.96,7.92,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,28,0.007948229413582177,F,-principal,0.0,-12010.40578918632,0.4921270110067012
10,1,3.96,7.92,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,28,0.007948229413582177,G,+principal,-3338.256353704514,0.0,0.0
10,1,3.96,7.92,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,28,0.007948229413582177,G,-principal,-3338.256353704514,-0.0,0.0
10,2,7.92,11.88,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,25,0.007573594489641594,A,+principal,34018.476199666104,0.0,
10,2,7.92,11.88,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,25,0.007573594489641594,A,-principal,34018.476199666104,-0.0,
10,2,7.92,11.88,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,25,0.007573594489641594,B,+principal,33470.39405279637,23488.123873113775,6.65
10,2,7.92,11.88,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,25,0.007573594489641594,B,-principal,33470.39405279637,-23488.123873113775,6.65
10,2,7.92,11.88,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,25,0.007573594489641594,C,+principal,18971.945301539832,38766.550177851765,3.9600000000000004
10,2,7.92,11.88,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,25,0.007573594489641594,C,-principal,18971.945301539832,-38766.550177851765,3.9600000000000004
10,2,7.92,11.88,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,25,0.007573594489641594,D,+principal,15392.317062204032,37811.930488747545,3.3000000000000003
10,2,7.92,11.88,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,25,0.007573594489641594,D,-principal,15392.317062204032,-37811.930488747545,3.3000000000000003
10,2,7.92,11.88,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,25,0.007573594489641594,E,+principal,10917.401234378669,33821.9897508708,2.475
10,2,7.92,11.88,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,25,0.007573594489641594,E,-principal,10917.401234378669,-33821.9897508708,2.475
10,2,7.92,11.88,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,25,0.007573594489641594,F,+principal,0.0,11034.136790116943,0.46267667696468895
10,2,7.92,11.88,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,25,0.007573594489641594,F,-principal,0.0,-11034.136790116943,0.46267667696468895
10,2,7.92,11.88,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,25,0.007573594489641594,G,+principal,-3180.9096856494693,0.0,0.0
10,2,7.92,11.88,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,22,3,25,0.007573594489641594,G,-principal,-3180.9096856494693,-0.0,0.0
10,3,11.88,15.84,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,A,+principal,33718.59500167879,0.0,
10,3,11.88,15.84,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,A,-principal,33718.59500167879,-0.0,
10,3,11.88,15.84,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,B,+principal,33361.47710233369,23153.425174677028,6.65
10,3,11.88,15.84,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,B,-principal,33361.47710233369,-23153.425174677028,6.65
10,3,11.88,15.84,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,C,+principal,19164.25789582933,37445.32472035161,3.9600000000000004
10,3,11.88,15.84,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,C,-principal,19164.25789582933,-37445.32472035161,3.9600000000000004
10,3,11.88,15.84,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,D,+principal,15584.629656493533,36490.70503124739,3.3000000000000003
10,3,11.88,15.84,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,D,-principal,15584.629656493533,-36490.70503124739,3.3000000000000003
10,3,11.88,15.84,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,E,+principal,11109.71382866817,32500.764293370652,2.475
10,3,11.88,15.84,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,E,-principal,11109.71382866817,-32500.764293370652,2.475
10,3,11.88,15.84,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,F,+principal,0.0,9145.490283086721,0.4272681175471308
10,3,11.88,15.84,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,F,-principal,0.0,-9145.490283086721,0.4272681175471308
10,3,11.88,15.84,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,G,+principal,-2777.4820650387355,0.0,0.0
10,3,11.88,15.84,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,G,-principal,-2777.4820650387355,-0.0,0.0
10,4,15.84,19.8,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,A,+principal,33718.59500167879,0.0,
10,4,15.84,19.8,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,A,-principal,33718.59500167879,-0.0,
10,4,15.84,19.8,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,B,+principal,33361.47710233369,23153.425174677028,6.65
10,4,15.84,19.8,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,B,-principal,33361.47710233369,-23153.425174677028,6.65
