z_m,slab_id,receptor,tag,area_m2,q_Q_kN_m2,Q_kN
15.84,1000103,beam,578,4.08,4.903325,20.005565999999998
15.84,1000103,beam,554,0.0,4.903325,0.0
15.84,1000103,beam,561,4.84,4.903325,23.732093
15.84,1000103,beam,573,11.83,4.903325,58.00633474999999
15.84,1000103,beam,578,11.83,4.903325,58.00633474999999
15.84,1000103,beam,554,0.0,1.96133,0.0
15.84,1000103,beam,561,1.41,1.96133,2.7654753
15.84,1000103,beam,573,0.045,1.96133,0.08825985
15.84,1000103,beam,578,0.045,1.96133,0.08825985
15.84,1000104,beam,550,7.680625,4.903325,37.660600578125
15.84,1000104,beam,555,7.680625,4.903325,37.660600578125
15.84,1000104,beam,313,12.418125,4.903325,60.890102765624995
15.84,1000104,beam,314,8.8065,4.903325,43.181131612499996
15.84,1000104,beam,579,2.201625,4.903325,10.795282903124999
15.84,1000105,beam,555,1.555,4.903325,7.624670374999999
15.84,1000105,beam,562,0.0,4.903325,0.0
15.84,1000105,beam,563,0.0,4.903325,0.0
15.84,1000105,beam,578,0.045,4.903325,0.220649625
15.84,1000105,beam,580,0.005,4.903325,0.024516625
15.84,1000105,beam,555,6.125625,4.903325,30.035930203124998
15.84,1000105,beam,562,0.0,4.903325,0.0
15.84,1000105,beam,563,0.0,4.903325,0.0
15.84,1000105,beam,578,4.152187,4.903325,20.359522321774996
15.84,1000105,beam,580,3.632187,4.903325,17.809793321775
15.84,1000105,beam,555,0.0,4.903325,0.0
15.84,1000105,beam,562,5.766918,4.903325,28.27707320235
15.84,1000105,beam,563,0.358708,4.903325,1.7588619041
15.84,1000105,beam,578,12.234038,4.903325,59.98746437635
15.84,1000105,beam,580,5.673937,4.903325,27.821157140524996
15.84,1000105,beam,555,0.0,1.96133,0.0
15.84,1000105,beam,562,1.459634,1.96133,2.8628239532200004
15.84,1000105,beam,563,0.090791,1.96133,0.17807111203
15.84,1000105,beam,578,0.045,1.96133,0.08825985
15.84,1000105,beam,580,0.003065,1.96133,0.00601147645
15.84,1000106,beam,346,13.09,2.451662,32.09225558
15.84,1000106,beam,347,13.035,2.451662,31.957414169999996
15.84,1000106,beam,343,19.1615,2.451662,46.977521413
15.84,1000106,beam,344,12.215,2.451662,29.947051329999997
15.84,1000107,beam,670,11.16,4.903325,54.721106999999996
15.84,1000107,beam,671,4.205,4.903325,20.618481624999998
15.84,1000107,beam,344,20.835,4.903325,102.160776375
15.84,1000107,beam,345,0.0,4.903325,0.0
15.84,1000107,beam,670,8.0,2.941995,23.53596
15.84,1000107,beam,671,15.08,2.941995,44.365284599999995
15.84,1000107,beam,344,0.32,2.941995,0.9414384
15.84,1000107,beam,345,24.0,2.941995,70.60788
15.84,1000108,beam,249,1.21,4.903325,5.93302325
15.84,1000108,beam,647,0.7225,4.903325,3.5426523125
15.84,1000108,beam,247,1.46475,4.903325,7.18214529375
15.84,1000108,beam,248,1.46475,4.903325,7.18214529375
15.84,1000108,beam,249,0.0,2.451662,0.0
15.84,1000108,beam,647,0.03125,2.451662,0.0766144375
15.84,1000108,beam,247,0.03125,2.451662,0.0766144375
15.84,1000108,beam,248,0.0,2.451662,0.0
15.84,1000108,beam,249,0.0,2.941995,0.0
15.84,1000108,beam,647,0.45625,2.941995,1.3422852187499998
15.84,1000108,beam,247,0.0,2.941995,0.0
15.84,1000108,beam,248,0.03125,2.941995,0.09193734375
15.84,1000109,beam,647,0.03125,2.451662,0.0766144375
15.84,1000109,beam,655,0.03125,2.451662,0.0766144375
15.84,1000109,beam,347,1.75,2.451662,4.2904085
15.84,1000109,beam,250,0.0,2.451662,0.0
15.84,1000109,beam,647,1.17875,2.941995,3.46787660625
15.84,1000109,beam,655,1.17875,2.941995,3.46787660625
15.84,1000109,beam,347,5.015,2.941995,14.754104924999998
15.84,1000109,beam,250,6.765,2.941995,19.902596175
15.84,1000110,beam,655,0.01375,4.903325,0.06742071875
15.84,1000110,beam,656,0.0175,4.903325,0.08580818750000001
15.84,1000110,beam,663,0.0,4.903325,0.0
15.84,1000110,beam,671,0.69375,4.903325,3.4016817187499995
15.84,1000110,beam,676,0.0,4.903325,0.0
15.84,1000110,beam,655,2.73625,2.941995,8.05003381875
15.84,1000110,beam,656,3.4825,2.941995,10.2454975875
15.84,1000110,beam,663,6.25,2.941995,18.38746875
15.84,1000110,beam,671,15.30625,2.941995,45.03091096875
15.84,1000110,beam,676,16.0,2.941995,47.07192
15.84,1000111,beam,648,1.96,2.941995,5.7663101999999995
15.84,1000111,beam,656,1.96,2.941995,5.7663101999999995
15.84,1000111,beam,250,8.19,2.941995,24.094939049999997
15.84,1000111,beam,352,8.19,2.941995,24.094939049999997
15.84,1000112,beam,649,6.25,2.941995,18.38746875
15.84,1000112,beam,657,6.25,2.941995,18.38746875
15.84,1000112,beam,352,11.875,2.941995,34.936190625
15.84,1000112,beam,348,11.875,2.941995,34.936190625
15.84,1000113,beam,657,6.25,2.941995,18.38746875
15.84,1000113,beam,664,6.25,2.941995,18.38746875
15.84,1000113,beam,676,16.0,2.941995,47.07192
15.84,1000113,beam,672,16.0,2.941995,47.07192
15.84,1000114,beam,650,6.25,2.941995,18.38746875
15.84,1000114,beam,658,6.25,2.941995,18.38746875
15.84,1000114,beam,348,11.875,2.941995,34.936190625
15.84,1000114,beam,353,11.875,2.941995,34.936190625
15.84,1000115,beam,658,6.25,2.941995,18.38746875
15.84,1000115,beam,665,6.25,2.941995,18.38746875
15.84,1000115,beam,672,16.0,2.941995,47.07192
15.84,1000115,beam,677,16.0,2.941995,47.07192
15.84,1000116,beam,251,4.2436,2.941995,12.484649981999999
15.84,1000116,beam,252,4.2436,2.941995,12.484649981999999
15.84,1000116,beam,253,16.3564,2.941995,48.120447018
15.84,1000116,beam,650,8.1782,2.941995,24.060223509
15.84,1000116,beam,651,8.1782,2.941995,24.060223509
15.84,1000117,beam,651,6.25,2.941995,18.38746875
15.84,1000117,beam,659,6.25,2.941995,18.38746875
15.84,1000117,beam,353,11.875,2.941995,34.936190625
15.84,1000117,beam,349,11.875,2.941995,34.936190625
15.84,1000118,beam,659,6.25,2.941995,18.38746875
15.84,1000118,beam,666,6.25,2.941995,18.38746875
15.84,1000118,beam,677,16.0,2.941995,47.07192
15.84,1000118,beam,673,16.0,2.941995,47.07192
15.84,1000119,beam,652,6.25,2.941995,18.38746875
15.84,1000119,beam,660,6.25,2.941995,18.38746875
15.84,1000119,beam,349,11.875,2.941995,34.936190625
15.84,1000119,beam,354,11.875,2.941995,34.936190625
15.84,1000120,beam,660,6.25,2.941995,18.38746875
15.84,1000120,beam,667,6.25,2.941995,18.38746875
15.84,1000120,beam,673,16.0,2.941995,47.07192
15.84,1000120,beam,678,16.0,2.941995,47.07192
15.84,1000121,beam,653,6.25,2.941995,18.38746875
15.84,1000121,beam,661,6.25,2.941995,18.38746875
15.84,1000121,beam,354,11.875,2.941995,34.936190625
15.84,1000121,beam,350,11.875,2.941995,34.936190625
15.84,1000122,beam,661,6.25,2.941995,18.38746875
15.84,1000122,beam,668,6.25,2.941995,18.38746875
15.84,1000122,beam,678,16.0,2.941995,47.07192
15.84,1000122,beam,674,16.0,2.941995,47.07192
15.84,1000123,beam,654,6.25,2.941995,18.38746875
15.84,1000123,beam,662,6.25,2.941995,18.38746875
15.84,1000123,beam,350,11.875,2.941995,34.936190625
15.84,1000123,beam,351,11.875,2.941995,34.936190625
15.84,1000124,beam,662,6.25,2.941995,18.38746875
15.84,1000124,beam,669,6.25,2.941995,18.38746875
15.84,1000124,beam,674,16.0,2.941995,47.07192
15.84,1000124,beam,675,16.0,2.941995,47.07192
15.84,1000125,beam,256,1.625625,2.941995,4.782580621875
15.84,1000125,beam,255,1.625625,2.941995,4.782580621875
15.84,1000125,beam,351,7.618125,2.941995,22.412485659375
15.84,1000125,beam,257,7.618125,2.941995,22.412485659375
15.84,1000126,beam,255,1.625625,2.941995,4.782580621875
15.84,1000126,beam,254,1.625625,2.941995,4.782580621875
15.84,1000126,beam,675,9.721875,2.941995,28.601707640625
15.84,1000126,beam,430,9.721875,2.941995,28.601707640625
15.84,1000127,beam,429,1.500625,2.941995,4.414831246875
15.84,1000127,beam,428,1.500625,2.941995,4.414831246875
15.84,1000127,beam,257,7.380625,2.941995,21.713761846875
15.84,1000127,beam,258,7.380625,2.941995,21.713761846875
15.84,1000128,beam,428,1.500625,2.941995,4.414831246875
15.84,1000128,beam,427,1.500625,2.941995,4.414831246875
15.84,1000128,beam,430,9.401875,2.941995,27.660269240625002
15.84,1000128,beam,431,9.401875,2.941995,27.660269240625002
19.8,1000129,beam,315,1.734375,1.96133,3.40168171875
19.8,1000129,beam,581,1.78125,1.96133,3.4936190625
19.8,1000129,beam,319,3.515625,1.96133,6.8953007812500005
19.8,1000129,beam,320,1.917534,1.96133,3.7609169602200003
19.8,1000129,beam,602,2.563716,1.96133,5.02829310228
19.8,1000129,beam,321,4.48125,1.96133,8.7892100625
19.8,1000130,beam,319,3.515625,1.96133,6.8953007812500005
19.8,1000130,beam,318,3.515625,1.96133,6.8953007812500005
19.8,1000130,beam,603,10.771875,1.96133,21.127201593749998
19.8,1000130,beam,605,4.219691,1.96133,8.27620654903
19.8,1000130,beam,606,6.552184,1.96133,12.85099504472
19.8,1000131,beam,318,3.515625,1.96133,6.8953007812500005
19.8,1000131,beam,317,1.734375,1.96133,3.40168171875
19.8,1000131,beam,593,1.78125,1.96133,3.4936190625
19.8,1000131,beam,604,4.48125,1.96133,8.7892100625
19.8,1000131,beam,607,4.48125,1.96133,8.7892100625
19.8,1000132,beam,582,3.515625,1.96133,6.8953007812500005
19.8,1000132,beam,601,3.515625,1.96133,6.8953007812500005
19.8,1000132,beam,321,4.48125,1.96133,8.7892100625
19.8,1000132,beam,324,4.48125,1.96133,8.7892100625
19.8,1000133,beam,605,2.227556,1.96133,4.3689724094799995
19.8,1000133,beam,610,2.227556,1.96133,4.3689724094799995
19.8,1000133,beam,601,3.369319,1.96133,6.60834643427
19.8,1000133,beam,316,3.369319,1.96133,6.60834643427
19.8,1000134,beam,316,3.515625,1.96133,6.8953007812500005
19.8,1000134,beam,600,3.515625,1.96133,6.8953007812500005
19.8,1000134,beam,606,5.175,1.96133,10.14988275
19.8,1000134,beam,611,5.175,1.96133,10.14988275
19.8,1000135,beam,600,3.515625,1.96133,6.8953007812500005
19.8,1000135,beam,594,3.515625,1.96133,6.8953007812500005
19.8,1000135,beam,607,4.48125,1.96133,8.7892100625
19.8,1000135,beam,612,4.48125,1.96133,8.7892100625
19.8,1000136,beam,583,3.515625,1.96133,6.8953007812500005
19.8,1000136,beam,588,1.977565,1.96133,3.8786575614500003
19.8,1000136,beam,324,5.869183,1.96133,11.511404693389998
19.8,1000136,beam,610,4.10774,1.96133,8.0566336942
19.8,1000136,beam,322,8.207812,1.96133,16.098227909960002
19.8,1000137,beam,588,3.51,1.96133,6.8842683
19.8,1000137,beam,595,3.515625,1.96133,6.8953007812500005
19.8,1000137,beam,611,6.64449,1.96133,13.0320375717
19.8,1000137,beam,612,6.114078,1.96133,11.99172460374
19.8,1000137,beam,608,9.930187,1.96133,19.47637366871
19.8,1000138,beam,584,6.25,1.96133,12.2583125
19.8,1000138,beam,589,4.671136,1.96133,9.16163917088
19.8,1000138,beam,322,9.94429,1.96133,19.504034305700003
19.8,1000138,beam,325,11.875,1.96133,23.29079375
19.8,1000139,beam,589,6.211635,1.96133,12.18306607455
19.8,1000139,beam,596,6.25,1.96133,12.2583125
19.8,1000139,beam,608,12.377744,1.96133,24.27684063952
19.8,1000139,beam,613,16.0,1.96133,31.38128
19.8,1000140,beam,585,6.25,1.96133,12.2583125
19.8,1000140,beam,590,6.25,1.96133,12.2583125
19.8,1000140,beam,325,11.875,1.96133,23.29079375
19.8,1000140,beam,323,11.875,1.96133,23.29079375
19.8,1000141,beam,590,6.25,1.96133,12.2583125
19.8,1000141,beam,597,6.25,1.96133,12.2583125
19.8,1000141,beam,613,16.0,1.96133,31.38128
19.8,1000141,beam,609,16.0,1.96133,31.38128
19.8,1000142,beam,586,6.25,1.96133,12.2583125
19.8,1000142,beam,591,6.25,1.96133,12.2583125
19.8,1000142,beam,323,11.875,1.96133,23.29079375
19.8,1000142,beam,326,11.875,1.96133,23.29079375
19.8,1000143,beam,591,6.25,1.96133,12.2583125
19.8,1000143,beam,598,6.25,1.96133,12.2583125
19.8,1000143,beam,609,16.0,1.96133,31.38128
19.8,1000143,beam,614,16.0,1.96133,31.38128
19.8,1000144,beam,587,7.680625,1.96133,15.06424023125
19.8,1000144,beam,592,6.10176,1.96133,11.967564940799999
19.8,1000144,beam,326,10.487414,1.96133,20.569279700619997
19.8,1000144,beam,327,11.008125,1.96133,21.590565806249998
19.8,1000145,beam,592,7.642261,1.96133,14.988995767130001
19.8,1000145,beam,599,7.680625,1.96133,15.06424023125
19.8,1000145,beam,614,12.853969,1.96133,25.21087501877
19.8,1000145,beam,615,9.316125,1.96133,18.27199544625
19.8,1000146,beam,262,13.140625,4.903325,64.432755078125
19.8,1000146,beam,263,13.109375,4.903325,64.27952617187499
19.8,1000146,beam,261,23.065625,4.903325,113.09825570312499
19.8,1000146,beam,260,23.109375,4.903325,113.31277617187499
19.8,1000146,beam,262,0.0,7.84532,0.0
19.8,1000146,beam,263,0.03125,7.84532,0.24516625
19.8,1000146,beam,261,0.04375,7.84532,0.34323275
19.8,1000146,beam,260,0.0,7.84532,0.0
19.8,1000147,beam,459,19.8025,4.903325,97.09809331249998
19.8,1000147,beam,460,19.8025,4.903325,97.09809331249998
19.8,1000147,beam,260,24.6975,4.903325,121.0998691875
19.8,1000147,beam,259,24.6975,4.903325,121.0998691875
19.8,1000148,beam,450,1.1875,7.84532,9.3163175
19.8,1000148,beam,441,0.0,7.84532,0.0
19.8,1000148,beam,263,0.03125,7.84532,0.24516625
19.8,1000148,beam,269,0.03125,7.84532,0.24516625
19.8,1000148,beam,450,0.00125,4.903325,0.00612915625
19.8,1000148,beam,441,1.41,4.903325,6.913688249999999
19.8,1000148,beam,263,2.05375,4.903325,10.07020371875
19.8,1000148,beam,269,0.045,4.903325,0.220649625
19.8,1000148,beam,450,5.06125,0.980665,4.9633907312500005
19.8,1000148,beam,441,4.84,0.980665,4.7464186
19.8,1000148,beam,263,9.79,0.980665,9.60071035
19.8,1000148,beam,269,11.79875,0.980665,11.57062116875
19.8,1000149,beam,441,6.25,4.903325,30.64578125
19.8,1000149,beam,432,6.25,4.903325,30.64578125
19.8,1000149,beam,460,16.0,4.903325,78.4532
19.8,1000149,beam,466,16.0,4.903325,78.4532
19.8,1000150,beam,451,1.1875,7.84532,9.3163175
19.8,1000150,beam,442,0.0,7.84532,0.0
19.8,1000150,beam,269,0.03125,7.84532,0.24516625
19.8,1000150,beam,264,0.03125,7.84532,0.24516625
19.8,1000150,beam,451,5.06125,0.980665,4.9633907312500005
19.8,1000150,beam,442,4.84,0.980665,4.7464186
19.8,1000150,beam,269,11.79875,0.980665,11.57062116875
19.8,1000150,beam,264,9.79,0.980665,9.60071035
19.8,1000150,beam,451,0.00125,4.903325,0.00612915625
19.8,1000150,beam,442,1.41,4.903325,6.913688249999999
19.8,1000150,beam,269,0.045,4.903325,0.220649625
19.8,1000150,beam,264,2.05375,4.903325,10.07020371875
19.8,1000151,beam,442,6.25,4.903325,30.64578125
19.8,1000151,beam,433,6.25,4.903325,30.64578125
19.8,1000151,beam,466,16.0,4.903325,78.4532
19.8,1000151,beam,461,16.0,4.903325,78.4532
19.8,1000152,beam,452,1.1875,7.84532,9.3163175
19.8,1000152,beam,443,0.0,7.84532,0.0
19.8,1000152,beam,264,0.03125,7.84532,0.24516625
19.8,1000152,beam,270,0.03125,7.84532,0.24516625
19.8,1000152,beam,452,5.0625,4.903325,24.823082812499997
19.8,1000152,beam,443,6.25,4.903325,30.64578125
19.8,1000152,beam,264,11.84375,4.903325,58.073755468749994
19.8,1000152,beam,270,11.84375,4.903325,58.073755468749994
19.8,1000153,beam,443,6.25,4.903325,30.64578125
19.8,1000153,beam,434,6.25,4.903325,30.64578125
19.8,1000153,beam,461,16.0,4.903325,78.4532
19.8,1000153,beam,467,16.0,4.903325,78.4532
19.8,1000154,beam,273,4.21235,4.903325,20.654521063749996
19.8,1000154,beam,274,4.21235,4.903325,20.654521063749996
19.8,1000154,beam,275,16.3564,4.903325,80.20074503
19.8,1000154,beam,452,6.95945,4.903325,34.12444517125
19.8,1000154,beam,453,6.95945,4.903325,34.12444517125
19.8,1000154,beam,273,0.03125,7.84532,0.24516625
19.8,1000154,beam,274,0.03125,7.84532,0.24516625
19.8,1000154,beam,275,0.0,7.84532,0.0
19.8,1000154,beam,452,1.21875,7.84532,9.56148375
19.8,1000154,beam,453,1.21875,7.84532,9.56148375
19.8,1000155,beam,453,1.1875,7.84532,9.3163175
19.8,1000155,beam,444,0.0,7.84532,0.0
19.8,1000155,beam,270,0.03125,7.84532,0.24516625
19.8,1000155,beam,265,0.03125,7.84532,0.24516625
19.8,1000155,beam,453,5.0625,4.903325,24.823082812499997
19.8,1000155,beam,444,6.25,4.903325,30.64578125
19.8,1000155,beam,270,11.84375,4.903325,58.073755468749994
19.8,1000155,beam,265,11.84375,4.903325,58.073755468749994
19.8,1000156,beam,444,6.25,4.903325,30.64578125
19.8,1000156,beam,435,6.25,4.903325,30.64578125
19.8,1000156,beam,467,16.0,4.903325,78.4532
19.8,1000156,beam,462,16.0,4.903325,78.4532
19.8,1000157,beam,454,1.1875,7.84532,9.3163175
19.8,1000157,beam,445,0.0,7.84532,0.0
19.8,1000157,beam,265,0.03125,7.84532,0.24516625
19.8,1000157,beam,271,0.03125,7.84532,0.24516625
19.8,1000157,beam,454,5.0625,4.903325,24.823082812499997
19.8,1000157,beam,445,6.25,4.903325,30.64578125
19.8,1000157,beam,265,11.84375,4.903325,58.073755468749994
19.8,1000157,beam,271,11.84375,4.903325,58.073755468749994
19.8,1000158,beam,445,6.25,4.903325,30.64578125
19.8,1000158,beam,436,6.25,4.903325,30.64578125
19.8,1000158,beam,462,16.0,4.903325,78.4532
19.8,1000158,beam,468,16.0,4.903325,78.4532
19.8,1000159,beam,455,1.1875,7.84532,9.3163175
19.8,1000159,beam,446,0.0,7.84532,0.0
19.8,1000159,beam,271,0.03125,7.84532,0.24516625
19.8,1000159,beam,266,0.03125,7.84532,0.24516625
19.8,1000159,beam,455,5.0625,4.903325,24.823082812499997
19.8,1000159,beam,446,6.25,4.903325,30.64578125
19.8,1000159,beam,271,11.84375,4.903325,58.073755468749994
19.8,1000159,beam,266,11.84375,4.903325,58.073755468749994
19.8,1000160,beam,446,6.25,4.903325,30.64578125
19.8,1000160,beam,437,6.25,4.903325,30.64578125
19.8,1000160,beam,468,16.0,4.903325,78.4532
19.8,1000160,beam,463,16.0,4.903325,78.4532
19.8,1000161,beam,456,1.14375,7.84532,8.97308475
19.8,1000161,beam,447,0.0,7.84532,0.0
19.8,1000161,beam,266,0.03125,7.84532,0.24516625
19.8,1000161,beam,267,0.0,7.84532,0.0
19.8,1000161,beam,456,5.10625,4.903325,25.03760328125
19.8,1000161,beam,447,6.25,4.903325,30.64578125
19.8,1000161,beam,266,11.84375,4.903325,58.073755468749994
19.8,1000161,beam,267,11.875,4.903325,58.226984374999994
19.8,1000162,beam,447,6.25,4.903325,30.64578125
19.8,1000162,beam,438,6.25,4.903325,30.64578125
19.8,1000162,beam,463,16.0,4.903325,78.4532
19.8,1000162,beam,464,16.0,4.903325,78.4532
19.8,1000163,beam,457,1.625625,4.903325,7.970967703125
19.8,1000163,beam,448,1.625625,4.903325,7.970967703125
19.8,1000163,beam,267,7.618125,4.903325,37.354142765625
19.8,1000163,beam,272,7.618125,4.903325,37.354142765625
19.8,1000164,beam,448,1.625625,4.903325,7.970967703125
19.8,1000164,beam,439,1.625625,4.903325,7.970967703125
19.8,1000164,beam,464,9.721875,4.903325,47.669512734375
19.8,1000164,beam,469,9.721875,4.903325,47.669512734375
19.8,1000165,beam,458,1.500625,4.903325,7.358052078125
19.8,1000165,beam,449,1.500625,4.903325,7.358052078125
19.8,1000165,beam,272,7.380625,4.903325,36.189603078124996
19.8,1000165,beam,268,7.380625,4.903325,36.189603078124996
19.8,1000166,beam,449,1.500625,4.903325,7.358052078125
19.8,1000166,beam,440,1.500625,4.903325,7.358052078125
19.8,1000166,beam,469,9.401875,4.903325,46.100448734375
19.8,1000166,beam,465,9.401875,4.903325,46.100448734375
3.96,1000167,beam,209,0.4255,1.96133,0.834545915
3.96,1000167,beam,371,3.887,1.96133,7.62368971
3.96,1000167,beam,372,4.3125,1.96133,8.458235625
3.96,1000167,beam,373,4.3125,1.96133,8.458235625
3.96,1000167,beam,374,5.75,1.96133,11.2776475
3.96,1000167,beam,375,5.75,1.96133,11.2776475
3.96,1000167,beam,376,5.75,1.96133,11.2776475
3.96,1000167,beam,377,6.6125,1.96133,12.969294625
7.92,1000168,beam,278,0.851,1.96133,1.66909183
7.92,1000168,beam,482,3.4615,1.96133,6.789143795
7.92,1000168,beam,483,4.3125,1.96133,8.458235625
7.92,1000168,beam,484,4.3125,1.96133,8.458235625
7.92,1000168,beam,485,5.75,1.96133,11.2776475
7.92,1000168,beam,486,5.75,1.96133,11.2776475
7.92,1000168,beam,487,5.75,1.96133,11.2776475
7.92,1000168,beam,488,6.6125,1.96133,12.969294625
11.88,1000169,beam,291,1.2765,1.96133,2.503637745
11.88,1000169,beam,519,3.036,1.96133,5.95459788
11.88,1000169,beam,520,4.3125,1.96133,8.458235625
11.88,1000169,beam,521,4.3125,1.96133,8.458235625
11.88,1000169,beam,522,5.75,1.96133,11.2776475
11.88,1000169,beam,523,5.75,1.96133,11.2776475
11.88,1000169,beam,524,5.75,1.96133,11.2776475
11.88,1000169,beam,525,6.6125,1.96133,12.969294625
15.84,1000170,beam,304,1.702,1.96133,3.33818366
15.84,1000170,beam,556,2.6105,1.96133,5.120051965
15.84,1000170,beam,557,4.3125,1.96133,8.458235625
15.84,1000170,beam,558,4.3125,1.96133,8.458235625
15.84,1000170,beam,559,5.75,1.96133,11.2776475
15.84,1000170,beam,560,5.75,1.96133,11.2776475
15.84,1000170,beam,561,5.75,1.96133,11.2776475
15.84,1000170,beam,562,6.21,1.96133,12.1798593
15.84,1000170,beam,563,0.14375,1.96133,0.28194118749999997
15.84,1000170,beam,679,0.25875,1.96133,0.5074941374999999
19.8,1000171,beam,317,2.1275,1.96133,4.172729575
19.8,1000171,beam,593,2.185,1.96133,4.28550605
19.8,1000171,beam,594,4.3125,1.96133,8.458235625
19.8,1000171,beam,595,4.3125,1.96133,8.458235625
19.8,1000171,beam,596,5.75,1.96133,11.2776475
19.8,1000171,beam,597,5.75,1.96133,11.2776475
19.8,1000171,beam,598,5.75,1.96133,11.2776475
19.8,1000171,beam,599,6.6125,1.96133,12.969294625
7.92,1000172,beam,229,12.075,1.96133,23.683059749999998
7.92,1000172,beam,411,5.75,1.96133,11.2776475
7.92,1000172,beam,412,5.75,1.96133,11.2776475
7.92,1000172,beam,413,5.75,1.96133,11.2776475
7.92,1000172,beam,414,5.75,1.96133,11.2776475
7.92,1000172,beam,415,5.75,1.96133,11.2776475
7.92,1000172,beam,416,5.75,1.96133,11.2776475
7.92,1000172,beam,417,5.75,1.96133,11.2776475
7.92,1000172,beam,686,0.2875,1.96133,0.5638823749999999
11.88,1000173,beam,330,12.075,1.96133,23.683059749999998
11.88,1000173,beam,631,5.75,1.96133,11.2776475
11.88,1000173,beam,632,5.75,1.96133,11.2776475
11.88,1000173,beam,633,5.75,1.96133,11.2776475
11.88,1000173,beam,634,5.75,1.96133,11.2776475
11.88,1000173,beam,635,5.75,1.96133,11.2776475
11.88,1000173,beam,636,5.75,1.96133,11.2776475
11.88,1000173,beam,637,5.75,1.96133,11.2776475
11.88,1000173,beam,689,0.2875,1.96133,0.5638823749999999
15.84,1000174,beam,254,2.9325,1.96133,5.751600225000001
15.84,1000174,beam,427,2.8175,1.96133,5.526047275
15.84,1000174,beam,345,12.8225,1.96133,25.149153925
15.84,1000174,beam,663,5.75,1.96133,11.2776475
15.84,1000174,beam,664,5.75,1.96133,11.2776475
15.84,1000174,beam,665,5.75,1.96133,11.2776475
15.84,1000174,beam,666,5.75,1.96133,11.2776475
15.84,1000174,beam,667,5.75,1.96133,11.2776475
15.84,1000174,beam,668,5.75,1.96133,11.2776475
15.84,1000174,beam,669,5.75,1.96133,11.2776475
15.84,1000174,beam,692,0.2875,1.96133,0.5638823749999999
19.8,1000175,beam,259,12.8225,1.96133,25.149153925
19.8,1000175,beam,432,5.75,1.96133,11.2776475
19.8,1000175,beam,433,5.75,1.96133,11.2776475
19.8,1000175,beam,434,5.75,1.96133,11.2776475
19.8,1000175,beam,435,5.75,1.96133,11.2776475
19.8,1000175,beam,436,5.75,1.96133,11.2776475
19.8,1000175,beam,437,5.75,1.96133,11.2776475
19.8,1000175,beam,438,5.75,1.96133,11.2776475
19.8,1000175,beam,439,2.9325,1.96133,5.751600225000001
19.8,1000175,beam,440,2.8175,1.96133,5.526047275
19.8,1000175,beam,694,0.2875,1.96133,0.5638823749999999
3.96,1000176,beam,207,0.336,1.96133,0.6590068800000001
3.96,1000177,beam,207,0.1,1.96133,0.196133
3.96,1000178,beam,212,0.962,1.96133,1.88679946
3.96,1000179,beam,212,0.744,1.96133,1.45922952
3.96,1000180,beam,380,0.06,1.96133,0.1176798
3.96,1000181,beam,380,1.014,1.96133,1.98878862
3.96,1000182,beam,380,0.12,1.96133,0.2353596
3.96,1000183,beam,380,0.12,1.96133,0.2353596
3.96,1000184,beam,380,1.04,1.96133,2.0397832
3.96,1000185,beam,380,0.686,1.96133,1.3454723800000001
3.96,1000186,beam,380,0.008,1.96133,0.01569064
3.96,1000187,beam,381,0.106,1.96133,0.20790097999999999
3.96,1000188,beam,381,0.268,1.96133,0.52563644
3.96,1000189,beam,381,1.212,1.96133,2.37713196
3.96,1000190,beam,382,0.12,1.96133,0.2353596
3.96,1000191,beam,207,0.335916,1.96133,0.65884212828
3.96,1000192,beam,207,0.099975,1.96133,0.19608396674999998
3.96,1000193,beam,359,0.375025,4.903325,1.8388694581249998
3.96,1000194,beam,359,0.4625,4.903325,2.2677878125
3.96,1000195,beam,360,0.075,4.903325,0.367749375
3.96,1000196,beam,360,0.8625,4.903325,4.2291178125
3.96,1000197,beam,361,0.9375,4.903325,4.5968671875
3.96,1000198,beam,362,1.25,4.903325,6.129156249999999
3.96,1000199,beam,363,1.25,4.903325,6.129156249999999
3.96,1000200,beam,364,1.25,4.903325,6.129156249999999
3.96,1000201,beam,365,0.645,4.903325,3.162644625
3.96,1000202,beam,365,0.605,4.903325,2.966511625
3.96,1000203,beam,365,0.082075,4.903325,0.402440399375
3.96,1000204,beam,365,0.005425,4.903325,0.026600538125
3.96,1000205,beam,681,0.0625,2.451662,0.153228875
3.96,1000206,beam,219,0.60125,2.451662,1.4740617774999998
3.96,1000207,beam,223,0.465,2.451662,1.14002283
3.96,1000208,beam,223,0.0375,2.451662,0.09193732499999999
3.96,1000209,beam,223,0.63375,2.451662,1.5537407925
3.96,1000210,beam,223,0.075,2.451662,0.18387464999999997
3.96,1000211,beam,224,0.075,4.903325,0.367749375
3.96,1000212,beam,224,0.65,4.903325,3.18716125
3.96,1000213,beam,224,0.42875,4.903325,2.10230059375
3.96,1000214,beam,224,0.005,4.903325,0.024516625
3.96,1000215,beam,224,0.06625,4.903325,0.32484528125
3.96,1000216,beam,224,0.1675,2.941995,0.4927841625
3.96,1000217,beam,224,0.7575,2.941995,2.2285612125
3.96,1000218,beam,224,0.075,2.941995,0.220649625
3.96,1000219,beam,683,0.0875,2.941995,0.25742456249999995
3.96,1000220,beam,220,0.85,2.451662,2.0839127
3.96,1000221,beam,222,1.19,2.941995,3.50097405
