M_kNm,P_kN,caso,cumple,elemento,extremo,muro_origen,piso,tipo
5.176642240305329,403.54366923299574,Q,True,84,i,,,COLUMNA
4.150847558511886,403.54366923299574,Q,True,84,j,,,COLUMNA
5.586677807383218,412.3885692420518,Q,True,85,i,,,COLUMNA
4.305268424096941,412.3885692420518,Q,True,85,j,,,COLUMNA
37.826160775822444,274.7037856698057,Q,True,86,i,,,COLUMNA
35.30965347882744,274.7037856698057,Q,True,86,j,,,COLUMNA
24.239739440991894,370.74842600093444,Q,True,87,i,,,COLUMNA
61.760132276179895,370.74842600093444,Q,True,87,j,,,COLUMNA
8.053302064108745,329.0891197462084,Q,True,88,i,,,COLUMNA
8.890055370479859,329.0891197462084,Q,True,88,j,,,COLUMNA
6.977945178092452,353.6222522612606,Q,True,89,i,,,COLUMNA
6.421968732329208,353.6222522612606,Q,True,89,j,,,COLUMNA
4.163072230121138,214.24796611286197,Q,True,90,i,,,COLUMNA
6.626878243566069,214.24796611286197,Q,True,90,j,,,COLUMNA
69.46979376223075,353.9560578484363,Q,True,91,i,,,COLUMNA
72.40195357656467,353.9560578484363,Q,True,91,j,,,COLUMNA
32.60119636478436,468.62571520655405,Q,True,92,i,,,COLUMNA
33.463997564633985,468.62571520655405,Q,True,92,j,,,COLUMNA
4.2761586661726,526.3389934780238,Q,True,93,i,,,COLUMNA
4.5094494551715565,526.3389934780238,Q,True,93,j,,,COLUMNA
9.278772312422777,261.182707522691,Q,True,94,i,,,COLUMNA
8.737463340700154,261.182707522691,Q,True,94,j,,,COLUMNA
10.962727448225753,285.2593944530207,Q,True,95,i,,,COLUMNA
10.40395422336173,285.2593944530207,Q,True,95,j,,,COLUMNA
6.833166509689635,101.63319521559482,Q,True,96,i,,,COLUMNA
6.951153388165801,101.63319521559482,Q,True,96,j,,,COLUMNA
48.21859887962666,136.07571936146044,Q,True,97,i,,,COLUMNA
39.35728320765624,136.07571936146044,Q,True,97,j,,,COLUMNA
81.47118107695556,244.67230366983566,Q,True,98,i,,,COLUMNA
97.6697656497645,244.67230366983566,Q,True,98,j,,,COLUMNA
84.52096383563477,317.77952097779763,Q,True,99,i,,,COLUMNA
100.07632122180118,317.77952097779763,Q,True,99,j,,,COLUMNA
58.59242669697143,146.7138154633671,Q,True,100,i,,,COLUMNA
84.11019368798938,146.7138154633671,Q,True,100,j,,,COLUMNA
114.3274591718006,189.94101621661554,Q,True,101,i,,,COLUMNA
137.1160821024431,189.94101621661554,Q,True,101,j,,,COLUMNA
156.03347650493373,23.517714301304586,Q,True,102,i,,,COLUMNA
139.94484558477473,23.517714301304586,Q,True,102,j,,,COLUMNA
32.840195484826324,145.95698466455687,Q,True,103,i,,,COLUMNA
21.28023703326423,145.95698466455687,Q,True,103,j,,,COLUMNA
85.43780779842236,314.8113131874819,Q,True,104,i,,,COLUMNA
104.17549017856945,314.8113131874819,Q,True,104,j,,,COLUMNA
4.420814854766539,323.56543914336214,Q,True,105,i,,,COLUMNA
19.377407128134237,323.56543914336214,Q,True,105,j,,,COLUMNA
8.995018654707335,392.0812343457139,Q,True,106,i,,,COLUMNA
7.064535938054895,392.0812343457139,Q,True,106,j,,,COLUMNA
102.19167458149423,271.27192326898995,Q,True,107,i,,,COLUMNA
148.26460210949134,271.27192326898995,Q,True,107,j,,,COLUMNA
154.22368133367036,297.352201626982,Q,True,108,i,,,COLUMNA
186.03001000763786,297.352201626982,Q,True,108,j,,,COLUMNA
206.0580319144081,37.963277546787666,Q,True,109,i,,,COLUMNA
183.4298399992016,37.963277546787666,Q,True,109,j,,,COLUMNA
1.4705004430021837,176.57696483610948,Q,True,110,i,,,COLUMNA
48.360837445225926,176.57696483610948,Q,True,110,j,,,COLUMNA
56.920523305105114,240.27266986569086,Q,True,111,i,,,COLUMNA
95.97489974711432,240.27266986569086,Q,True,111,j,,,COLUMNA
12.900832061825895,248.27265469703676,Q,True,112,i,,,COLUMNA
20.392020010945323,248.27265469703676,Q,True,112,j,,,COLUMNA
8.071973349990927,251.75024676893648,Q,True,113,i,,,COLUMNA
12.328544657717615,251.75024676893648,Q,True,113,j,,,COLUMNA
68.81397934855285,170.76428608504514,Q,True,114,i,,,COLUMNA
97.41261968379285,170.76428608504514,Q,True,114,j,,,COLUMNA
114.20162810040945,201.23737873481286,Q,True,115,i,,,COLUMNA
136.54492440118415,201.23737873481286,Q,True,115,j,,,COLUMNA
156.43333003304437,22.087275483388932,Q,True,116,i,,,COLUMNA
141.1443202749647,22.087275483388932,Q,True,116,j,,,COLUMNA
8.250356491976525,93.70818233926771,Q,True,117,i,,,COLUMNA
16.933764800331666,93.70818233926771,Q,True,117,j,,,COLUMNA
8.936907613463775,117.75616921796131,Q,True,118,i,,,COLUMNA
12.269834429326616,117.75616921796131,Q,True,118,j,,,COLUMNA
4.971528795683408,0.0,Q,True,119,i,,,COLUMNA
4.440892098500626e-16,-0.0,Q,True,119,j,,,COLUMNA
62.340792290333084,93.00073946945547,Q,True,120,i,,,COLUMNA
53.84406751933693,93.00073946945547,Q,True,120,j,,,COLUMNA
28.027090300468423,120.81840366040853,Q,True,121,i,,,COLUMNA
26.223978150454066,120.81840366040853,Q,True,121,j,,,COLUMNA
7.154277618998056,138.86279550982934,Q,True,122,i,,,COLUMNA
18.441810400806336,138.86279550982934,Q,True,122,j,,,COLUMNA
13.821762455223354,69.27934185141069,Q,True,123,i,,,COLUMNA
18.59499801494096,69.27934185141069,Q,True,123,j,,,COLUMNA
15.96021931520604,82.24894491795722,Q,True,124,i,,,COLUMNA
21.222884780866973,82.24894491795722,Q,True,124,j,,,COLUMNA
10.35925646043646,-3.062333193008527,EX,True,1,i,,,COLUMNA
20.718524025731735,-3.062333193008527,EX,True,1,j,,,COLUMNA
3.7775914861720454,2.9835487737835957,EX,True,2,i,,,COLUMNA
7.5551938512104675,2.9835487737835957,EX,True,2,j,,,COLUMNA
21.47541066492598,0.8684296504299734,EX,True,3,i,,,COLUMNA
42.95083225907447,0.8684296504299734,EX,True,3,j,,,COLUMNA
11.794354991520793,31.20951906559205,EX,True,4,i,,,COLUMNA
23.588720433875114,31.20951906559205,EX,True,4,j,,,COLUMNA
15.688798404065986,7.623205919278574,EX,True,5,i,,,COLUMNA
31.377607143742964,7.623205919278574,EX,True,5,j,,,COLUMNA
21.352782070729738,-0.5797957543243728,EX,True,6,i,,,COLUMNA
42.70557453885368,-0.5797957543243728,EX,True,6,j,,,COLUMNA
7.278358338334737,11.346997661546968,EX,True,7,i,,,COLUMNA
14.55672632988966,11.346997661546968,EX,True,7,j,,,COLUMNA
4.68241928929423,3.3289909704717737,EX,True,8,i,,,COLUMNA
9.364848272673237,3.3289909704717737,EX,True,8,j,,,COLUMNA
21.6427967987756,-4.455234396725771,EX,True,9,i,,,COLUMNA
43.28560334991784,-4.455234396725771,EX,True,9,j,,,COLUMNA
12.465188139612879,-1.0453581111550214,EX,True,10,i,,,COLUMNA
24.93039223139776,-1.0453581111550214,EX,True,10,j,,,COLUMNA
12.62318034484897,6.718808554565916,EX,True,11,i,,,COLUMNA
25.24637664163062,6.718808554565916,EX,True,11,j,,,COLUMNA
13.227338578576747,-3.4327361848453517,EX,True,12,i,,,COLUMNA
26.45469333993512,-3.4327361848453517,EX,True,12,j,,,COLUMNA
13.284702816051759,-55.47788840394364,EX,True,13,i,,,COLUMNA
26.569420089535498,-55.47788840394364,EX,True,13,j,,,COLUMNA
11.424568143435929,23.506546034212917,EX,True,14,i,,,COLUMNA
22.84915073851538,23.506546034212917,EX,True,14,j,,,COLUMNA
12.24134975569477,0.36424178028102006,EX,True,15,i,,,COLUMNA
24.48271396822619,0.36424178028102006,EX,True,15,j,,,COLUMNA
12.470332278769565,-0.7715257811880961,EX,True,16,i,,,COLUMNA
24.940677801318948,-0.7715257811880961,EX,True,16,j,,,COLUMNA
12.188314494200263,-1.338065974073041,EX,True,17,i,,,COLUMNA
24.376642228987816,-1.338065974073041,EX,True,17,j,,,COLUMNA
52.92593312623699,-4.97809835314221,EX,True,18,i,,,COLUMNA
19.480638872065796,-4.97809835314221,EX,True,18,j,,,COLUMNA
75.2460421454705,-1.187944138399947,EX,True,19,i,,,COLUMNA
44.37586163862337,-1.187944138399947,EX,True,19,j,,,COLUMNA
42.95083225907447,0.8684296504299734,EX,True,20,i,,,COLUMNA
32.87889950590947,0.8684296504299734,EX,True,20,j,,,COLUMNA
83.18581558065951,0.918670391204003,EX,True,21,i,,,COLUMNA
48.92259700610973,0.918670391204003,EX,True,21,j,,,COLUMNA
65.05129586274705,-50.24182387655108,EX,True,22,i,,,COLUMNA
12.653559999921445,-50.24182387655108,EX,True,22,j,,,COLUMNA
84.07420861300591,113.52283587427951,EX,True,23,i,,,COLUMNA
50.699383085253295,113.52283587427951,EX,True,23,j,,,COLUMNA
51.32188939143512,92.1566993853394,EX,True,24,i,,,COLUMNA
20.57784667254468,92.1566993853394,EX,True,24,j,,,COLUMNA
53.78655132370026,3.4277445398101767,EX,True,25,i,,,COLUMNA
37.190500554854324,3.4277445398101767,EX,True,25,j,,,COLUMNA
42.705574538853696,-0.5797957543243729,EX,True,26,i,,,COLUMNA
32.02049811018201,-0.5797957543243729,EX,True,26,j,,,COLUMNA
81.43429485157874,-4.317225803789781,EX,True,27,i,,,COLUMNA
45.41955721567721,-4.317225803789781,EX,True,27,j,,,COLUMNA
87.99880437588551,-72.56252688747787,EX,True,28,i,,,COLUMNA
58.548576322245665,-72.56252688747787,EX,True,28,j,,,COLUMNA
79.87713580559499,109.42819149072793,EX,True,29,i,,,COLUMNA
42.30523911252792,109.42819149072793,EX,True,29,j,,,COLUMNA
68.13828630613787,9.533607533818701,EX,True,30,i,,,COLUMNA
40.66265005250135,9.533607533818701,EX,True,30,j,,,COLUMNA
72.94692064493863,1.0648051001028127,EX,True,31,i,,,COLUMNA
42.492101633565795,1.0648051001028127,EX,True,31,j,,,COLUMNA
43.28560334991788,-4.455234396725772,EX,True,32,i,,,COLUMNA
34.050599723690716,-4.455234396725772,EX,True,32,j,,,COLUMNA
82.6206452282787,-556.9771925422236,EX,True,33,i,,,COLUMNA
47.792262305684496,-556.9771925422236,EX,True,33,j,,,COLUMNA
63.131839155563604,-38.69708199714299,EX,True,34,i,,,COLUMNA
8.814650114200209,-38.69708199714299,EX,True,34,j,,,COLUMNA
81.28627375869652,619.6029845445063,EX,True,35,i,,,COLUMNA
45.12351927398565,619.6029845445063,EX,True,35,j,,,COLUMNA
59.44232333963551,-0.004631226463035773,EX,True,36,i,,,COLUMNA
38.831232680285005,-0.004631226463035773,EX,True,36,j,,,COLUMNA
58.004909402425525,5.109504937251567,EX,True,37,i,,,COLUMNA
36.430381416776925,5.109504937251567,EX,True,37,j,,,COLUMNA
37.16118952298602,-3.607691873109862,EX,True,38,i,,,COLUMNA
3.444583035856354,-3.607691873109862,EX,True,38,j,,,COLUMNA
51.40098876400207,-49.36560958458799,EX,True,39,i,,,COLUMNA
25.207101938062134,-49.36560958458799,EX,True,39,j,,,COLUMNA
63.37704087297842,21.156695625071002,EX,True,40,i,,,COLUMNA
43.578802142463246,21.156695625071002,EX,True,40,j,,,COLUMNA
59.64262108142978,-0.2441845634299828,EX,True,41,i,,,COLUMNA
38.560307403926444,-0.2441845634299828,EX,True,41,j,,,COLUMNA
59.32685129866146,0.20238019707912303,EX,True,42,i,,,COLUMNA
38.615710849763005,0.20238019707912303,EX,True,42,j,,,COLUMNA
59.81175612225437,-1.9852055046167245,EX,True,43,i,,,COLUMNA
38.739467136565366,-1.9852055046167245,EX,True,43,j,,,COLUMNA
41.207332210304614,0.6279770141282176,EX,True,44,i,,,COLUMNA
49.03978421584499,0.6279770141282176,EX,True,44,j,,,COLUMNA
63.048262984480836,-0.7702819866680096,EX,True,45,i,,,COLUMNA
65.25130921909243,-0.7702819866680096,EX,True,45,j,,,COLUMNA
69.40412398618659,-1.4430498261166596,EX,True,46,i,,,COLUMNA
68.66174565922822,-1.4430498261166596,EX,True,46,j,,,COLUMNA
63.32668435515191,3.8942691113209285,EX,True,47,i,,,COLUMNA
64.65445998700923,3.8942691113209285,EX,True,47,j,,,COLUMNA
35.5461245462455,-46.29875505270852,EX,True,48,i,,,COLUMNA
63.496893451456,-46.29875505270852,EX,True,48,j,,,COLUMNA
61.88407307693399,64.73896235043021,EX,True,49,i,,,COLUMNA
59.104058296582096,64.73896235043021,EX,True,49,j,,,COLUMNA
43.000888843780736,-19.402717618640484,EX,True,50,i,,,COLUMNA
48.82843455069134,-19.402717618640484,EX,True,50,j,,,COLUMNA
67.66270500264949,1.4685374129133442,EX,True,51,i,,,COLUMNA
67.39142103693919,1.4685374129133442,EX,True,51,j,,,COLUMNA
67.80956630776441,0.12017271536630396,EX,True,52,i,,,COLUMNA
66.94417177318023,0.12017271536630396,EX,True,52,j,,,COLUMNA
60.33544704549084,-3.0436974732454027,EX,True,53,i,,,COLUMNA
63.926540357181096,-3.0436974732454027,EX,True,53,j,,,COLUMNA
77.74377161709008,-45.38035085900873,EX,True,54,i,,,COLUMNA
79.049660828211,-45.38035085900873,EX,True,54,j,,,COLUMNA
54.73111854537784,71.26538728892837,EX,True,55,i,,,COLUMNA
57.38936051075962,71.26538728892837,EX,True,55,j,,,COLUMNA
60.8852634636305,10.992950724289209,EX,True,56,i,,,COLUMNA
61.24396948303061,10.992950724289209,EX,True,56,j,,,COLUMNA
62.41613325490472,0.4689538284158197,EX,True,57,i,,,COLUMNA
65.45544027425632,0.4689538284158197,EX,True,57,j,,,COLUMNA
70.84956671308719,-3.213674132019854,EX,True,58,i,,,COLUMNA
69.54399375298473,-3.213674132019854,EX,True,58,j,,,COLUMNA
62.31894898479394,10.477721707037885,EX,True,59,i,,,COLUMNA
64.33447792347047,10.477721707037885,EX,True,59,j,,,COLUMNA
28.43016624838213,-32.5565059532565,EX,True,60,i,,,COLUMNA
55.02333139894435,-32.5565059532565,EX,True,60,j,,,COLUMNA
53.85486725936844,47.579932250007545,EX,True,61,i,,,COLUMNA
51.40942907241109,47.579932250007545,EX,True,61,j,,,COLUMNA
65.23821105414719,-0.3058046309640365,EX,True,62,i,,,COLUMNA
64.91674219599308,-0.3058046309640365,EX,True,62,j,,,COLUMNA
63.23469703546278,3.9362766571421646,EX,True,63,i,,,COLUMNA
64.2740027529706,3.9362766571421646,EX,True,63,j,,,COLUMNA
8.096971323143713,-3.9232497340655033,EX,True,64,i,,,COLUMNA
19.483125255828224,-3.9232497340655033,EX,True,64,j,,,COLUMNA
47.57814675736843,-31.406462283459543,EX,True,65,i,,,COLUMNA
48.80354158048718,-31.406462283459543,EX,True,65,j,,,COLUMNA
71.47633669104377,12.805423110949992,EX,True,66,i,,,COLUMNA
71.83257316005012,12.805423110949992,EX,True,66,j,,,COLUMNA
64.56892453403596,0.308682643330752,EX,True,67,i,,,COLUMNA
64.32031852379633,0.308682643330752,EX,True,67,j,,,COLUMNA
65.1032822305349,-0.1502105842407613,EX,True,68,i,,,COLUMNA
64.96245812481351,-0.1502105842407613,EX,True,68,j,,,COLUMNA
64.9537651787669,-1.5313870380054528,EX,True,69,i,,,COLUMNA
64.90081626915406,-1.5313870380054528,EX,True,69,j,,,COLUMNA
24.69997491708329,2.8830046090975023,EX,True,70,i,,,COLUMNA
34.32417428014242,2.8830046090975023,EX,True,70,j,,,COLUMNA
33.99862839671155,0.9018445862168859,EX,True,71,i,,,COLUMNA
42.33936194182912,0.9018445862168859,EX,True,71,j,,,COLUMNA
34.25183543999363,-3.5545116701529147,EX,True,72,i,,,COLUMNA
42.380764110060525,-3.5545116701529147,EX,True,72,j,,,COLUMNA
33.13891606761434,2.6213856672938243,EX,True,73,i,,,COLUMNA
42.09205712562327,2.6213856672938243,EX,True,73,j,,,COLUMNA
51.791900913421046,-23.862804018733186,EX,True,74,i,,,COLUMNA
53.93260021009219,-23.862804018733186,EX,True,74,j,,,COLUMNA
25.333555077860566,33.38624314310458,EX,True,75,i,,,COLUMNA
36.13952725213019,33.38624314310458,EX,True,75,j,,,COLUMNA
11.497585648871274,8.15428321949075,EX,True,76,i,,,COLUMNA
10.135653679894919,8.15428321949075,EX,True,76,j,,,COLUMNA
35.40775763473104,0.6301267934255717,EX,True,77,i,,,COLUMNA
45.491840875225364,0.6301267934255717,EX,True,77,j,,,COLUMNA
32.979820938641964,0.3328045488604138,EX,True,78,i,,,COLUMNA
41.67732729527388,0.3328045488604138,EX,True,78,j,,,COLUMNA
34.02982515669259,-2.3746177528606,EX,True,79,i,,,COLUMNA
42.33847935257811,-2.3746177528606,EX,True,79,j,,,COLUMNA
44.85092128684921,-22.549681830709563,EX,True,80,i,,,COLUMNA
51.14275522502604,-22.549681830709563,EX,True,80,j,,,COLUMNA
27.03379629961978,37.95556103644577,EX,True,81,i,,,COLUMNA
35.816452842207,37.95556103644577,EX,True,81,j,,,COLUMNA
37.797882792979685,12.232270769954123,EX,True,82,i,,,COLUMNA
55.78955537611968,12.232270769954123,EX,True,82,j,,,COLUMNA
33.87698915688152,0.1161294996473388,EX,True,83,i,,,COLUMNA
41.05569628335421,0.1161294996473388,EX,True,83,j,,,COLUMNA
35.340255330925615,-1.8640165733335283,EX,True,84,i,,,COLUMNA
44.23855509213532,-1.8640165733335283,EX,True,84,j,,,COLUMNA
33.33844996462609,6.312164303564773,EX,True,85,i,,,COLUMNA
42.12335864263129,6.312164303564773,EX,True,85,j,,,COLUMNA
42.507063173818686,-14.82050392009061,EX,True,86,i,,,COLUMNA
45.1940952222009,-14.82050392009061,EX,True,86,j,,,COLUMNA
18.321931298096477,22.757509046243264,EX,True,87,i,,,COLUMNA
29.476337284085602,22.757509046243264,EX,True,87,j,,,COLUMNA
34.48132190856764,0.47121863646524836,EX,True,88,i,,,COLUMNA
46.16383044697229,0.47121863646524836,EX,True,88,j,,,COLUMNA
33.144610023273074,2.67007297129845,EX,True,89,i,,,COLUMNA
42.77237154048115,2.67007297129845,EX,True,89,j,,,COLUMNA
9.066774462862178,-7.01313746961226,EX,True,90,i,,,COLUMNA
54.5321905732044,-7.01313746961226,EX,True,90,j,,,COLUMNA
21.484536096746115,-14.241738376759974,EX,True,91,i,,,COLUMNA
34.736595557566616,-14.241738376759974,EX,True,91,j,,,COLUMNA
40.39032731238203,5.4402908776628935,EX,True,92,i,,,COLUMNA
50.38830474523583,5.4402908776628935,EX,True,92,j,,,COLUMNA
35.663902289709554,-0.1618078992461009,EX,True,93,i,,,COLUMNA
49.052551827676496,-0.1618078992461009,EX,True,93,j,,,COLUMNA
34.43741869551427,0.7203161365961308,EX,True,94,i,,,COLUMNA
45.84966294761985,0.7203161365961308,EX,True,94,j,,,COLUMNA
35.122323194717396,-2.190642800400126,EX,True,95,i,,,COLUMNA
47.193238607140415,-2.190642800400126,EX,True,95,j,,,COLUMNA
18.79474941888893,-5.3016849601118565,EX,True,96,i,,,COLUMNA
23.24198451485689,-5.3016849601118565,EX,True,96,j,,,COLUMNA
32.45023475844199,0.8134460930473772,EX,True,97,i,,,COLUMNA
43.821233424494565,0.8134460930473772,EX,True,97,j,,,COLUMNA
31.185401185387057,-1.8124320859954195,EX,True,98,i,,,COLUMNA
41.46196898405038,-1.8124320859954195,EX,True,98,j,,,COLUMNA
31.834469820008334,1.3177708038756144,EX,True,99,i,,,COLUMNA
42.22460084883443,1.3177708038756144,EX,True,99,j,,,COLUMNA
36.953499221690976,-8.562521023101203,EX,True,100,i,,,COLUMNA
47.43455827721296,-8.562521023101203,EX,True,100,j,,,COLUMNA
22.64949072289024,12.555894536735916,EX,True,101,i,,,COLUMNA
27.95434139090716,12.555894536735916,EX,True,101,j,,,COLUMNA
4.900378414038545,-1.0256698730929399,EX,True,102,i,,,COLUMNA
3.3246017103929715,-1.0256698730929399,EX,True,102,j,,,COLUMNA
16.321750839177263,-33.03185611071428,EX,True,103,i,,,COLUMNA
53.47400927589354,-33.03185611071428,EX,True,103,j,,,COLUMNA
32.91644658745162,-1.6942134299164755,EX,True,104,i,,,COLUMNA
39.86119810834983,-1.6942134299164755,EX,True,104,j,,,COLUMNA
31.5547152321453,0.45070775642335664,EX,True,105,i,,,COLUMNA
42.3388258741769,0.45070775642335664,EX,True,105,j,,,COLUMNA
31.630642182143337,-1.2502663119585846,EX,True,106,i,,,COLUMNA
42.218379868477584,-1.2502663119585846,EX,True,106,j,,,COLUMNA
37.55713811803198,-7.990071369456706,EX,True,107,i,,,COLUMNA
47.283916129360776,-7.990071369456706,EX,True,107,j,,,COLUMNA
20.331731814939655,15.19748435243214,EX,True,108,i,,,COLUMNA
25.668583265771225,15.19748435243214,EX,True,108,j,,,COLUMNA
2.6627268247692872,-0.964457269552892,EX,True,109,i,,,COLUMNA
1.1816861399976053,-0.964457269552892,EX,True,109,j,,,COLUMNA
44.14090717718811,-0.5024586813348564,EX,True,110,i,,,COLUMNA
44.108951995545866,-0.5024586813348564,EX,True,110,j,,,COLUMNA
30.337655305154907,0.9417759374531173,EX,True,111,i,,,COLUMNA
42.04927280909796,0.9417759374531173,EX,True,111,j,,,COLUMNA
34.40890923301995,-0.9470390452347778,EX,True,112,i,,,COLUMNA
45.28932923320655,-0.9470390452347778,EX,True,112,j,,,COLUMNA
31.964419994620137,2.938140813547886,EX,True,113,i,,,COLUMNA
42.62893827943022,2.938140813547886,EX,True,113,j,,,COLUMNA
26.897720522019654,-4.738765479445058,EX,True,114,i,,,COLUMNA
35.52267931676875,-4.738765479445058,EX,True,114,j,,,COLUMNA
15.364511485886375,8.2428003942182,EX,True,115,i,,,COLUMNA
19.706645279494055,8.2428003942182,EX,True,115,j,,,COLUMNA
4.141345996670049,-0.8485014058297541,EX,True,116,i,,,COLUMNA
2.8181871239594725,-0.8485014058297541,EX,True,116,j,,,COLUMNA
20.07611570434502,0.971281287545342,EX,True,117,i,,,COLUMNA
31.836434744588278,0.971281287545342,EX,True,117,j,,,COLUMNA
16.775038967823605,-0.30887182797862844,EX,True,118,i,,,COLUMNA
30.680487198170283,-0.30887182797862844,EX,True,118,j,,,COLUMNA
34.30030672583914,0.0,EX,True,119,i,,,COLUMNA
1.0658141036401503e-14,-0.0,EX,True,119,j,,,COLUMNA
9.823367143283924,-3.767704849707895,EX,True,120,i,,,COLUMNA
21.188613819411444,-3.767704849707895,EX,True,120,j,,,COLUMNA
22.137305059197903,1.0748739364641131,EX,True,121,i,,,COLUMNA
33.418862501328796,1.0748739364641131,EX,True,121,j,,,COLUMNA
21.199294812365473,1.595571055688121,EX,True,122,i,,,COLUMNA
29.487922813824607,1.595571055688121,EX,True,122,j,,,COLUMNA
19.716446270007694,0.9767515356726643,EX,True,123,i,,,COLUMNA
31.701513586114416,0.9767515356726643,EX,True,123,j,,,COLUMNA
21.927604767639764,-1.4027413809840397,EX,True,124,i,,,COLUMNA
34.12158376594563,-1.4027413809840397,EX,True,124,j,,,COLUMNA
6.3823238950700265,-2.0753456642254005,EY,True,1,i,,,COLUMNA
12.76470436355482,-2.0753456642254005,EY,True,1,j,,,COLUMNA
2.207792348702141,-10.487225115773409,EY,True,2,i,,,COLUMNA
4.415628881657936,-10.487225115773409,EY,True,2,j,,,COLUMNA
12.026966224596222,-25.553919508805397,EY,True,3,i,,,COLUMNA
24.05396465631757,-25.553919508805397,EY,True,3,j,,,COLUMNA
8.427093647323854,-1.9834682063331153,EY,True,4,i,,,COLUMNA
16.85424378918489,-1.9834682063331153,EY,True,4,j,,,COLUMNA
9.35484296343638,10.84873476160899,EY,True,5,i,,,COLUMNA
18.70973023533746,10.84873476160899,EY,True,5,j,,,COLUMNA
13.172581141634922,7.363420585196795,EY,True,6,i,,,COLUMNA
26.345194510775734,7.363420585196795,EY,True,6,j,,,COLUMNA
9.218968707627496,62.33156427164704,EY,True,7,i,,,COLUMNA
18.437993805843885,62.33156427164704,EY,True,7,j,,,COLUMNA
2.4905674144606924,10.262318904016944,EY,True,8,i,,,COLUMNA
4.981178998030404,10.262318904016944,EY,True,8,j,,,COLUMNA
11.830676165192903,17.565664443668084,EY,True,9,i,,,COLUMNA
23.661384534018886,17.565664443668084,EY,True,9,j,,,COLUMNA
9.58054211765846,15.667224815945218,EY,True,10,i,,,COLUMNA
19.16120788095852,15.667224815945218,EY,True,10,j,,,COLUMNA
9.589496427234057,16.945782525621752,EY,True,11,i,,,COLUMNA
19.179084461512765,16.945782525621752,EY,True,11,j,,,COLUMNA
10.603835619569393,301.783529869665,EY,True,12,i,,,COLUMNA
21.207730849856873,301.783529869665,EY,True,12,j,,,COLUMNA
8.81705400726936,4.374667556022586,EY,True,13,i,,,COLUMNA
17.634255686324835,4.374667556022586,EY,True,13,j,,,COLUMNA
8.38922334559606,5.0089628682876395,EY,True,14,i,,,COLUMNA
16.778570331979086,5.0089628682876395,EY,True,14,j,,,COLUMNA
8.389638300555333,8.633374225604832,EY,True,15,i,,,COLUMNA
16.779368203299438,8.633374225604832,EY,True,15,j,,,COLUMNA
9.390323480766378,-22.110771350491447,EY,True,16,i,,,COLUMNA
18.78077060651312,-22.110771350491447,EY,True,16,j,,,COLUMNA
9.406504416698832,-21.547352256786123,EY,True,17,i,,,COLUMNA
18.813100439843446,-21.547352256786123,EY,True,17,j,,,COLUMNA
40.003163112678315,-1.4432860730188521,EY,True,18,i,,,COLUMNA
26.419157941965686,-1.4432860730188521,EY,True,18,j,,,COLUMNA
42.35376473318795,-25.790830542895087,EY,True,19,i,,,COLUMNA
18.59672163972195,-25.790830542895087,EY,True,19,j,,,COLUMNA
24.05396465631758,-25.553919508805382,EY,True,20,i,,,COLUMNA
11.454599443549311,-25.553919508805382,EY,True,20,j,,,COLUMNA
45.73064984726877,-30.46639633622522,EY,True,21,i,,,COLUMNA
18.726957263317967,-30.46639633622522,EY,True,21,j,,,COLUMNA
49.10645603931496,-352.6952065602041,EY,True,22,i,,,COLUMNA
25.478569457004077,-352.6952065602041,EY,True,22,j,,,COLUMNA
45.606636195268045,-51.83340888287519,EY,True,23,i,,,COLUMNA
18.478927301593878,-51.83340888287519,EY,True,23,j,,,COLUMNA
34.440665915650456,-1.7937418330040027,EY,True,24,i,,,COLUMNA
21.4284727300352,-1.7937418330040027,EY,True,24,j,,,COLUMNA
33.454110197727815,10.350755672579691,EY,True,25,i,,,COLUMNA
22.238564912215203,10.350755672579691,EY,True,25,j,,,COLUMNA
26.345194510775755,7.363420585196796,EY,True,26,i,,,COLUMNA
19.473903956729494,7.363420585196796,EY,True,26,j,,,COLUMNA
51.32755224328378,7.059869213923075,EY,True,27,i,,,COLUMNA
29.92076210853969,7.059869213923075,EY,True,27,j,,,COLUMNA
48.85359619878421,5.722405455306459,EY,True,28,i,,,COLUMNA
24.972848223948205,5.722405455306459,EY,True,28,j,,,COLUMNA
51.162366004462505,9.137290287455171,EY,True,29,i,,,COLUMNA
29.59038697232455,9.137290287455171,EY,True,29,j,,,COLUMNA
29.367702771748544,142.2249039266857,EY,True,30,i,,,COLUMNA
13.658171398683933,142.2249039266857,EY,True,30,j,,,COLUMNA
40.22054821290743,21.158045850300432,EY,True,31,i,,,COLUMNA
15.178613756408257,21.158045850300432,EY,True,31,j,,,COLUMNA
23.661384534018907,17.565664443668087,EY,True,32,i,,,COLUMNA
10.080569011976666,17.565664443668087,EY,True,32,j,,,COLUMNA
33.53248412749574,15.183867938121248,EY,True,33,i,,,COLUMNA
5.669371792419042,15.183867938121248,EY,True,33,j,,,COLUMNA
48.89059112593947,347.05102006913756,EY,True,34,i,,,COLUMNA
25.046839623153748,347.05102006913756,EY,True,34,j,,,COLUMNA
33.44737990595175,28.46090541454828,EY,True,35,i,,,COLUMNA
5.839584716450773,28.46090541454828,EY,True,35,j,,,COLUMNA
28.300729108413872,13.405851234704672,EY,True,36,i,,,COLUMNA
12.609198152013866,13.405851234704672,EY,True,36,j,,,COLUMNA
