caso,elemento,tipo,eje,x_m,y_m,z_inferior_m,z_superior_m,nodo_inferior,nodo_superior,elementos_superiores,elementos_inferiores,P_compresion_kN,P_superior_kN,aporte_neto_nudo_kN,continuidad_nodal
EY,28,COLUMN,I,40.0,7.25,3.96,7.92,101401,201401,54,,5.722404537094783,3.7849596346414516,1.9374449024533313,OK
EY,29,COLUMN,I_prima,45.0,7.25,3.96,7.92,101451,201451,55,,9.137289786781835,7.986501702427602,1.1507880843542333,OK
EY,30,COLUMN,E,0.0,16.15,3.96,7.92,102001,202001,56,7,142.22486693945154,136.15934188038307,6.065525059068477,OK
EY,31,COLUMN,F,10.0,16.15,3.96,7.92,102101,202101,57,8,21.158042755544216,15.53873696209408,5.6193057934501365,OK
EY,32,COLUMN,G,20.0,16.15,3.96,7.92,102201,202201,58,9,17.565662269655526,12.659758642946803,4.905903626708723,OK
EY,33,COLUMN,H,30.0,16.15,3.96,7.92,102301,202301,59,,15.183865182063595,16.044193788749478,-0.8603286066858828,OK
EY,34,COLUMN,I,40.0,16.15,3.96,7.92,102401,202401,60,,347.05094864112385,-3.687534111858842,350.7384827529827,OK
EY,35,COLUMN,I_prima,45.0,16.15,3.96,7.92,102451,202451,61,,28.46090274496355,34.99960407104374,-6.53870132608019,OK
EY,36,COLUMN,1B,-20.8,16.15,3.96,7.92,701001,702001,62,10,13.40584784779029,7.6348560760653665,5.770991771724923,OK
EY,37,COLUMN,1C,-10.8,16.15,3.96,7.92,701002,702002,63,11,14.982558959238682,9.57724422742673,5.405314731811952,OK
EY,38,COLUMN,1D,-0.8,16.15,3.96,7.92,701003,702003,64,12,249.62437892153673,25.68075970217787,223.94361921935885,OK
EY,39,COLUMN,2A,-28.3,7.25,3.96,7.92,701004,702004,65,13,3.7217301894560175,1.9845232516654767,1.7372069377905408,OK
EY,40,COLUMN,2B,-20.8,7.25,3.96,7.92,701005,702005,66,14,4.2332560867335385,2.2759875989942726,1.9572684877392659,OK
EY,41,COLUMN,2C,-10.8,7.25,3.96,7.92,701006,702006,67,15,7.794219144728244,5.57971178105836,2.2145073636698838,OK
EY,42,COLUMN,3B,-20.8,0.0,3.96,7.92,701007,702007,68,16,-18.89845544078657,-10.629471639601203,-8.268983801185367,OK
EY,43,COLUMN,3C,-10.8,0.0,3.96,7.92,701008,702008,69,17,-18.76164947774321,-11.596782803166226,-7.164866674576983,OK
EY,44,COLUMN,E,0.0,0.0,7.92,11.88,200001,300001,70,18,-1.68902431591245,-61.28528765584323,59.59626333993078,OK
EY,45,COLUMN,F,10.0,0.0,7.92,11.88,200101,300101,71,19,-19.1327951814298,-12.7565240358988,-6.376271145531,OK
EY,46,COLUMN,G,20.0,0.0,7.92,11.88,200201,300201,72,20,-18.563478015721344,-12.980339876023026,-5.583138139698319,OK
EY,47,COLUMN,H,30.0,0.0,7.92,11.88,200301,300301,73,21,-21.660850629531232,-15.074464374408429,-6.586386255122804,OK
EY,48,COLUMN,I,40.0,0.0,7.92,11.88,200401,300401,74,22,-2.5365516870896863,-2.205918975635945,-0.3306327114537413,OK
EY,49,COLUMN,I_prima,45.0,0.0,7.92,11.88,200451,300451,75,23,-39.82362944755865,-30.883767689741198,-8.939861757817454,OK
EY,50,COLUMN,E,0.0,7.25,7.92,11.88,201001,301001,76,24,10.002439275182189,548.2021084932628,-538.1996692180807,OK
EY,51,COLUMN,F,10.0,7.25,7.92,11.88,201101,301101,77,25,8.251315861804564,5.752689265704427,2.498626596100137,OK
EY,52,COLUMN,G,20.0,7.25,7.92,11.88,201201,301201,78,26,5.186874530344055,3.4950646848213855,1.6918098455226698,OK
EY,53,COLUMN,H,30.0,7.25,7.92,11.88,201301,301301,79,27,5.888826323406283,3.876684081054993,2.01214224235129,OK
EY,54,COLUMN,I,40.0,7.25,7.92,11.88,201401,301401,80,28,3.7849596346414516,2.3906778132784714,1.3942818213629802,OK
EY,55,COLUMN,I_prima,45.0,7.25,7.92,11.88,201451,301451,81,29,7.986501702427602,6.188479645458306,1.7980220569692955,OK
EY,56,COLUMN,E,0.0,16.15,7.92,11.88,202001,302001,82,30,136.15934188038307,132.63690005146316,3.5224418289199093,OK
EY,57,COLUMN,F,10.0,16.15,7.92,11.88,202101,302101,83,31,15.53873696209408,10.809813421100147,4.728923540993932,OK
EY,58,COLUMN,G,20.0,16.15,7.92,11.88,202201,302201,84,32,12.659758642946803,8.91848883731613,3.741269805630674,OK
EY,59,COLUMN,H,30.0,16.15,7.92,11.88,202301,302301,85,33,16.044193788749478,11.4469974313469,4.597196357402579,OK
EY,60,COLUMN,I,40.0,16.15,7.92,11.88,202401,302401,86,34,-3.687534111858842,-2.53301599339826,-1.1545181184605822,OK
EY,61,COLUMN,I_prima,45.0,16.15,7.92,11.88,202451,302451,87,35,34.99960407104374,27.7218752372673,7.27772883377644,OK
EY,62,COLUMN,1B,-20.8,16.15,7.92,11.88,702001,703001,88,36,7.6348560760653665,2.6318154977364348,5.003040578328932,OK
EY,63,COLUMN,1C,-10.8,16.15,7.92,11.88,702002,703002,89,37,9.57724422742673,4.717996755896865,4.859247471529865,OK
EY,64,COLUMN,1D,-0.8,16.15,7.92,11.88,702003,703003,90,38,25.68075970217787,-78.26221295137057,103.94297265354844,OK
EY,65,COLUMN,2A,-28.3,7.25,7.92,11.88,702004,703004,91,39,1.9845232516654767,0.5463724283149154,1.4381508233505613,OK
EY,66,COLUMN,2B,-20.8,7.25,7.92,11.88,702005,703005,92,40,2.2759875989942726,0.5410722716262467,1.734915327368026,OK
EY,67,COLUMN,2C,-10.8,7.25,7.92,11.88,702006,703006,93,41,5.57971178105836,3.741425701357151,1.8382860797012088,OK
EY,68,COLUMN,3B,-20.8,0.0,7.92,11.88,702007,703007,94,42,-10.629471639601203,-3.4787462202358457,-7.150725419365357,OK
EY,69,COLUMN,3C,-10.8,0.0,7.92,11.88,702008,703008,95,43,-11.596782803166226,-5.416162549237556,-6.18062025392867,OK
EY,70,COLUMN,E,0.0,0.0,11.88,15.84,300001,400001,96,44,-61.28528765584323,-278.09526078181256,216.80997312596932,OK
EY,71,COLUMN,F,10.0,0.0,11.88,15.84,300101,400101,97,45,-12.7565240358988,-6.006602940955087,-6.749921094943712,OK
EY,72,COLUMN,G,20.0,0.0,11.88,15.84,300201,400201,98,46,-12.980339876023026,-6.166333109034865,-6.81400676698816,OK
EY,73,COLUMN,H,30.0,0.0,11.88,15.84,300301,400301,99,47,-15.074464374408429,-7.269967807984703,-7.804496566423725,OK
EY,74,COLUMN,I,40.0,0.0,11.88,15.84,300401,400401,100,48,-2.205918975635945,-1.4966816792597197,-0.7092372963762252,OK
EY,75,COLUMN,I_prima,45.0,0.0,11.88,15.84,300451,400451,101,49,-30.883767689741198,-15.020803842439268,-15.86296384730193,OK
EY,76,COLUMN,E,0.0,7.25,11.88,15.84,301001,401001,103,50,548.2021084932628,203.78482098143434,344.4172875118285,OK
EY,77,COLUMN,F,10.0,7.25,11.88,15.84,301101,401101,104,51,5.752689265704427,3.536151491080948,2.2165377746234785,OK
EY,78,COLUMN,G,20.0,7.25,11.88,15.84,301201,401201,105,52,3.4950646848213855,1.4751457172235038,2.0199189675978815,OK
EY,79,COLUMN,H,30.0,7.25,11.88,15.84,301301,401301,106,53,3.876684081054993,1.900302311799257,1.976381769255736,OK
EY,80,COLUMN,I,40.0,7.25,11.88,15.84,301401,401401,107,54,2.3906778132784714,1.1324644926475695,1.2582133206309019,OK
EY,81,COLUMN,I_prima,45.0,7.25,11.88,15.84,301451,401451,108,55,6.188479645458306,3.0364867686361134,3.151992876822193,OK
EY,82,COLUMN,E,0.0,16.15,11.88,15.84,302001,402001,110,56,132.63690005146316,6.341513802261466,126.2953862492017,OK
EY,83,COLUMN,F,10.0,16.15,11.88,15.84,302101,402101,111,57,10.809813421100147,5.849250640212534,4.960562780887613,OK
EY,84,COLUMN,G,20.0,16.15,11.88,15.84,302201,402201,112,58,8.91848883731613,4.3668501326541325,4.551638704661997,OK
EY,85,COLUMN,H,30.0,16.15,11.88,15.84,302301,402301,113,59,11.4469974313469,5.762741149967957,5.684256281378942,OK
EY,86,COLUMN,I,40.0,16.15,11.88,15.84,302401,402401,114,60,-2.53301599339826,-0.8324213265355319,-1.7005946668627279,OK
EY,87,COLUMN,I_prima,45.0,16.15,11.88,15.84,302451,402451,115,61,27.7218752372673,13.494895253269299,14.226979983998003,OK
EY,88,COLUMN,1B,-20.8,16.15,11.88,15.84,703001,704001,117,62,2.6318154977364348,0.27039360617983355,2.361421891556601,OK
EY,89,COLUMN,1C,-10.8,16.15,11.88,15.84,703002,704002,118,63,4.717996755896865,1.3013061265287493,3.416690629368116,OK
EY,90,COLUMN,1D,-0.8,16.15,11.88,15.84,703003,704003,119,64,-78.26221295137057,0.0,-78.26221295137057,OK
EY,91,COLUMN,2A,-28.3,7.25,11.88,15.84,703004,704004,120,65,0.5463724283149154,-0.027003058496304955,0.5733754868112203,OK
EY,92,COLUMN,2B,-20.8,7.25,11.88,15.84,703005,704005,121,66,0.5410722716262467,-0.10709666033030811,0.6481689319565548,OK
EY,93,COLUMN,2C,-10.8,7.25,11.88,15.84,703006,704006,122,67,3.741425701357151,1.2288302121323933,2.5125954892247577,OK
EY,94,COLUMN,3B,-20.8,0.0,11.88,15.84,703007,704007,123,68,-3.4787462202358457,-0.09275734553358585,-3.3859888747022597,OK
EY,95,COLUMN,3C,-10.8,0.0,11.88,15.84,703008,704008,124,69,-5.416162549237556,-1.9440429778373696,-3.472119571400186,OK
EY,96,COLUMN,E,0.0,0.0,15.84,19.8,400001,500001,,70,-278.09526078181256,0,-278.09526078181256,OK
EY,97,COLUMN,F,10.0,0.0,15.84,19.8,400101,500101,,71,-6.006602940955087,0,-6.006602940955087,OK
EY,98,COLUMN,G,20.0,0.0,15.84,19.8,400201,500201,,72,-6.166333109034865,0,-6.166333109034865,OK
EY,99,COLUMN,H,30.0,0.0,15.84,19.8,400301,500301,,73,-7.269967807984703,0,-7.269967807984703,OK
EY,100,COLUMN,I,40.0,0.0,15.84,19.8,400401,500401,,74,-1.4966816792597197,0,-1.4966816792597197,OK
EY,101,COLUMN,I_prima,45.0,0.0,15.84,19.8,400451,500451,,75,-15.020803842439268,0,-15.020803842439268,OK
EY,102,COLUMN,J,50.0,0.0,15.84,19.8,400501,500501,,,-0.06635934630931675,0,-0.06635934630931675,OK
EY,103,COLUMN,E,0.0,7.25,15.84,19.8,401001,501001,,76,203.78482098143434,0,203.78482098143434,OK
EY,104,COLUMN,F,10.0,7.25,15.84,19.8,401101,501101,,77,3.536151491080948,0,3.536151491080948,OK
EY,105,COLUMN,G,20.0,7.25,15.84,19.8,401201,501201,,78,1.4751457172235038,0,1.4751457172235038,OK
EY,106,COLUMN,H,30.0,7.25,15.84,19.8,401301,501301,,79,1.900302311799257,0,1.900302311799257,OK
EY,107,COLUMN,I,40.0,7.25,15.84,19.8,401401,501401,,80,1.1324644926475695,0,1.1324644926475695,OK
EY,108,COLUMN,I_prima,45.0,7.25,15.84,19.8,401451,501451,,81,3.0364867686361134,0,3.0364867686361134,OK
EY,109,COLUMN,J,50.0,7.25,15.84,19.8,401501,501501,,,0.02331688677604432,0,0.02331688677604432,OK
EY,110,COLUMN,E,0.0,16.15,15.84,19.8,402001,502001,,82,6.341513802261466,0,6.341513802261466,OK
EY,111,COLUMN,F,10.0,16.15,15.84,19.8,402101,502101,,83,5.849250640212534,0,5.849250640212534,OK
EY,112,COLUMN,G,20.0,16.15,15.84,19.8,402201,502201,,84,4.3668501326541325,0,4.3668501326541325,OK
EY,113,COLUMN,H,30.0,16.15,15.84,19.8,402301,502301,,85,5.762741149967957,0,5.762741149967957,OK
EY,114,COLUMN,I,40.0,16.15,15.84,19.8,402401,502401,,86,-0.8324213265355319,0,-0.8324213265355319,OK
EY,115,COLUMN,I_prima,45.0,16.15,15.84,19.8,402451,502451,,87,13.494895253269299,0,13.494895253269299,OK
EY,116,COLUMN,J,50.0,16.15,15.84,19.8,402501,502501,,,0.08745396404120298,0,0.08745396404120298,OK
EY,117,COLUMN,1B,-20.8,16.15,15.84,19.8,704001,705001,,88,0.27039360617983355,0,0.27039360617983355,OK
EY,118,COLUMN,1C,-10.8,16.15,15.84,19.8,704002,705002,,89,1.3013061265287493,0,1.3013061265287493,OK
EY,119,COLUMN,1D,-0.8,16.15,15.84,19.8,704003,705003,,90,0.0,0,0.0,OK
EY,120,COLUMN,2A,-28.3,7.25,15.84,19.8,704004,705004,,91,-0.027003058496304955,0,-0.027003058496304955,OK
EY,121,COLUMN,2B,-20.8,7.25,15.84,19.8,704005,705005,,92,-0.10709666033030811,0,-0.10709666033030811,OK
EY,122,COLUMN,2C,-10.8,7.25,15.84,19.8,704006,705006,,93,1.2288302121323933,0,1.2288302121323933,OK
EY,123,COLUMN,3B,-20.8,0.0,15.84,19.8,704007,705007,,94,-0.09275734553358585,0,-0.09275734553358585,OK
EY,124,COLUMN,3C,-10.8,0.0,15.84,19.8,704008,705008,,95,-1.9440429778373696,0,-1.9440429778373696,OK
EY,355,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,10.0,-4.12,7.92,11.88,900017,900115,,,0.7746994290027874,0,0.7746994290027874,OK
EY,356,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,17.49,-4.12,7.92,11.88,900018,900116,,,0.013387862813757246,0,0.013387862813757246,OK
EY,357,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,20.0,-4.12,15.84,19.8,900034,900046,,,-0.24032529596829136,0,-0.24032529596829136,OK
EY,358,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,30.0,-4.12,15.84,19.8,900035,900047,,,-0.21865642550937367,0,-0.21865642550937367,OK
R,1,COLUMN,E,0.0,0.0,0.0,3.96,1,100001,18,,778.3161600366742,623.723996029276,154.5921640073982,OK
R,2,COLUMN,F,10.0,0.0,0.0,3.96,101,100101,19,,1497.6215989141137,4202.0182216758385,-2704.3966227617248,OK
R,3,COLUMN,G,20.0,0.0,0.0,3.96,201,100201,20,,4970.711639046385,4913.6251680663845,57.08647098000074,OK
R,4,COLUMN,E,0.0,7.25,0.0,3.96,1001,101001,24,,877.3020495483077,691.1046750112048,186.19737453710286,OK
R,5,COLUMN,F,10.0,7.25,0.0,3.96,1101,101101,25,,5918.037083863299,5290.979675117884,627.0574087454152,OK
R,6,COLUMN,G,20.0,7.25,0.0,3.96,1201,101201,26,,6171.2672363397905,6114.180765359792,57.08647097999892,OK
R,7,COLUMN,E,0.0,16.15,0.0,3.96,2001,102001,30,,1171.0782238506895,1815.2831336991171,-644.2049098484276,OK
R,8,COLUMN,F,10.0,16.15,0.0,3.96,2101,102101,31,,1545.9272718849465,3698.3193234252126,-2152.392051540266,OK
R,9,COLUMN,G,20.0,16.15,0.0,3.96,2201,102201,32,,3758.586374585781,3701.499903605782,57.08647097999892,OK
R,10,COLUMN,1B,-20.8,16.15,0.0,3.96,700001,701001,36,,4990.893952482416,3924.9343158939046,1065.9596365885118,OK
R,11,COLUMN,1C,-10.8,16.15,0.0,3.96,700002,701002,37,,4931.690856247813,3905.492954453716,1026.197901794097,OK
R,12,COLUMN,1D,-0.8,16.15,0.0,3.96,700003,701003,38,,622.9383180209618,597.5167480060506,25.42157001491114,OK
R,13,COLUMN,2A,-28.3,7.25,0.0,3.96,700004,701004,39,,6007.527545013663,4702.018200367989,1305.509344645674,OK
R,14,COLUMN,2B,-20.8,7.25,0.0,3.96,700005,701005,40,,7252.589619884089,5689.632616212133,1562.957003671956,OK
R,15,COLUMN,2C,-10.8,7.25,0.0,3.96,700006,701006,41,,8046.163207844413,6294.947669015306,1751.2155388291067,OK
R,16,COLUMN,3B,-20.8,0.0,0.0,3.96,700007,701007,42,,3883.4626786300987,3068.152232640394,815.3104459897049,OK
R,17,COLUMN,3C,-10.8,0.0,0.0,3.96,700008,701008,43,,3844.4022735192057,3047.680971007566,796.7213025116398,OK
R,18,COLUMN,E,0.0,0.0,3.96,7.92,100001,200001,44,1,623.723996029276,465.2940762522934,158.42991977698262,OK
R,19,COLUMN,F,10.0,0.0,3.96,7.92,100101,200101,45,2,4202.0182216758385,3009.1266113238107,1192.8916103520278,OK
R,20,COLUMN,G,20.0,0.0,3.96,7.92,100201,200201,46,3,4913.6251680663845,3950.951183560563,962.6739845058214,OK
R,21,COLUMN,H,30.0,0.0,3.96,7.92,100301,200301,47,,4581.12859655455,3847.9951544969367,733.1334420576136,OK
R,22,COLUMN,I,40.0,0.0,3.96,7.92,100401,200401,48,,1790.3754129840522,1982.075144307802,-191.6997313237498,OK
R,23,COLUMN,I_prima,45.0,0.0,3.96,7.92,100451,200451,49,,2432.847586211087,2122.767228185175,310.0803580259121,OK
R,24,COLUMN,E,0.0,7.25,3.96,7.92,101001,201001,50,4,691.1046750112048,482.169346401252,208.93532860995276,OK
R,25,COLUMN,F,10.0,7.25,3.96,7.92,101101,201101,51,5,5290.979675117884,4000.45978690761,1290.5198882102736,OK
R,26,COLUMN,G,20.0,7.25,3.96,7.92,101201,201201,52,6,6114.180765359792,4539.91193567741,1574.2688296823817,OK
R,27,COLUMN,H,30.0,7.25,3.96,7.92,101301,201301,53,,6338.339852883104,4731.886547483427,1606.4533053996765,OK
R,28,COLUMN,I,40.0,7.25,3.96,7.92,101401,201401,54,,4535.510458247749,3336.738324218286,1198.772134029463,OK
R,29,COLUMN,I_prima,45.0,7.25,3.96,7.92,101451,201451,55,,3868.015587141754,3390.1854059105567,477.83018123119746,OK
R,30,COLUMN,E,0.0,16.15,3.96,7.92,102001,202001,56,7,1815.2831336991171,841.2184030661897,974.0647306329274,OK
R,31,COLUMN,F,10.0,16.15,3.96,7.92,102101,202101,57,8,3698.3193234252126,2797.553438838742,900.7658845864707,OK
R,32,COLUMN,G,20.0,16.15,3.96,7.92,102201,202201,58,9,3701.499903605782,2793.3429590808346,908.1569445249474,OK
R,33,COLUMN,H,30.0,16.15,3.96,7.92,102301,202301,59,,2003.5803856997322,2890.3389446900715,-886.7585589903392,OK
R,34,COLUMN,I,40.0,16.15,3.96,7.92,102401,202401,60,,1682.4071800842125,2073.8215953588638,-391.4144152746512,OK
R,35,COLUMN,I_prima,45.0,16.15,3.96,7.92,102451,202451,61,,2200.2116834490926,2285.7958098896765,-85.58412644058399,OK
R,36,COLUMN,1B,-20.8,16.15,3.96,7.92,701001,702001,62,10,3924.9343158939046,2857.6205040036702,1067.3138118902343,OK
R,37,COLUMN,1C,-10.8,16.15,3.96,7.92,701002,702002,63,11,3905.492954453716,2862.2484305991147,1043.244523854601,OK
R,38,COLUMN,1D,-0.8,16.15,3.96,7.92,701003,702003,64,12,597.5167480060506,723.7700632337817,-126.25331522773104,OK
R,39,COLUMN,2A,-28.3,7.25,3.96,7.92,701004,702004,65,13,4702.018200367989,3414.631413998293,1287.3867863696964,OK
R,40,COLUMN,2B,-20.8,7.25,3.96,7.92,701005,702005,66,14,5689.632616212133,4145.969791030795,1543.6628251813381,OK
R,41,COLUMN,2C,-10.8,7.25,3.96,7.92,701006,702006,67,15,6294.947669015306,4581.850595600379,1713.0970734149269,OK
R,42,COLUMN,3B,-20.8,0.0,3.96,7.92,701007,702007,68,16,3068.152232640394,2238.298236772581,829.853995867813,OK
R,43,COLUMN,3C,-10.8,0.0,3.96,7.92,701008,702008,69,17,3047.680971007566,2239.73661146378,807.944359543786,OK
R,44,COLUMN,E,0.0,0.0,7.92,11.88,200001,300001,70,18,465.2940762522934,195.46842705145718,269.8256492008362,OK
R,45,COLUMN,F,10.0,0.0,7.92,11.88,200101,300101,71,19,3009.1266113238107,1833.1629177661666,1175.963693557644,OK
R,46,COLUMN,G,20.0,0.0,7.92,11.88,200201,300201,72,20,3950.951183560563,2701.5195840536417,1249.4315995069214,OK
R,47,COLUMN,H,30.0,0.0,7.92,11.88,200301,300301,73,21,3847.9951544969367,2828.822176468373,1019.1729780285636,OK
R,48,COLUMN,I,40.0,0.0,7.92,11.88,200401,300401,74,22,1982.075144307802,1365.1830654146347,616.8920788931673,OK
R,49,COLUMN,I_prima,45.0,0.0,7.92,11.88,200451,300451,75,23,2122.767228185175,1861.8097885795482,260.95743960562686,OK
R,50,COLUMN,E,0.0,7.25,7.92,11.88,201001,301001,76,24,482.169346401252,1171.5769957774019,-689.4076493761498,OK
R,51,COLUMN,F,10.0,7.25,7.92,11.88,201101,301101,77,25,4000.45978690761,2721.805003466994,1278.654783440616,OK
R,52,COLUMN,G,20.0,7.25,7.92,11.88,201201,301201,78,26,4539.91193567741,3010.658134728245,1529.253800949165,OK
R,53,COLUMN,H,30.0,7.25,7.92,11.88,201301,301301,79,27,4731.886547483427,3163.6671855076415,1568.219361975786,OK
R,54,COLUMN,I,40.0,7.25,7.92,11.88,201401,301401,80,28,3336.738324218286,2116.870507976969,1219.867816241317,OK
R,55,COLUMN,I_prima,45.0,7.25,7.92,11.88,201451,301451,81,29,3390.1854059105567,2950.6171841984797,439.56822171207705,OK
R,56,COLUMN,E,0.0,16.15,7.92,11.88,202001,302001,82,30,841.2184030661897,-139.60477888190303,980.8231819480927,OK
R,57,COLUMN,F,10.0,16.15,7.92,11.88,202101,302101,83,31,2797.553438838742,1900.514830350869,897.0386084878728,OK
R,58,COLUMN,G,20.0,16.15,7.92,11.88,202201,302201,84,32,2793.3429590808346,1878.271533007663,915.0714260731716,OK
R,59,COLUMN,H,30.0,16.15,7.92,11.88,202301,302301,85,33,2890.3389446900715,1945.551960811123,944.7869838789484,OK
R,60,COLUMN,I,40.0,16.15,7.92,11.88,202401,302401,86,34,2073.8215953588638,1320.5142811663454,753.3073141925183,OK
R,61,COLUMN,I_prima,45.0,16.15,7.92,11.88,202451,302451,87,35,2285.7958098896765,1986.834091385333,298.9617185043435,OK
R,62,COLUMN,1B,-20.8,16.15,7.92,11.88,702001,703001,88,36,2857.6205040036702,1790.965993918141,1066.6545100855292,OK
R,63,COLUMN,1C,-10.8,16.15,7.92,11.88,702002,703002,89,37,2862.2484305991147,1815.8563676734016,1046.3920629257132,OK
R,64,COLUMN,1D,-0.8,16.15,7.92,11.88,702003,703003,90,38,723.7700632337817,1104.5056963690236,-380.73563313524187,OK
R,65,COLUMN,2A,-28.3,7.25,7.92,11.88,702004,703004,91,39,3414.631413998293,2138.314956207558,1276.3164577907346,OK
R,66,COLUMN,2B,-20.8,7.25,7.92,11.88,702005,703005,92,40,4145.969791030795,2609.5393159014066,1536.4304751293885,OK
R,67,COLUMN,2C,-10.8,7.25,7.92,11.88,702006,703006,93,41,4581.850595600379,2888.235487746258,1693.615107854121,OK
R,68,COLUMN,3B,-20.8,0.0,7.92,11.88,702007,703007,94,42,2238.298236772581,1404.5536400538472,833.7445967187336,OK
R,69,COLUMN,3C,-10.8,0.0,7.92,11.88,702008,703008,95,43,2239.73661146378,1427.391829825141,812.3447816386388,OK
R,70,COLUMN,E,0.0,0.0,11.88,15.84,300001,400001,96,44,195.46842705145718,665.5621839358932,-470.09375688443606,OK
R,71,COLUMN,F,10.0,0.0,11.88,15.84,300101,400101,97,45,1833.1629177661666,920.3138445342233,912.8490732319433,OK
R,72,COLUMN,G,20.0,0.0,11.88,15.84,300201,400201,98,46,2701.5195840536417,1568.8887525988825,1132.6308314547591,OK
R,73,COLUMN,H,30.0,0.0,11.88,15.84,300301,400301,99,47,2828.822176468373,1685.7676801193347,1143.0544963490383,OK
R,74,COLUMN,I,40.0,0.0,11.88,15.84,300401,400401,100,48,1365.1830654146347,868.7693637516643,496.4137016629704,OK
R,75,COLUMN,I_prima,45.0,0.0,11.88,15.84,300451,400451,101,49,1861.8097885795482,959.6396095701439,902.1701790094044,OK
R,76,COLUMN,E,0.0,7.25,11.88,15.84,301001,401001,103,50,1171.5769957774019,697.5594273542687,474.0175684231332,OK
R,77,COLUMN,F,10.0,7.25,11.88,15.84,301101,401101,104,51,2721.805003466994,1457.2148783803927,1264.5901250866013,OK
R,78,COLUMN,G,20.0,7.25,11.88,15.84,301201,401201,105,52,3010.658134728245,1588.0639738558489,1422.594160872396,OK
R,79,COLUMN,H,30.0,7.25,11.88,15.84,301301,401301,106,53,3163.6671855076415,1714.5273793002875,1449.139806207354,OK
R,80,COLUMN,I,40.0,7.25,11.88,15.84,301401,401401,107,54,2116.870507976969,1153.2285261083275,963.6419818686413,OK
R,81,COLUMN,I_prima,45.0,7.25,11.88,15.84,301451,401451,108,55,2950.6171841984797,1509.0080729590463,1441.6091112394333,OK
R,82,COLUMN,E,0.0,16.15,11.88,15.84,302001,402001,110,56,-139.60477888190303,929.681834246642,-1069.286613128545,OK
R,83,COLUMN,F,10.0,16.15,11.88,15.84,302101,402101,111,57,1900.514830350869,977.6990524250537,922.8157779258154,OK
R,84,COLUMN,G,20.0,16.15,11.88,15.84,302201,402201,112,58,1878.271533007663,978.7737805107507,899.4977524969123,OK
R,85,COLUMN,H,30.0,16.15,11.88,15.84,302301,402301,113,59,1945.551960811123,1013.0648307704055,932.4871300407176,OK
R,86,COLUMN,I,40.0,16.15,11.88,15.84,302401,402401,114,60,1320.5142811663454,680.9812088444653,639.5330723218801,OK
R,87,COLUMN,I_prima,45.0,16.15,11.88,15.84,302451,402451,115,61,1986.834091385333,986.8762205921439,999.9578707931892,OK
R,88,COLUMN,1B,-20.8,16.15,11.88,15.84,703001,704001,117,62,1790.965993918141,727.1979786557652,1063.768015262376,OK
R,89,COLUMN,1C,-10.8,16.15,11.88,15.84,703002,704002,118,63,1815.8563676734016,810.7564992600963,1005.0998684133052,OK
R,90,COLUMN,1D,-0.8,16.15,11.88,15.84,703003,704003,119,64,1104.5056963690236,28.54323549000009,1075.9624608790234,OK
R,91,COLUMN,2A,-28.3,7.25,11.88,15.84,703004,704004,120,65,2138.314956207558,863.9916316182125,1274.3233245893457,OK
R,92,COLUMN,2B,-20.8,7.25,11.88,15.84,703005,704005,121,66,2609.5393159014066,1087.3666438009823,1522.1726721004243,OK
R,93,COLUMN,2C,-10.8,7.25,11.88,15.84,703006,704006,122,67,2888.235487746258,1203.8895988832764,1684.3458888629816,OK
R,94,COLUMN,3B,-20.8,0.0,11.88,15.84,703007,704007,123,68,1404.5536400538472,567.1105454502083,837.4430946036389,OK
R,95,COLUMN,3C,-10.8,0.0,11.88,15.84,703008,704008,124,69,1427.391829825141,606.0891196168803,821.3027102082607,OK
R,96,COLUMN,E,0.0,0.0,15.84,19.8,400001,500001,,70,665.5621839358932,0,665.5621839358932,OK
R,97,COLUMN,F,10.0,0.0,15.84,19.8,400101,500101,,71,920.3138445342233,0,920.3138445342233,OK
R,98,COLUMN,G,20.0,0.0,15.84,19.8,400201,500201,,72,1568.8887525988825,0,1568.8887525988825,OK
R,99,COLUMN,H,30.0,0.0,15.84,19.8,400301,500301,,73,1685.7676801193347,0,1685.7676801193347,OK
R,100,COLUMN,I,40.0,0.0,15.84,19.8,400401,500401,,74,868.7693637516643,0,868.7693637516643,OK
R,101,COLUMN,I_prima,45.0,0.0,15.84,19.8,400451,500451,,75,959.6396095701439,0,959.6396095701439,OK
R,102,COLUMN,J,50.0,0.0,15.84,19.8,400501,500501,,,45.941475848539625,0,45.941475848539625,OK
R,103,COLUMN,E,0.0,7.25,15.84,19.8,401001,501001,,76,697.5594273542687,0,697.5594273542687,OK
R,104,COLUMN,F,10.0,7.25,15.84,19.8,401101,501101,,77,1457.2148783803927,0,1457.2148783803927,OK
R,105,COLUMN,G,20.0,7.25,15.84,19.8,401201,501201,,78,1588.0639738558489,0,1588.0639738558489,OK
R,106,COLUMN,H,30.0,7.25,15.84,19.8,401301,501301,,79,1714.5273793002875,0,1714.5273793002875,OK
R,107,COLUMN,I,40.0,7.25,15.84,19.8,401401,501401,,80,1153.2285261083275,0,1153.2285261083275,OK
