piso,bloque,z_m,nodo,x_m,y_m,G_kN,Q_kN,peso_sismico_kN,masa_t
5,LT1,19.8,900140,35.0,7.25,407.5398565,198.06368421875,506.571698609375,51.65593741077483
5,LT1,19.8,900141,47.55,7.25,250.15844750000002,98.98587343749999,299.65138421875,30.555937472913794
5,LT1,19.8,3000167,-0.25,12.25,8.070260034375003,-0.0,8.070260034375003,0.8229375000000004
5,LT1,19.8,3000168,1.4125,12.25,16.140520068750007,-0.0,16.140520068750007,1.6458750000000009
5,LT1,19.8,3000169,3.075,12.25,10.618763203125003,-0.0,10.618763203125003,1.0828125000000004
5,LT1,19.8,3000170,3.5999999999999996,12.25,16.2618773625,-0.0,16.2618773625,1.6582500000000002
5,LT1,19.8,3000171,4.737500000000001,12.25,13.592016900000004,-0.0,13.592016900000004,1.3860000000000006
5,LT1,19.8,3000172,6.4,12.25,16.261877362500005,-0.0,16.261877362500005,1.6582500000000007
5,LT1,19.8,3000184,3.6,10.0,8.191617328125002,-0.0,8.191617328125002,0.8353125000000002
5,LT1,19.8,3000185,3.6,11.125,16.383234656250004,-0.0,16.383234656250004,1.6706250000000005
5,LT1,19.8,3000197,6.4,10.0,8.191617328125002,-0.0,8.191617328125002,0.8353125000000002
5,LT1,19.8,3000198,6.4,11.125,16.383234656250004,-0.0,16.383234656250004,1.6706250000000005
5,LT1,19.8,3000216,-0.25,1.8125,17.596807593750007,-0.0,17.596807593750007,1.794375000000001
5,LT1,19.8,3000217,-0.25,3.625,17.596807593750007,-0.0,17.596807593750007,1.794375000000001
5,LT1,19.8,3000218,-0.25,5.4375,17.596807593750007,-0.0,17.596807593750007,1.794375000000001
5,LT1,19.8,3000234,3.3,2.305,17.839522181250004,-0.0,17.839522181250004,1.8191250000000005
5,LT1,19.8,3000235,5.0,2.305,16.504591950000005,-0.0,16.504591950000005,1.6830000000000007
5,LT1,19.8,3000236,6.7,2.305,17.839522181250004,-0.0,17.839522181250004,1.8191250000000005
5,LT1,19.8,3000242,3.3,3.885,9.587226206250001,-0.0,9.587226206250001,0.9776250000000002
5,LT1,19.8,3000248,6.7,3.885,9.587226206250001,-0.0,9.587226206250001,0.9776250000000002
5,LT2,19.8,705001,-20.8,16.15,246.43734957499998,41.32135535724,267.09802725362,27.236418884493688
5,LT2,19.8,705002,-10.8,16.15,292.88050557500003,54.91724,320.339125575,32.6655
5,LT2,19.8,705003,-0.8,16.15,23.786029575000004,-0.0,23.786029575000004,2.4255000000000004
5,LT2,19.8,705004,-28.3,7.25,161.339695875,24.574851984375,173.6271218671875,17.70503911806657
5,LT2,19.8,705005,-20.8,7.25,330.52559757499995,55.731553815385,358.39137448269247,36.54574951514457
5,LT2,19.8,705006,-10.8,7.25,405.319876075,79.18869875,444.91422545,45.36862490758822
5,LT2,19.8,705007,-20.8,0.0,202.808903575,29.523142435955002,217.57047479297748,22.18601406117048
5,LT2,19.8,705008,-10.8,0.0,234.537067075,38.00076875,253.53745145000002,25.853624984066936
5,LT2,19.8,600006,-32.05,1.825,63.76501402687501,6.06761952125,66.79882378750001,6.811584362396947
5,LT2,19.8,601006,-30.2,0.0,50.26716460624997,5.124014832265001,52.82917202238247,5.387076322942337
5,LT2,19.8,603006,-30.2,16.15,57.60633110624997,7.676768203125,61.444715207812465,6.2656172299217845
5,LT2,19.8,900099,-32.05,0.0,70.41345903312498,4.902172718625001,72.86454539243748,7.43011582879347
5,LT2,19.8,900101,-32.05,16.15,99.04567882124996,9.854825168125,103.97309140531246,10.602304701943321
5,LT2,19.8,900103,-32.05,11.885,168.22849964999995,26.515588019375006,181.48629365968745,18.50645160780567
5,LT2,19.8,900104,-24.55,11.885,157.45306749999997,28.876728275220003,171.89143163760997,17.528047971285808
5,LT2,19.8,900105,-32.05,4.265,151.80195939999996,24.537063039265004,164.07049091963245,16.73053396619972
5,LT2,19.8,900106,-24.55,4.265,131.1793255,23.114934037544998,142.73679251877252,14.5551021519859
5,LT2,19.8,900107,-28.3,0.0,102.48998884999999,15.356600984375,110.16828934218749,11.234039079827209
5,LT2,19.8,900108,-28.3,16.15,116.86194084999997,20.355540821875,127.03971126093747,12.954445326481263
5,LT2,19.8,900109,-24.55,0.0,123.51766285000001,18.884355034195,132.9598403670975,13.558130489728656
5,LT2,19.8,900110,-24.55,16.15,143.23915234999998,25.74400373937,156.11115421968498,15.91890749845105
5,LT2,19.8,900111,-15.8,0.0,210.75103699999997,38.00076875,229.75142137499998,23.428124933081122
5,LT2,19.8,900112,-15.8,16.15,269.094476,54.91724,296.553096,30.24
5,LT2,19.8,900113,-5.8,0.0,214.355275,38.128783778435015,233.41966688921752,23.80218187548424
5,LT2,19.8,900114,-5.8,16.15,269.9259775,54.08082493751,296.966389968755,30.282144256066548
5,LT2,19.8,900157,-24.55,7.25,175.0349473,29.937049751175003,190.0034721755875,19.374962109954726
5,LT2,19.8,900158,-15.8,7.25,376.9742125,77.602738872715,415.7755819363575,42.397310186083686
5,LT2,19.8,900159,-5.8,7.25,375.4953155,75.96270708866001,413.47666904433004,42.16288631126124
5,LT2,19.8,900160,-28.3,11.885,194.47815649999995,34.080250522360004,211.51828176117996,21.568862125310883
5,LT2,19.8,900161,-28.3,4.265,169.47075999999996,28.758923930765,183.85022196538245,18.74750520976913
5,LT2,19.8,3000016,-32.05,-1.09,15.873534022500007,-0.0,15.873534022500007,1.6186500000000008
5,LT2,19.8,3000017,-32.05,0.36749999999999994,26.577247331250007,-0.0,26.577247331250007,2.710125000000001
5,LT2,19.8,3000039,-32.05,14.325,21.261797865000016,-0.0,21.261797865000016,2.1681000000000017
5,LT2,19.8,3000040,-32.05,15.785,26.577247331249993,-0.0,26.577247331249993,2.7101249999999992
5,LT2,19.8,3000041,-32.05,17.245,15.946348398750036,-0.0,15.946348398750036,1.6260750000000037
5,LT2,19.8,3000077,-0.575,-0.35,12.059881066406252,-0.0,12.059881066406252,1.2297656250000002
5,LT2,19.8,3000078,-0.575,1.6374999999999997,24.119762132812504,-0.0,24.119762132812504,2.4595312500000004
5,LT2,19.8,3000079,-0.575,3.6249999999999996,24.119762132812504,-0.0,24.119762132812504,2.4595312500000004
5,LT2,19.8,3000080,-0.575,5.6125,17.718164887500002,-0.0,17.718164887500002,1.8067500000000003
5,LT2,19.8,3000081,-0.575,6.545,18.46147831171875,-0.0,18.46147831171875,1.882546875
5,LT2,19.8,3000082,-0.575,7.6,16.2618773625,-0.0,16.2618773625,1.6582500000000002
5,LT2,19.8,3000115,-0.575,8.17,12.439122609375008,-0.0,12.439122609375008,1.268437500000001
5,LT2,19.8,3000116,-0.575,9.65,9.860280117187502,-0.0,9.860280117187502,1.0054687500000004
5,LT2,19.8,3000117,-0.575,9.795,10.740120496874997,-0.0,10.740120496874997,1.0951874999999998
5,LT2,19.8,3000118,-0.575,11.42,19.720560234375004,-0.0,19.720560234375004,2.0109375000000007
5,LT2,19.8,3000119,-0.575,13.045,19.489981376250007,-0.0,19.489981376250007,1.9874250000000009
5,LT2,19.8,3000130,-1.8975000000000002,13.045,19.259402518125007,-0.0,19.259402518125007,1.9639125000000008
5,LT2,19.8,3000131,-3.2200000000000006,13.045,18.564632011406257,-0.0,18.564632011406257,1.8930656250000009
5,LT2,19.8,3000142,-3.22,10.1,8.934930752343753,-0.0,8.934930752343753,0.9111093750000003
5,LT2,19.8,3000143,-3.22,11.5725,17.869861504687506,-0.0,17.869861504687506,1.8222187500000007
