caso,elemento,tipo,eje,x_m,y_m,z_inferior_m,z_superior_m,nodo_inferior,nodo_superior,elementos_superiores,elementos_inferiores,P_compresion_kN,P_superior_kN,aporte_neto_nudo_kN,continuidad_nodal
EY,29,COLUMN,I_prima,45.0,7.25,3.96,7.92,101451,201451,55,,25.90741182021684,18.444015186298046,7.463396633918794,OK
EY,30,COLUMN,E,0.0,16.15,3.96,7.92,102001,202001,56,7,322.4885280656464,302.7171680823972,19.77135998324917,OK
EY,31,COLUMN,F,10.0,16.15,3.96,7.92,102101,202101,57,8,59.57860460007414,47.89838171677899,11.680222883295144,OK
EY,32,COLUMN,G,20.0,16.15,3.96,7.92,102201,202201,58,9,51.907029166076384,40.69042082877883,11.216608337297558,OK
EY,33,COLUMN,H,30.0,16.15,3.96,7.92,102301,202301,59,,40.95078031211134,45.73152980442464,-4.780749492313298,OK
EY,34,COLUMN,I,40.0,16.15,3.96,7.92,102401,202401,60,,483.48654592594653,16.87732799960774,466.6092179263388,OK
EY,35,COLUMN,I_prima,45.0,16.15,3.96,7.92,102451,202451,61,,60.467268894852054,84.06742052255854,-23.60015162770648,OK
EY,36,COLUMN,1B,-20.8,16.15,3.96,7.92,701001,702001,62,10,26.383171579318756,15.889128946044478,10.494042633274278,OK
EY,37,COLUMN,1C,-10.8,16.15,3.96,7.92,701002,702002,63,11,33.362445159440135,22.230229952680194,11.132215206759941,OK
EY,38,COLUMN,1D,-0.8,16.15,3.96,7.92,701003,702003,64,12,321.3201442986948,-19.101634297743683,340.42177859643846,OK
EY,39,COLUMN,2A,-28.3,7.25,3.96,7.92,701004,702004,65,13,9.42754885382503,6.392413217686238,3.035135636138792,OK
EY,40,COLUMN,2B,-20.8,7.25,3.96,7.92,701005,702005,66,14,5.813997228854828,2.4559269078713784,3.3580703209834497,OK
EY,41,COLUMN,2C,-10.8,7.25,3.96,7.92,701006,702006,67,15,33.21775844043397,24.99311978542745,8.224638655006519,OK
EY,42,COLUMN,3B,-20.8,0.0,3.96,7.92,701007,702007,68,16,-36.81189734849656,-21.915650294440045,-14.896247054056513,OK
EY,43,COLUMN,3C,-10.8,0.0,3.96,7.92,701008,702008,69,17,-46.23647311615728,-30.285866729854266,-15.950606386303011,OK
EY,44,COLUMN,E,0.0,0.0,7.92,11.88,200001,300001,70,18,-587.58072389749,-37.68071371310883,-549.9000101843811,OK
EY,45,COLUMN,F,10.0,0.0,7.92,11.88,200101,300101,71,19,-67.64549585285688,-46.73655158153862,-20.908944271318262,OK
EY,46,COLUMN,G,20.0,0.0,7.92,11.88,200201,300201,72,20,-57.306299032445565,-37.878668259982824,-19.42763077246274,OK
EY,47,COLUMN,H,30.0,0.0,7.92,11.88,200301,300301,73,21,-63.2273434261829,-41.352219181834286,-21.875124244348612,OK
EY,48,COLUMN,I,40.0,0.0,7.92,11.88,200401,300401,74,22,-31.10645590953947,-16.520091889067686,-14.586364020471784,OK
EY,49,COLUMN,I_prima,45.0,0.0,7.92,11.88,200451,300451,75,23,-107.29393280508215,-83.17458821051282,-24.119344594569327,OK
EY,50,COLUMN,E,0.0,7.25,7.92,11.88,201001,301001,76,24,1029.821714389409,605.0465770678368,424.7751373215722,OK
EY,51,COLUMN,F,10.0,7.25,7.92,11.88,201101,301101,77,25,41.50344435887099,29.107414590346213,12.39602976852478,OK
EY,52,COLUMN,G,20.0,7.25,7.92,11.88,201201,301201,78,26,15.342196745598999,9.543576765948522,5.798619979650477,OK
EY,53,COLUMN,H,30.0,7.25,7.92,11.88,201301,301301,79,27,17.65525801567607,11.339617372641635,6.315640643034433,OK
EY,54,COLUMN,I,40.0,7.25,7.92,11.88,201401,301401,80,28,16.9748270583949,10.460249510651897,6.514577547743004,OK
EY,55,COLUMN,I_prima,45.0,7.25,7.92,11.88,201451,301451,81,29,18.444015186298046,13.47616078156567,4.9678544047323765,OK
EY,56,COLUMN,E,0.0,16.15,7.92,11.88,202001,302001,82,30,302.7171680823972,275.9237630246239,26.793405057773327,OK
EY,57,COLUMN,F,10.0,16.15,7.92,11.88,202101,302101,83,31,47.89838171677899,31.970198265259118,15.928183451519875,OK
EY,58,COLUMN,G,20.0,16.15,7.92,11.88,202201,302201,84,32,40.69042082877883,26.918322877496102,13.772097951282724,OK
EY,59,COLUMN,H,30.0,16.15,7.92,11.88,202301,302301,85,33,45.73152980442464,30.13509797197187,15.596431832452769,OK
EY,60,COLUMN,I,40.0,16.15,7.92,11.88,202401,302401,86,34,16.87732799960774,7.816476907399912,9.060851092207827,OK
EY,61,COLUMN,I_prima,45.0,16.15,7.92,11.88,202451,302451,87,35,84.06742052255854,66.50110653713979,17.566313985418745,OK
EY,62,COLUMN,1B,-20.8,16.15,7.92,11.88,702001,703001,88,36,15.889128946044478,6.162112087191554,9.727016858852924,OK
EY,63,COLUMN,1C,-10.8,16.15,7.92,11.88,702002,703002,89,37,22.230229952680194,11.802319004846762,10.427910947833432,OK
EY,64,COLUMN,1D,-0.8,16.15,7.92,11.88,702003,703003,90,38,-19.101634297743683,-136.449370108621,117.34773581087731,OK
EY,65,COLUMN,2A,-28.3,7.25,7.92,11.88,702004,703004,91,39,6.392413217686238,3.199139990223365,3.1932732274628735,OK
EY,66,COLUMN,2B,-20.8,7.25,7.92,11.88,702005,703005,92,40,2.4559269078713784,-0.1869039320469849,2.6428308399183633,OK
EY,67,COLUMN,2C,-10.8,7.25,7.92,11.88,702006,703006,93,41,24.99311978542745,15.575373648181888,9.417746137245562,OK
EY,68,COLUMN,3B,-20.8,0.0,7.92,11.88,702007,703007,94,42,-21.915650294440045,-8.392442503377808,-13.523207791062237,OK
EY,69,COLUMN,3C,-10.8,0.0,7.92,11.88,702008,703008,95,43,-30.285866729854266,-14.81894875363263,-15.466917976221636,OK
EY,70,COLUMN,E,0.0,0.0,11.88,15.84,300001,400001,96,44,-37.68071371310883,-316.90857588201897,279.2278621689101,OK
EY,71,COLUMN,F,10.0,0.0,11.88,15.84,300101,400101,97,45,-46.73655158153862,-20.93767953520116,-25.79887204633746,OK
EY,72,COLUMN,G,20.0,0.0,11.88,15.84,300201,400201,98,46,-37.878668259982824,-17.766200071526523,-20.1124681884563,OK
EY,73,COLUMN,H,30.0,0.0,11.88,15.84,300301,400301,99,47,-41.352219181834286,-19.826114518640463,-21.526104663193824,OK
EY,74,COLUMN,I,40.0,0.0,11.88,15.84,300401,400401,100,48,-16.520091889067686,-11.522834449775019,-4.997257439292667,OK
EY,75,COLUMN,I_prima,45.0,0.0,11.88,15.84,300451,400451,101,49,-83.17458821051282,-41.66071066859436,-41.51387754191846,OK
EY,76,COLUMN,E,0.0,7.25,11.88,15.84,301001,401001,103,50,605.0465770678368,209.4448533022252,395.6017237656116,OK
EY,77,COLUMN,F,10.0,7.25,11.88,15.84,301101,401101,104,51,29.107414590346213,14.601460868400308,14.505953721945906,OK
EY,78,COLUMN,G,20.0,7.25,11.88,15.84,301201,401201,105,52,9.543576765948522,3.816997462984436,5.726579302964087,OK
EY,79,COLUMN,H,30.0,7.25,11.88,15.84,301301,401301,106,53,11.339617372641635,5.489604171167833,5.850013201473803,OK
EY,80,COLUMN,I,40.0,7.25,11.88,15.84,301401,401401,107,54,10.460249510651897,5.2289063265532825,5.231343184098614,OK
EY,81,COLUMN,I_prima,45.0,7.25,11.88,15.84,301451,401451,108,55,13.47616078156567,7.335744315768345,6.140416465797324,OK
EY,82,COLUMN,E,0.0,16.15,11.88,15.84,302001,402001,110,56,275.9237630246239,26.664916040803252,249.25884698382063,OK
EY,83,COLUMN,F,10.0,16.15,11.88,15.84,302101,402101,111,57,31.970198265259118,15.808891028969308,16.161307236289808,OK
EY,84,COLUMN,G,20.0,16.15,11.88,15.84,302201,402201,112,58,26.918322877496102,13.038652273007619,13.879670604488483,OK
EY,85,COLUMN,H,30.0,16.15,11.88,15.84,302301,402301,113,59,30.13509797197187,15.644982076181984,14.490115895789886,OK
EY,86,COLUMN,I,40.0,16.15,11.88,15.84,302401,402401,114,60,7.816476907399912,6.620505067160186,1.195971840239726,OK
EY,87,COLUMN,I_prima,45.0,16.15,11.88,15.84,302451,402451,115,61,66.50110653713979,33.339771906450565,33.161334630689225,OK
EY,88,COLUMN,1B,-20.8,16.15,11.88,15.84,703001,704001,117,62,6.162112087191554,0.7442755475455417,5.417836539646013,OK
EY,89,COLUMN,1C,-10.8,16.15,11.88,15.84,703002,704002,118,63,11.802319004846762,3.910572277995378,7.891746726851384,OK
EY,90,COLUMN,1D,-0.8,16.15,11.88,15.84,703003,704003,119,64,-136.449370108621,0.0,-136.449370108621,OK
EY,91,COLUMN,2A,-28.3,7.25,11.88,15.84,703004,704004,120,65,3.199139990223365,0.8814575565260134,2.3176824336973514,OK
EY,92,COLUMN,2B,-20.8,7.25,11.88,15.84,703005,704005,121,66,-0.1869039320469849,-1.0977296650975372,0.9108257330505523,OK
EY,93,COLUMN,2C,-10.8,7.25,11.88,15.84,703006,704006,122,67,15.575373648181888,6.625802798389795,8.949570849792092,OK
EY,94,COLUMN,3B,-20.8,0.0,11.88,15.84,703007,704007,123,68,-8.392442503377808,-0.6457030036141216,-7.746739499763686,OK
EY,95,COLUMN,3C,-10.8,0.0,11.88,15.84,703008,704008,124,69,-14.81894875363263,-5.99034991193013,-8.828598841702501,OK
EY,96,COLUMN,E,0.0,0.0,15.84,19.8,400001,500001,,70,-316.90857588201897,0,-316.90857588201897,OK
EY,97,COLUMN,F,10.0,0.0,15.84,19.8,400101,500101,,71,-20.93767953520116,0,-20.93767953520116,OK
EY,98,COLUMN,G,20.0,0.0,15.84,19.8,400201,500201,,72,-17.766200071526523,0,-17.766200071526523,OK
EY,99,COLUMN,H,30.0,0.0,15.84,19.8,400301,500301,,73,-19.826114518640463,0,-19.826114518640463,OK
EY,100,COLUMN,I,40.0,0.0,15.84,19.8,400401,500401,,74,-11.522834449775019,0,-11.522834449775019,OK
EY,101,COLUMN,I_prima,45.0,0.0,15.84,19.8,400451,500451,,75,-41.66071066859436,0,-41.66071066859436,OK
EY,102,COLUMN,J,50.0,0.0,15.84,19.8,400501,500501,,,0.1284299959992733,0,0.1284299959992733,OK
EY,103,COLUMN,E,0.0,7.25,15.84,19.8,401001,501001,,76,209.4448533022252,0,209.4448533022252,OK
EY,104,COLUMN,F,10.0,7.25,15.84,19.8,401101,501101,,77,14.601460868400308,0,14.601460868400308,OK
EY,105,COLUMN,G,20.0,7.25,15.84,19.8,401201,501201,,78,3.816997462984436,0,3.816997462984436,OK
EY,106,COLUMN,H,30.0,7.25,15.84,19.8,401301,501301,,79,5.489604171167833,0,5.489604171167833,OK
EY,107,COLUMN,I,40.0,7.25,15.84,19.8,401401,501401,,80,5.2289063265532825,0,5.2289063265532825,OK
EY,108,COLUMN,I_prima,45.0,7.25,15.84,19.8,401451,501451,,81,7.335744315768345,0,7.335744315768345,OK
EY,109,COLUMN,J,50.0,7.25,15.84,19.8,401501,501501,,,0.12527665740244934,0,0.12527665740244934,OK
EY,110,COLUMN,E,0.0,16.15,15.84,19.8,402001,502001,,82,26.664916040803252,0,26.664916040803252,OK
EY,111,COLUMN,F,10.0,16.15,15.84,19.8,402101,502101,,83,15.808891028969308,0,15.808891028969308,OK
EY,112,COLUMN,G,20.0,16.15,15.84,19.8,402201,502201,,84,13.038652273007619,0,13.038652273007619,OK
EY,113,COLUMN,H,30.0,16.15,15.84,19.8,402301,502301,,85,15.644982076181984,0,15.644982076181984,OK
EY,114,COLUMN,I,40.0,16.15,15.84,19.8,402401,502401,,86,6.620505067160186,0,6.620505067160186,OK
EY,115,COLUMN,I_prima,45.0,16.15,15.84,19.8,402451,502451,,87,33.339771906450565,0,33.339771906450565,OK
EY,116,COLUMN,J,50.0,16.15,15.84,19.8,402501,502501,,,-0.05469007260712001,0,-0.05469007260712001,OK
EY,117,COLUMN,1B,-20.8,16.15,15.84,19.8,704001,705001,,88,0.7442755475455417,0,0.7442755475455417,OK
EY,118,COLUMN,1C,-10.8,16.15,15.84,19.8,704002,705002,,89,3.910572277995378,0,3.910572277995378,OK
EY,119,COLUMN,1D,-0.8,16.15,15.84,19.8,704003,705003,,90,0.0,0,0.0,OK
EY,120,COLUMN,2A,-28.3,7.25,15.84,19.8,704004,705004,,91,0.8814575565260134,0,0.8814575565260134,OK
EY,121,COLUMN,2B,-20.8,7.25,15.84,19.8,704005,705005,,92,-1.0977296650975372,0,-1.0977296650975372,OK
EY,122,COLUMN,2C,-10.8,7.25,15.84,19.8,704006,705006,,93,6.625802798389795,0,6.625802798389795,OK
EY,123,COLUMN,3B,-20.8,0.0,15.84,19.8,704007,705007,,94,-0.6457030036141216,0,-0.6457030036141216,OK
EY,124,COLUMN,3C,-10.8,0.0,15.84,19.8,704008,705008,,95,-5.99034991193013,0,-5.99034991193013,OK
EY,355,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,10.0,-4.12,7.92,11.88,900017,900115,,,-1.7381364313104177,0,-1.7381364313104177,OK
EY,356,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,17.49,-4.12,7.92,11.88,900018,900116,,,-0.03895245910373963,0,-0.03895245910373963,OK
EY,357,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,20.0,-4.12,15.84,19.8,900034,900046,,,-0.43153540771699034,0,-0.43153540771699034,OK
EY,358,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,30.0,-4.12,15.84,19.8,900035,900047,,,-1.126902778029488,0,-1.126902778029488,OK
R,1,COLUMN,E,0.0,0.0,0.0,3.96,1,100001,18,,964.2731679783097,2176.6005802378736,-1212.327412259564,OK
R,2,COLUMN,F,10.0,0.0,0.0,3.96,101,100101,19,,1574.762128770996,4382.8956460516965,-2808.1335172807003,OK
R,3,COLUMN,G,20.0,0.0,0.0,3.96,201,100201,20,,5313.669526294327,5256.583055314326,57.08647098000074,OK
R,4,COLUMN,E,0.0,7.25,0.0,3.96,1001,101001,24,,2006.963887769284,1585.7309791905934,421.2329085786905,OK
R,5,COLUMN,F,10.0,7.25,0.0,3.96,1101,101101,25,,5635.921579626127,5002.996133529068,632.9254460970587,OK
R,6,COLUMN,G,20.0,7.25,0.0,3.96,1201,101201,26,,5671.007892660536,5613.921421680535,57.08647098000074,OK
R,7,COLUMN,E,0.0,16.15,0.0,3.96,2001,102001,30,,1191.0321596417134,1892.4598959301811,-701.4277362884677,OK
R,8,COLUMN,F,10.0,16.15,0.0,3.96,2101,102101,31,,1598.4008803496154,3780.863828756921,-2182.4629484073057,OK
R,9,COLUMN,G,20.0,16.15,0.0,3.96,2201,102201,32,,4025.5569312087177,3968.4704602287175,57.086470980000286,OK
R,10,COLUMN,1B,-20.8,16.15,0.0,3.96,700001,701001,36,,5191.7453950591425,4079.4708578571003,1112.2745372020422,OK
R,11,COLUMN,1C,-10.8,16.15,0.0,3.96,700002,701002,37,,5297.482567470448,4193.75845888596,1103.724108584488,OK
R,12,COLUMN,1D,-0.8,16.15,0.0,3.96,700003,701003,38,,524.0777141130105,643.2614793188678,-119.1837652058573,OK
R,13,COLUMN,2A,-28.3,7.25,0.0,3.96,700004,701004,39,,5650.486188320821,4417.87166119877,1232.6145271220512,OK
R,14,COLUMN,2B,-20.8,7.25,0.0,3.96,700005,701005,40,,6860.354747159218,5389.420532184645,1470.9342149745735,OK
R,15,COLUMN,2C,-10.8,7.25,0.0,3.96,700006,701006,41,,7378.854807600655,5774.698193024379,1604.1566145762754,OK
R,16,COLUMN,3B,-20.8,0.0,0.0,3.96,700007,701007,42,,4152.910464178037,3272.0320941430614,880.8783700349754,OK
R,17,COLUMN,3C,-10.8,0.0,0.0,3.96,700008,701008,43,,4295.996271927772,3394.420709605596,901.5755623221758,OK
R,18,COLUMN,E,0.0,0.0,3.96,7.92,100001,200001,44,1,2176.6005802378736,1318.5637217758106,858.036858462063,OK
R,19,COLUMN,F,10.0,0.0,3.96,7.92,100101,200101,45,2,4382.8956460516965,3157.7517401158216,1225.143905935875,OK
R,20,COLUMN,G,20.0,0.0,3.96,7.92,100201,200201,46,3,5256.583055314326,4193.624121841102,1062.9589334732236,OK
R,21,COLUMN,H,30.0,0.0,3.96,7.92,100301,200301,47,,4906.190274166582,4092.926978335783,813.2632958307986,OK
R,22,COLUMN,I,40.0,0.0,3.96,7.92,100401,200401,48,,1840.9125903074894,2029.5753491930514,-188.66275888556197,OK
R,23,COLUMN,I_prima,45.0,0.0,3.96,7.92,100451,200451,49,,2723.1592144046585,2367.943146903464,355.21606750119463,OK
R,24,COLUMN,E,0.0,7.25,3.96,7.92,101001,201001,50,4,1585.7309791905934,1131.150211712118,454.5807674784753,OK
R,25,COLUMN,F,10.0,7.25,3.96,7.92,101101,201101,51,5,5002.996133529068,3790.0294647214732,1212.966668807595,OK
R,26,COLUMN,G,20.0,7.25,3.96,7.92,101201,201201,52,6,5613.921421680535,4171.250121494739,1442.671300185796,OK
R,27,COLUMN,H,30.0,7.25,3.96,7.92,101301,201301,53,,5767.939865668744,4301.41332099912,1466.526544669624,OK
R,28,COLUMN,I,40.0,7.25,3.96,7.92,101401,201401,54,,4086.4173447899757,2991.6609381471535,1094.7564066428222,OK
R,29,COLUMN,I_prima,45.0,7.25,3.96,7.92,101451,201451,55,,3877.710014971849,3361.5218685561413,516.1881464157077,OK
R,30,COLUMN,E,0.0,16.15,3.96,7.92,102001,202001,56,7,1892.4598959301811,866.5152471286104,1025.9446488015706,OK
R,31,COLUMN,F,10.0,16.15,3.96,7.92,102101,202101,57,8,3780.863828756921,2856.968621221496,923.895207535425,OK
R,32,COLUMN,G,20.0,16.15,3.96,7.92,102201,202201,58,9,3968.4704602287175,2992.2643988539157,976.2060613748017,OK
R,33,COLUMN,H,30.0,16.15,3.96,7.92,102301,202301,59,,1894.0179164980236,3078.523942579489,-1184.5060260814653,OK
R,34,COLUMN,I,40.0,16.15,3.96,7.92,102401,202401,60,,1697.1419219552643,2075.6646781286663,-378.52275617340206,OK
R,35,COLUMN,I_prima,45.0,16.15,3.96,7.92,102451,202451,61,,2602.112721358469,2477.0375598588,125.07516149966932,OK
R,36,COLUMN,1B,-20.8,16.15,3.96,7.92,701001,702001,62,10,4079.4708578571003,2970.159496034168,1109.3113618229322,OK
R,37,COLUMN,1C,-10.8,16.15,3.96,7.92,701002,702002,63,11,4193.75845888596,3072.651328461031,1121.107130424929,OK
R,38,COLUMN,1D,-0.8,16.15,3.96,7.92,701003,702003,64,12,643.2614793188678,785.5831534979229,-142.3216741790551,OK
R,39,COLUMN,2A,-28.3,7.25,3.96,7.92,701004,702004,65,13,4417.87166119877,3204.4959167881093,1213.375744410661,OK
R,40,COLUMN,2B,-20.8,7.25,3.96,7.92,701005,702005,66,14,5389.420532184645,3928.200090286387,1461.2204418982578,OK
R,41,COLUMN,2C,-10.8,7.25,3.96,7.92,701006,702006,67,15,5774.698193024379,4202.384640021374,1572.313553003005,OK
R,42,COLUMN,3B,-20.8,0.0,3.96,7.92,701007,702007,68,16,3272.0320941430614,2386.4536468065985,885.5784473364629,OK
R,43,COLUMN,3C,-10.8,0.0,3.96,7.92,701008,702008,69,17,3394.420709605596,2490.9015775512125,903.5191320543836,OK
R,44,COLUMN,E,0.0,0.0,7.92,11.88,200001,300001,70,18,1318.5637217758106,487.47418189352436,831.0895398822862,OK
R,45,COLUMN,F,10.0,0.0,7.92,11.88,200101,300101,71,19,3157.7517401158216,1946.3954275194417,1211.35631259638,OK
R,46,COLUMN,G,20.0,0.0,7.92,11.88,200201,300201,72,20,4193.624121841102,2855.33628410559,1338.2878377355123,OK
R,47,COLUMN,H,30.0,0.0,7.92,11.88,200301,300301,73,21,4092.926978335783,3000.4403259293704,1092.4866524064128,OK
R,48,COLUMN,I,40.0,0.0,7.92,11.88,200401,300401,74,22,2029.5753491930514,1398.0036422248813,631.57170696817,OK
R,49,COLUMN,I_prima,45.0,0.0,7.92,11.88,200451,300451,75,23,2367.943146903464,2052.13656586051,315.8065810429539,OK
R,50,COLUMN,E,0.0,7.25,7.92,11.88,201001,301001,76,24,1131.150211712118,804.2594593607303,326.89075235138785,OK
R,51,COLUMN,F,10.0,7.25,7.92,11.88,201101,301101,77,25,3790.0294647214732,2586.4528408818974,1203.5766238395759,OK
R,52,COLUMN,G,20.0,7.25,7.92,11.88,201201,301201,78,26,4171.250121494739,2759.2109921557544,1412.0391293389844,OK
R,53,COLUMN,H,30.0,7.25,7.92,11.88,201301,301301,79,27,4301.41332099912,2867.577996889751,1433.8353241093687,OK
R,54,COLUMN,I,40.0,7.25,7.92,11.88,201401,301401,80,28,2991.6609381471535,1897.7447742438756,1093.916163903278,OK
R,55,COLUMN,I_prima,45.0,7.25,7.92,11.88,201451,301451,81,29,3361.5218685561413,2866.3172125843375,495.20465597180373,OK
R,56,COLUMN,E,0.0,16.15,7.92,11.88,202001,302001,82,30,866.5152471286104,-168.44655583877417,1034.9618029673845,OK
R,57,COLUMN,F,10.0,16.15,7.92,11.88,202101,302101,83,31,2856.968621221496,1938.4924317113125,918.4761895101835,OK
R,58,COLUMN,G,20.0,16.15,7.92,11.88,202201,302201,84,32,2992.2643988539157,2015.8901543654433,976.3742444884724,OK
R,59,COLUMN,H,30.0,16.15,7.92,11.88,202301,302301,85,33,3078.523942579489,2072.6254072869524,1005.8985352925365,OK
R,60,COLUMN,I,40.0,16.15,7.92,11.88,202401,302401,86,34,2075.6646781286663,1328.2922769309293,747.372401197737,OK
R,61,COLUMN,I_prima,45.0,16.15,7.92,11.88,202451,302451,87,35,2477.0375598588,2127.633527423168,349.40403243563196,OK
R,62,COLUMN,1B,-20.8,16.15,7.92,11.88,702001,703001,88,36,2970.159496034168,1861.7255587691363,1108.4339372650318,OK
R,63,COLUMN,1C,-10.8,16.15,7.92,11.88,702002,703002,89,37,3072.651328461031,1950.333733998019,1122.317594463012,OK
R,64,COLUMN,1D,-0.8,16.15,7.92,11.88,702003,703003,90,38,785.5831534979229,1172.0534048496988,-386.4702513517759,OK
R,65,COLUMN,2A,-28.3,7.25,7.92,11.88,702004,703004,91,39,3204.4959167881093,2007.7236289708896,1196.7722878172196,OK
R,66,COLUMN,2B,-20.8,7.25,7.92,11.88,702005,703005,92,40,3928.200090286387,2470.631822237614,1457.568268048773,OK
R,67,COLUMN,2C,-10.8,7.25,7.92,11.88,702006,703006,93,41,4202.384640021374,2645.214390395835,1557.1702496255393,OK
R,68,COLUMN,3B,-20.8,0.0,7.92,11.88,702007,703007,94,42,2386.4536468065985,1498.0028820178004,888.4507647887981,OK
R,69,COLUMN,3C,-10.8,0.0,7.92,11.88,702008,703008,95,43,2490.9015775512125,1586.189499532405,904.7120780188075,OK
R,70,COLUMN,E,0.0,0.0,11.88,15.84,300001,400001,96,44,487.47418189352436,585.6980912963634,-98.22390940283901,OK
R,71,COLUMN,F,10.0,0.0,11.88,15.84,300101,400101,97,45,1946.3954275194417,979.9780060367399,966.4174214827018,OK
R,72,COLUMN,G,20.0,0.0,11.88,15.84,300201,400201,98,46,2855.33628410559,1660.0581867368019,1195.2780973687882,OK
R,73,COLUMN,H,30.0,0.0,11.88,15.84,300301,400301,99,47,3000.4403259293704,1776.198628417795,1224.2416975115755,OK
R,74,COLUMN,I,40.0,0.0,11.88,15.84,300401,400401,100,48,1398.0036422248813,898.8254110118322,499.1782312130491,OK
R,75,COLUMN,I_prima,45.0,0.0,11.88,15.84,300451,400451,101,49,2052.13656586051,1057.4917090518645,994.6448568086455,OK
R,76,COLUMN,E,0.0,7.25,11.88,15.84,301001,401001,103,50,804.2594593607303,485.52869456575235,318.7307647949779,OK
R,77,COLUMN,F,10.0,7.25,11.88,15.84,301101,401101,104,51,2586.4528408818974,1362.1779343389005,1224.2749065429969,OK
R,78,COLUMN,G,20.0,7.25,11.88,15.84,301201,401201,105,52,2759.2109921557544,1452.3445943307788,1306.8663978249756,OK
R,79,COLUMN,H,30.0,7.25,11.88,15.84,301301,401301,106,53,2867.577996889751,1537.9463017537782,1329.6316951359727,OK
R,80,COLUMN,I,40.0,7.25,11.88,15.84,301401,401401,107,54,1897.7447742438756,1025.5201499712896,872.224624272586,OK
R,81,COLUMN,I_prima,45.0,7.25,11.88,15.84,301451,401451,108,55,2866.3172125843375,1442.9545229887437,1423.3626895955938,OK
R,82,COLUMN,E,0.0,16.15,11.88,15.84,302001,402001,110,56,-168.44655583877417,967.8456228068198,-1136.292178645594,OK
R,83,COLUMN,F,10.0,16.15,11.88,15.84,302101,402101,111,57,1938.4924317113125,998.5957343632034,939.8966973481091,OK
R,84,COLUMN,G,20.0,16.15,11.88,15.84,302201,402201,112,58,2015.8901543654433,1064.3676139646552,951.5225404007881,OK
R,85,COLUMN,H,30.0,16.15,11.88,15.84,302301,402301,113,59,2072.6254072869524,1087.1147969546141,985.5106103323383,OK
R,86,COLUMN,I,40.0,16.15,11.88,15.84,302401,402401,114,60,1328.2922769309293,697.3362511763422,630.9560257545871,OK
R,87,COLUMN,I_prima,45.0,16.15,11.88,15.84,302451,402451,115,61,2127.633527423168,1057.424068461266,1070.2094589619019,OK
R,88,COLUMN,1B,-20.8,16.15,11.88,15.84,703001,704001,117,62,1861.7255587691363,756.8045010789536,1104.9210576901828,OK
R,89,COLUMN,1C,-10.8,16.15,11.88,15.84,703002,704002,118,63,1950.333733998019,878.213264789633,1072.120469208386,OK
R,90,COLUMN,1D,-0.8,16.15,11.88,15.84,703003,704003,119,64,1172.0534048496988,28.543235490000086,1143.5101693596987,OK
R,91,COLUMN,2A,-28.3,7.25,11.88,15.84,703004,704004,120,65,2007.7236289708896,814.1539706305041,1193.5696583403856,OK
R,92,COLUMN,2B,-20.8,7.25,11.88,15.84,703005,704005,121,66,2470.631822237614,1022.4681015779945,1448.1637206596195,OK
R,93,COLUMN,2C,-10.8,7.25,11.88,15.84,703006,704006,122,67,2645.214390395835,1102.5842297408246,1542.6301606550103,OK
R,94,COLUMN,3B,-20.8,0.0,11.88,15.84,703007,704007,123,68,1498.0028820178004,607.1705971339949,890.8322848838055,OK
R,95,COLUMN,3C,-10.8,0.0,11.88,15.84,703008,704008,124,69,1586.189499532405,682.0299943378094,904.1595051945957,OK
R,96,COLUMN,E,0.0,0.0,15.84,19.8,400001,500001,,70,585.6980912963634,0,585.6980912963634,OK
R,97,COLUMN,F,10.0,0.0,15.84,19.8,400101,500101,,71,979.9780060367399,0,979.9780060367399,OK
R,98,COLUMN,G,20.0,0.0,15.84,19.8,400201,500201,,72,1660.0581867368019,0,1660.0581867368019,OK
R,99,COLUMN,H,30.0,0.0,15.84,19.8,400301,500301,,73,1776.198628417795,0,1776.198628417795,OK
R,100,COLUMN,I,40.0,0.0,15.84,19.8,400401,500401,,74,898.8254110118322,0,898.8254110118322,OK
R,101,COLUMN,I_prima,45.0,0.0,15.84,19.8,400451,500451,,75,1057.4917090518645,0,1057.4917090518645,OK
R,102,COLUMN,J,50.0,0.0,15.84,19.8,400501,500501,,,57.91455975243889,0,57.91455975243889,OK
R,103,COLUMN,E,0.0,7.25,15.84,19.8,401001,501001,,76,485.52869456575235,0,485.52869456575235,OK
R,104,COLUMN,F,10.0,7.25,15.84,19.8,401101,501101,,77,1362.1779343389005,0,1362.1779343389005,OK
R,105,COLUMN,G,20.0,7.25,15.84,19.8,401201,501201,,78,1452.3445943307788,0,1452.3445943307788,OK
R,106,COLUMN,H,30.0,7.25,15.84,19.8,401301,501301,,79,1537.9463017537782,0,1537.9463017537782,OK
R,107,COLUMN,I,40.0,7.25,15.84,19.8,401401,501401,,80,1025.5201499712896,0,1025.5201499712896,OK
R,108,COLUMN,I_prima,45.0,7.25,15.84,19.8,401451,501451,,81,1442.9545229887437,0,1442.9545229887437,OK
R,109,COLUMN,J,50.0,7.25,15.84,19.8,401501,501501,,,86.48859956561782,0,86.48859956561782,OK
