P_objetivo_kN,phi_1_m,M_kNm,P_seccion_kN,eps0,eps_c_extrema,eps_s_max_abs
0.0,0.02800000000000002,762.857324376767,-9.663381206337363e-13,0.007220387254224281,-0.0025796127457757253,0.014976387254224286
0.0,0.02825000000000002,762.5780742488191,4.270361841918202e-12,0.007286147332338568,-0.0026013526676614395,0.015111397332338574
0.0,0.028500000000000022,762.2944725176836,1.9042545318370685e-12,0.007351810580667025,-0.0026231894193329813,0.01524631058066703
0.0,0.028750000000000022,762.0064197557341,-3.929301328753354e-12,0.007417374612224613,-0.002645125387775394,0.015381124612224618
0.0,0.029000000000000022,761.7138123800296,2.9842794901924208e-12,0.007482836938104745,-0.0026671630618952634,0.01551583693810475
0.0,0.029250000000000023,761.4165424010822,-1.9895196601282805e-12,0.007548194961264309,-0.002689305038735698,0.015650444961264314
0.0,0.029500000000000023,761.114497151697,-4.312994406063808e-12,0.0076134459698122756,-0.0027115540301877322,0.01578494596981228
0.0,0.029750000000000023,760.8075589938163,-6.679101716144942e-12,0.0076785871297525956,-0.0027339128702474113,0.0159193371297526
0.0,0.030000000000000023,760.4956050012644,-1.5063505998114124e-12,0.007743615477126,-0.0027563845228740077,0.016053615477126006
0.0,0.030250000000000023,760.1785066157701,6.181721801112872e-13,0.00780852790948883,-0.0027789720905111786,0.016187777909488835
0.0,0.030500000000000024,759.8330690816473,5.6559201766503975e-12,0.007872876669921314,-0.0028021233300786937,0.01632137666992132
0.0,0.030750000000000024,759.0354446516726,6.608047442568932e-13,0.007928463168328183,-0.002834036831671825,0.01644621316832819
0.0,0.031000000000000024,758.2011303645742,-2.559445988481457e-10,0.007982770701289868,-0.002867229298710139,0.016569770701289874
0.0,0.03125000000000002,757.3146986309858,-4.426681243785424e-12,0.008035230789258968,-0.002902269210741038,0.016691480789258972
0.0,0.03150000000000002,756.4061227239977,-2.8137492336099967e-12,0.008087058280974913,-0.002937941719025094,0.016812558280974915
0.0,0.03175000000000002,755.473281592817,-3.382183422218077e-12,0.008138190911750604,-0.002974309088249402,0.01693294091175061
0.0,0.03200000000000002,754.5136813725385,-5.144329406903125e-12,0.008188555405636361,-0.0030114445943636454,0.01705255540563637
0.0,0.03225000000000002,753.5243561453375,-8.839151632855646e-12,0.008238064536778686,-0.003049435463221322,0.01717131453677869
0.0,0.03250000000000002,752.5017318487323,-1.5148771126405336e-11,0.008286613097929866,-0.003088386902070141,0.01728911309792987
0.0,0.03275000000000002,751.4414350665132,-2.2652102416031994e-11,0.008334072233990642,-0.003128427766009365,0.017405822233990648
0.0,0.03300000000000002,750.3380166609636,-4.9261927870247746e-11,0.00838028124868835,-0.003169718751311657,0.017521281248688354
0.0,0.03325000000000002,749.184538683923,-1.1657874665615964e-10,0.008425035353164825,-0.0032124646468351826,0.01763528535316483
0.0,0.03350000000000002,748.1836297839039,1.7692514120426495e-12,0.008477117706889876,-0.003247882293110132,0.017756617706889882
0.0,0.03375000000000002,747.243513792481,2.7569058147491887e-12,0.008532206033764301,-0.003280293966235706,0.017880956033764307
0.0,0.03400000000000002,746.2888280500375,-5.6559201766503975e-12,0.008587017157690082,-0.0033129828423099257,0.01800501715769009
0.0,0.034250000000000023,745.3189030207227,-1.1283418643870391e-11,0.008641537886367501,-0.0033459621136325054,0.018128787886367508
0.0,0.034500000000000024,744.3330142965762,2.8990143619012088e-12,0.00869575393746294,-0.0033792460625370682,0.018252253937462944
0.0,0.034750000000000024,743.3303760469989,7.30437932361383e-12,0.00874964980803744,-0.0034128501919625676,0.018375399808037447
